1863,02,16,Monday,DWR_1863_02-12.jpg
NAIRN, 30.34, 36
ABERDEEN, 30.48, 36
LEITH, 30.52, 34
BERWICK, 999.00, 999
COPENHAGEN, 30.56, 32
ARDROSSAN, 30.52, 36
PORTRUSH, 30.43, 34
SHIELDS, 30.62, 33
SCARBOROUGH, 30.64, 34
HELIGOLAND, 30.72, 35
LIVERPOOL, 30.57, 34
HOLYHEAD, 30.51, 45
GALWAY, 30.43, 46
HELDER, 30.71, 30
YARMOUTH, 30.68, 40
VALENTIA, 30.41, 47
QUEENSTOWN, 30.45, 48
LONDON, 30.64, 30
DOVER, 999.00, 999
PORTSMOUTH, 30.60, 38
WEYMOUTH, 30.59, 40
PORTLAND, 999.00, 999
PLYMOUTH, 30.54, 41
PENZANCE, 30.52, 45
JERSEY, 999.00, 999
BREST, 30.43, 36
LORIENT, 30.39, 34
ROCHEFORT, 30.36, 32
BAYONNE, 999.00, 39
LISBON, 30.22, 53
