1863,03,04,Wednesday,DWR_1863_03-2.jpg
NAIRN, 29.58, 50
ABERDEEN, 29.66, 44
LEITH, 29.63, 49
BERWICK, 999.00, 999
COPENHAGEN, 30.06, 37
ARDROSSAN, 29.60, 48
PORTRUSH, 29.56, 46
SHIELDS, 29.74, 45
SCARBOROUGH, 29.73, 45
HELIGOLAND, 30.01, 40
LIVERPOOL, 29.66, 46
HOLYHEAD, 29.57, 45
GALWAY, 29.50, 45
HELDER, 29.87, 44
YARMOUTH, 29.77, 45
VALENTIA, 29.45, 47
QUEENSTOWN, 29.54, 49
LONDON, 29.73, 42
DOVER, 999.00, 999
PORTSMOUTH, 29.66, 47
WEYMOUTH, 29.68, 49
PORTLAND, 999.00, 999
PLYMOUTH, 29.64, 50
PENZANCE, 29.65, 47
JERSEY, 999.00, 999
BREST, 29.65, 48
LORIENT, 29.65, 50
ROCHEFORT, 29.73, 46
BAYONNE, 999.00, 51
LISBON, 29.79, 55
