1871,10,29,Sunday,DWR_1871_10-56.jpg
CHRISTIANSUND, 29.74, 45, NaN
SKUDDESNAES, 29.82, 47, NaN
THURSO, 29.62, 42, 0.00
WICK, 29.60, 47, 0.13
OXO, 30.00, 43, NaN
NAIRN, 29.53, 41, 0.11
ABERDEEN, 29.56, 50, 0.35
LEITH, 29.46, 49, 0.18
ARDROSSAN, 29.40, 50, 0.53
GREENCASTLE, 29.19, 51, 0.42
SHIELDS, 29.55, 49, 0.41
SCARBOROUGH, 29.60, 49, 0.08
LIVERPOOL, 29.43, 48, 0.37
HOLYHEAD, 29.30, 51, 0.73
HELDER, 999.00, 999, NaN
YARMOUTH, 29.69, 53, 0.00
VALENTIA, 28.96, 47, 0.68
ROCHESPOINT, 29.10, 50, 0.78
PEMBROKE, 29.26, 51, 1.14
LONDON, 29.60, 48, 0.00
DOVER, 29.70, 48, 0.00
CAPGRISNEZ, 29.68, 40, 0.00
PORTSMOUTH, 29.56, 54, 0.00
PLYMOUTH, 29.42, 53, 0.77
PENZANCE, 999.00, 999, 999.00
SCILLY, 29.33, 51, 0.56
BREST, 29.49, 55, 0.24
LORIENT, 29.52, 56, 0.00
ROCHEFORT, 29.67, 45, 0.00
BIARRITZ, 29.65, 57, 0.00
