1870,05,22,Sunday,DWR_1870_05-42.jpg
HEARTSCONTENT, 29.96, 39, 0.00
CHRISTIANSUND, 29.84, 43, NaN
SKUDDESNAES, 29.85, 44, NaN
THURSO, 29.91, 47, 0.31
WICK, 29.92, 50, 0.38
OXO, 29.87, 44, NaN
NAIRN, 29.90, 48, 0.21
ABERDEEN, 29.90, 49, 0.30
LEITH, 999.00, 55, 0.02
ARDROSSAN, 29.97, 50, 0.09
GREENCASTLE, 30.11, 53, 0.06
SHIELDS, 999.00, 59, 999.00
SCARBOROUGH, 29.94, 58, 0.00
LIVERPOOL, 30.00, 999, 0.00
HOLYHEAD, 999.00, 999, 999.00
HELDER, 999.00, 999, NaN
YARMOUTH, 29.97, 71, 0.00
VALENTIA, 30.19, 52, 0.06
ROCHESPOINT, 30.15, 55, 0.03
PEMBROKE, 30.08, 50, 0.01
LONDON, 30.01, 68, 0.00
CAPECLEAR, 30.14, 54, 0.00
CAPGRISNEZ, 30.01, 62, 0.01
BRUSSELS, 30.04, 71, NaN
PORTSMOUTH, 30.02, 63, 0.00
PLYMOUTH, 30.09, 56, 0.00
PENZANCE, 30.15, 56, 0.00
PARIS, 30.04, 69, 0.00
STRASBOURG, 30.32, 66, NaN
BREST, 999.00, 57, 0.00
LORIENT, 30.04, 62, 0.00
ROCHEFORT, 30.02, 72, 0.00
LYONS, 30.08, 73, NaN
BIARRITZ, 30.01, 72, 0.00
CORUNNA, 30.06, 66, NaN
TOULON, 30.12, 77, 0.00
