1863,04,15,Wednesday,DWR_1863_04-12.jpg
NAIRN, 29.90, 43
ABERDEEN, 29.99, 47
LEITH, 29.97, 49
BERWICK, 999.00, 999
COPENHAGEN, 30.21, 44
ARDROSSAN, 29.96, 47
PORTRUSH, 29.90, 47
SHIELDS, 30.05, 46
SCARBOROUGH, 30.01, 47
HELIGOLAND, 30.07, 47
LIVERPOOL, 29.91, 48
HOLYHEAD, 29.93, 50
GALWAY, 29.96, 50
HELDER, 30.05, 50
YARMOUTH, 30.03, 47
VALENTIA, 29.99, 49
QUEENSTOWN, 30.02, 48
LONDON, 30.02, 46
DOVER, 30.02, 51
PORTSMOUTH, 29.99, 49
WEYMOUTH, 30.00, 51
PORTLAND, 999.00, 999
PLYMOUTH, 30.01, 49
PENZANCE, 30.07, 48
JERSEY, 999.00, 999
BREST, 30.08, 46
LORIENT, 29.96, 50
ROCHEFORT, 30.04, 52
BAYONNE, 999.00, 999
LISBON, 30.14, 58
