1862,05,02,Friday,DWR_1862_05-1.jpg
NAIRN, 30.17, 48
ABERDEEN, 30.13, 48
LEITH, 30.16, 48
BERWICK, 30.16, 49
COPENHAGEN, 30.24, 53
ARDROSSAN, 30.18, 50
PORTRUSH, 30.26, 49
SHIELDS, 30.11, 45
SCARBOROUGH, 30.03, 50
HELIGOLAND, 30.11, 60
LIVERPOOL, 30.15, 50
HOLYHEAD, 999.00, 999
GALWAY, 30.33, 52
HELDER, 30.11, 57
YARMOUTH, 30.08, 57
VALENTIA, 30.35, 53
QUEENSTOWN, 30.34, 48
LONDON, 30.13, 53
DOVER, 30.16, 53
PORTSMOUTH, 30.18, 54
WEYMOUTH, 999.00, 999
PORTLAND, 30.23, 53
PLYMOUTH, 30.25, 52
PENZANCE, 30.32, 54
JERSEY, 30.31, 56
BREST, 30.29, 52
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 65
LISBON, 29.98, 65
