1861,08,30,Friday,DWR_1861_08-26.jpg
NAIRN, 29.65, 55
ABERDEEN, 29.68, 54
LEITH, 29.83, 56
BERWICK, 29.79, 58
COPENHAGEN, 29.81, 999
ARDROSSAN, 29.91, 55
PORTRUSH, 29.97, 55
SHIELDS, 29.94, 57
SCARBOROUGH, 29.98, 59
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.06, 60
HOLYHEAD, 999.00, 999
GALWAY, 30.16, 61
HELDER, 30.02, 63
YARMOUTH, 30.09, 61
VALENTIA, 30.11, 61
QUEENSTOWN, 30.18, 65
LONDON, 30.16, 62
DOVER, 30.17, 66
PORTSMOUTH, 30.19, 61
WEYMOUTH, 999.00, 999
PORTLAND, 30.23, 62
PLYMOUTH, 30.22, 64
PENZANCE, 30.28, 62
JERSEY, 999.00, 999
BREST, 30.38, 58
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.22, 70
LISBON, 30.15, 68
