1869,05,02,Sunday,DWR_1869_05-2.jpg
HEARTSCONTENT, 29.79, 37, 0.00
SKUDDESNAES, 29.90, 40, NaN
NAIRN, 30.18, 46, 0.00
ABERDEEN, 30.16, 44, 0.00
LEITH, 30.16, 46, 0.00
ARDROSSAN, 30.12, 50, 0.00
GREENCASTLE, 30.02, 54, 0.00
SHIELDS, 30.14, 48, 0.00
SCARBOROUGH, 30.12, 47, 0.00
LIVERPOOL, 30.07, 52, 0.00
HOLYHEAD, 30.05, 55, 0.00
HELDER, 30.04, 46, NaN
YARMOUTH, 30.08, 51, 0.00
VALENTIA, 999.00, 54, 0.00
ROCHESPOINT, 30.04, 50, 0.00
PEMBROKE, 30.04, 50, 0.00
LONDON, 30.08, 46, 0.00
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 30.06, 46, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.06, 51, 0.00
PLYMOUTH, 30.07, 50, 0.00
PENZANCE, 30.03, 55, 0.00
PARIS, 30.05, 999, 0.00
STRASBOURG, 999.00, 51, NaN
BREST, 29.99, 52, 0.00
LORIENT, 30.00, 52, 0.00
ROCHEFORT, 30.06, 55, 0.00
LYONS, 29.95, 58, NaN
BIARRITZ, 30.16, 55, 0.04
CORUNNA, 30.19, 59, NaN
TOULON, 29.97, 63, 0.00
