1863,06,13,Saturday,DWR_1863_06-11.jpg
NAIRN, 29.82, 56
ABERDEEN, 29.80, 57
LEITH, 29.78, 54
BERWICK, 999.00, 999
COPENHAGEN, 29.64, 58
ARDROSSAN, 29.81, 54
PORTRUSH, 999.00, 999
SHIELDS, 29.77, 54
SCARBOROUGH, 29.69, 53
HELIGOLAND, 29.71, 53
LIVERPOOL, 29.75, 56
HOLYHEAD, 29.79, 53
GALWAY, 29.90, 62
HELDER, 29.69, 54
YARMOUTH, 29.67, 56
VALENTIA, 29.90, 61
QUEENSTOWN, 29.92, 52
LONDON, 29.73, 55
DOVER, 29.74, 60
PORTSMOUTH, 29.75, 56
WEYMOUTH, 29.81, 56
PORTLAND, 999.00, 999
PLYMOUTH, 29.87, 58
PENZANCE, 29.95, 56
JERSEY, 999.00, 999
BREST, 29.96, 55
LORIENT, 29.92, 55
ROCHEFORT, 30.04, 57
BAYONNE, 30.00, 64
LISBON, 999.00, 999
