The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1977

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     3.1     6.0            1     2.4     5.0  	  1     4.2     5.5	       1     7.6     7.1
2     2.8     6.0	     2     2.3     4.9  	  2     5.4     5.5	       2     7.5     7.3
3     2.5     5.7	     3     3.0     4.7  	  3     6.0     5.6	       3     7.0     7.4
4     2.6     5.6	     4     3.2     4.7  	  4     6.2     5.9	       4     6.7     7.4
5     3.8     5.5	     5     3.5     4.9  	  5     6.0     6.0	       5     7.2     7.5
6     3.9     5.6	     6     3.5     5.0  	  6     6.1     6.1	       6     7.5     7.4
7     3.5     5.6	     7     3.8     5.0  	  7     6.4     6.2	       7     7.5     7.5
8     3.5     5.6	     8     3.9     5.0  	  8     6.2     6.3	       8     6.9     7.4
9     4.0     5.6	     9     4.1     5.0  	  9     6.8     6.4	       9     6.9     7.5
10    3.8     5.7	     10    5.0     5.1  	  10    6.4     6.4	       10    7.6     7.5
11    3.1     5.6	     11    5.0     5.2  	  11    6.7     6.5	       11    7.9     7.5
12    2.7     5.5	     12    4.8     5.4  	  12    6.4     6.6	       12    8.4     7.6
13    2.5     5.4	     13    4.5     5.5  	  13    6.2     6.6	       13    8.7     7.8
14    2.5     5.3	     14    4.5     5.5  	  14    6.4     6.7	       14    8.6     7.9
15    2.5     5.0	     15    4.4     5.5  	  15    6.5     6.7	       15    8.5     8.0
16    2.5     5.1	     16    4.0     5.5  	  16    6.5     6.7	       16    9.0     8.1
17    2.2     5.0	     17    4.0     5.5  	  17    6.5     6.7	       17    9.5     8.4
18    2.0     5.0	     18    4.4     5.4  	  18    6.8     6.8	       18    9.5     8.4
19    2.5     4.6	     19    4.5     5.5  	  19    7.0     6.9	       19    9.0     8.5
20    3.0     4.9	     20    4.5     5.5  	  20    7.0     7.0	       20    9.5     8.5
21    3.8     4.9	     21    4.5     5.5  	  21    6.8     7.0	       21    9.9     8.6
22    4.0     5.0	     22    4.7     5.5  	  22    6.9     7.0	       22   10.0     8.7
23    4.0     5.0	     23    5.0     5.6  	  23    7.0     7.0	       23   10.0     8.9
24    4.0     5.2	     24    4.8     5.6  	  24    6.5     7.0	       24    9.8     9.0
25    4.1     5.2	     25    4.5     5.6  	  25    6.7     7.1	       25   10.5     9.0
26    4.1     5.3	     26    4.6     5.6  	  26    6.8     7.0	       26   10.8     9.2
27    4.0     5.4	     27    4.1     5.6  	  27    7.0     7.1	       27   10.6     9.3
28    3.9     5.4	     28    4.0     5.6  	  28    6.4     7.1	       28   10.2     9.5
29    3.4     5.4	     29   -999    -999  	  29    6.1     7.1	       29   10.4     9.5
30    2.6     5.3	     30   -999    -999  	  30    6.5     7.1	       30   10.5     9.5
31    2.4     5.1	     31   -999    -999  	  31    6.6     7.0	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    10.3     9.6	     1    15.4    13.0  	  1    16.4    14.8	       1    18.1    16.2
2    10.4     9.6	     2    15.9    13.2  	  2    16.6    14.8	       2    18.2    16.2
3    10.1     9.7	     3    16.2    13.5  	  3    16.3    14.8	       3    17.6    16.2
4     9.9     9.5	     4    16.8    13.5  	  4    17.2    14.9	       4    17.6    16.4
5    10.2     9.7	     5    16.6    13.8  	  5    17.9    15.0	       5    17.3    16.2
6    10.5     9.7	     6    16.1    13.8  	  6    18.4    15.3	       6    16.9    16.2
7    10.7     9.8	     7    15.4    13.9  	  7    18.9    15.5	       7    17.2    16.2
8    10.1     9.8	     8    15.2    13.9  	  8    19.3    15.7	       8    17.4    16.2
9    11.0     9.7	     9    15.1    13.9  	  9    18.5    15.6	       9    17.1    16.2
10   10.8     9.8	     10   15.4    13.9  	  10   19.0    16.0	       10   17.5    16.3
11   12.0    10.0	     11   15.0    13.9  	  11   19.1    16.1	       11   17.5    16.2
12   12.0    10.2	     12   14.0    13.8  	  12   19.4    16.3	       12   17.6    16.3
13   11.3    10.4	     13   14.0    13.7  	  13   19.5    16.5	       13   17.7    16.4
14   11.4    10.5	     14   14.4    13.5  	  14   18.9    16.4	       14   17.9    16.4
15   11.5    10.5	     15   14.5    13.5  	  15   18.5    16.5	       15   18.0    16.4
16   11.8    10.6	     16   14.8    13.5  	  16   18.0    16.5	       16   17.6    16.4
17   12.7    10.7	     17   15.4    13.6  	  17   18.0    16.5	       17   17.2    16.4
18   12.0    10.8	     18   15.0    13.7  	  18   17.6    16.5	       18   17.0    16.4
19   12.5    11.0	     19   15.2    13.8  	  19   17.4    16.4	       19   16.8    16.4
20   12.5    11.0	     20   15.3    13.9  	  20   17.5    16.3	       20   16.8    16.3
21   13.1    11.1	     21   15.6    13.5  	  21   17.4    16.2	       21   16.5    16.2
22   13.8    11.3	     22   16.0    14.0  	  22   17.5    16.1	       22   16.1    16.2
23   14.2    11.5	     23   16.5    14.2  	  23   18.0    16.1	       23   16.3    16.2
24   14.6    11.7	     24   17.0    14.3  	  24   17.5    16.2	       24   16.5    16.0
25   14.6    12.0	     25   16.8    14.5  	  25   17.5    16.1	       25   15.7    16.0
26   14.6    12.1	     26   16.4    14.6  	  26   17.4    16.2	       26   16.0    15.9
