The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1935

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    45.7    46.9            1    41.6    44.4  	  1    40.8    44.0	       1    47.0    45.9
2    47.0    46.9	     2    43.7    44.5  	  2    40.9    44.0	       2    46.8    46.0
3    47.4    47.0	     3    43.1    44.5  	  3    41.6    43.9	       3    45.8    46.1
4    46.8    47.1	     4    44.0    44.7  	  4    41.3    43.9	       4    45.4    46.1
5    45.6    47.2	     5    43.0    44.8  	  5    41.8    43.9	       5    45.0    46.1
6    44.7    47.1	     6    41.9    44.9  	  6    42.4    43.9	       6    44.2    46.0
7    42.5    47.0	     7    40.1    44.8  	  7    43.4    44.0	       7    45.4    45.9
8    41.0    46.9	     8    39.9    44.5  	  8    43.5    44.0	       8    45.1    45.9
9    40.8    46.5	     9    38.3    44.2  	  9    43.0    44.1	       9    46.0    45.9
10   41.6    46.2	     10   38.1    44.0  	  10   41.9    44.3	       10   47.1    46.0
11   43.0    46.0	     11   39.8    43.7  	  11   40.2    44.2	       11   47.2    46.1
12   41.3    45.8	     12   41.3    43.6  	  12   40.7    44.1	       12   46.7    46.2
13   40.7    45.8	     13   42.3    43.6  	  13   40.8    44.0	       13   47.0    46.2
14   42.2    45.4	     14   42.8    43.7  	  14   40.3    43.8	       14   46.7    46.3
15   43.4    45.2	     15   42.2    43.9  	  15   40.3    43.8	       15   47.6    46.5
16   43.3    45.2	     16   44.5    44.0  	  16   41.0    43.6	       16   48.0    46.5
17   43.3    45.3	     17   44.0    44.2  	  17   41.8    43.5	       17   48.0    46.6
18   42.9    45.2	     18   44.3    44.3  	  18   42.4    43.6	       18   48.0    46.8
19   42.9    45.8	     19   45.4    44.5  	  19   44.1    43.7	       19   48.6    46.9
20   42.5    45.3	     20   45.8    44.7  	  20   44.8    43.9	       20   48.7    47.0
21   42.0    45.2	     21   44.9    44.9  	  21   45.0    44.0	       21   49.1    47.0
22   42.1    45.1	     22   43.0    45.0  	  22   45.7    44.3	       22   49.0    47.2
23   42.1    45.1	     23   41.9    45.0  	  23   45.4    44.7	       23   49.5    47.4
24   43.4    45.0	     24   41.8    45.0  	  24   45.1    44.8	       24   49.4    47.7
25   44.1    45.0	     25   41.9    44.8  	  25   46.4    44.9	       25   51.0    47.8
26   42.2    45.1	     26   40.2    44.6  	  26   46.6    45.1	       26   50.3    48.0
27   40.8    45.2	     27   40.1    44.4  	  27   46.4    45.2	       27   50.9    48.1
28   39.9    45.0	     28   40.9    44.1  	  28   46.2    45.4	       28   51.7    48.2
29   41.4    44.8	     29   -999    -999  	  29   46.7    45.5	       29   51.3    48.6
30   40.9    44.7	     30   -999    -999  	  30   47.0    45.7	       30   52.6    48.8
31   41.4    44.6	     31   -999    -999  	  31   46.9    45.8	       31   -999    -999



May                          June                          July                         August
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    52.5    49.0	     1    57.7    53.1  	  1    63.5    56.9	       1    62.3    58.8
2    52.6    49.1	     2    57.9    53.2  	  2    64.0    57.1	       2    62.6    58.9
3    53.0    49.3	     3    57.1    53.8  	  3    63.1    57.3	       3    62.0    58.9
4    53.1    49.6	     4    57.3    53.8  	  4    62.3    57.6	       4    62.2    59.0
5    53.8    49.8	     5    56.9    53.9  	  5    61.9    57.6	       5    62.9    59.0
6    54.7    50.0	     6    57.1    53.9  	  6    61.7    57.7	       6    63.4    59.1
7    55.9    50.1	     7    56.8    53.9  	  7    62.3    57.7	       7    64.4    59.1
8    56.0    50.6	     8    56.1    53.9  	  8    63.0    57.7	       8    64.1    59.2
9    56.3    51.0	     9    55.4    54.0  	  9    63.4    57.9	       9    62.7    59.3
10   55.8    51.2	     10   56.0    53.9  	  10   63.6    58.0	       10   63.0    59.4
11   55.9    51.6	     11   56.2    53.8  	  11   63.2    58.3	       11   63.0    59.3
12   56.2    51.9	     12   55.2    53.8  	  12   63.7    58.3	       12   61.3    59.3
13   55.2    52.1	     13   56.0    53.8  	  13   64.3    58.6	       13   60.2    59.2
14   55.1    52.1	     14   56.2    53.7  	  14   64.0    58.8	       14   60.3    59.1
15   54.0    52.1	     15   55.8    53.7  	  15   63.7    58.9	       15   60.6    58.9
16   52.3    52.1	     16   56.1    53.7  	  16   63.8    59.0	       16   61.2    58.8
17   52.0    52.1	     17   56.7    53.7  	  17   63.0    59.0	       17   62.1    58.8
18   51.2    52.0	     18   57.1    53.7  	  18   62.7    59.0	       18   63.0    58.9
19   51.8    51.7	     19   56.9    54.0  	  19   62.0    59.0	       19   63.3    58.9
20   52.8    51.5	     20   57.7    55.0  	  20   61.5    59.0	       20   63.1    59.0
21   52.0    51.3	     21   59.1    54.1  	  21   61.0    58.9	       21   63.2    59.1
22   53.1    51.2	     22   60.2    54.2  	  22   61.4    58.7	       22   61.9    59.1
23   54.1    51.3	     23   60.6    54.6  	  23   63.1    58.6	       23   62.1    59.1
24   53.8    51.5	     24   61.6    55.0  	  24   62.3    58.6	       24   61.6    59.1
25   54.4    51.6	     25   60.9    55.1  	  25   62.8    58.7	       25   61.9    59.1
26   55.0    51.8	     26   62.8    55.5  	  26   62.9    58.8	       26   61.8    59.1
27   55.4    52.1	     27   61.8    55.9  	  27   62.4    58.8	       27   60.0    59.1
28   56.0    52.2	     28   61.6    56.2  	  28   61.7    58.9	       28   59.0    59.0
29   56.9    52.4	     29   62.1    56.3  	  29   61.1    58.9	       29   57.9    58.9
30   56.4    52.9	     30   63.0    56.6  	  30   61.0    58.9	       30   57.0    58.6
31   57.1    53.0	     31   -999    -999  	  31   61.8    58.7	       31   57.8    58.2



September                    October                      November                      December
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    58.0    58.0	     1    52.8    54.7  	  1    46.3    51.0	       1    41.4    46.0
2    58.2    57.8	     2    52.8    54.6  	  2    46.0    50.7	       2    40.7    45.8
3    58.1    57.8	     3    52.1    54.4  	  3    46.9    50.3	       3    39.8    45.7
4    58.1    57.7	     4    52.0    54.2  	  4    47.9    50.1	       4    38.9    45.3
5    58.1    57.6	     5    52.4    54.1  	  5    47.9    50.0	       5    38.7    45.0
6    57.6    57.5	     6    52.2    53.9  	  6    46.2    49.9	       6    38.8    44.8
7    56.8    57.4	     7    52.0    53.8  	  7    45.2    49.9	       7    39.0    44.5
8    56.9    57.1	     8    51.8    53.8  	  8    44.7    49.7	       8    39.5    44.3
9    56.8    57.0	     9    50.6    53.6  	  9    44.3    49.4	       9    39.8    44.2
10   58.0    56.9	     10   50.0    53.4  	  10   44.1    49.0	       10   38.3    44.1
11   58.6    56.9	     11   49.1    53.1  	  11   44.3    48.9	       11   37.3    44.0
12   58.4    57.0	     12   48.8    53.0  	  12   44.2    48.8	       12   37.2    43.9
13   58.4    57.0	     13   49.5    52.7  	  13   43.0    48.5	       13   38.0    43.7
14   57.9    57.0	     14   50.7    52.3  	  14   42.4    48.2	       14   38.3    43.4
15   57.6    56.9	     15   51.0    52.1  	  15   42.1    48.0	       15   38.9    43.2
16   57.1    57.0	     16   52.3    52.3  	  16   41.8    47.8	       16   38.1    43.1
17   56.1    56.9	     17   51.8    52.3  	  17   40.8    47.4	       17   38.0    43.0
18   55.8    56.8	     18   50.8    52.4  	  18   40.4    47.1	       18   36.9    42.9
19   56.0    56.5	     19   50.2    52.4  	  19   40.7    46.8	       19   36.2    42.9
20   55.6    56.3	     20   49.0    52.3  	  20   41.1    46.6	       20   35.8    42.8
21   55.0    56.1	     21   47.9    52.0  	  21   42.3    46.2	       21   35.3    42.5
22   54.9    56.0	     22   46.3    51.9  	  22   43.4    46.2	       22   35.1    42.1
23   54.8    56.0	     23   46.8    51.5  	  23   43.7    46.4	       23   34.9    42.0
24   54.9    55.7	     24   47.5    51.1  	  24   41.9    46.3	       24   34.7    41.8
25   53.1    55.6	     25   47.0    51.0  	  25   40.8    46.3	       25   34.7    41.6
26   53.0    55.2	     26   47.8    50.8  	  26   41.3    46.2	       26   35.0    41.2
27   53.8    55.1	     27   49.7    50.5  	  27   41.7    46.0	       27   36.7    41.0
28   54.3    55.0	     28   51.1    50.7  	  28   43.1    45.9	       28   38.1    41.0
29   53.7    54.9	     29   52.0    50.8  	  29   43.4    45.9	       29   37.8    41.2
30   53.1    54.9	     30   49.9    51.0  	  30   42.2    45.9	       30   38.0    41.3
31   -999    -999	     31   48.0    51.1  	  31   -999    -999	       31   39.1    41.4
