The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

2000

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     5.2     6.8            1     7.4     7.0  	  1     5.7     7.0	       1     8.6     -888
2     5.4     7.0	     2     6.6     7.2  	  2     5.7     7.0	       2     8.5     -888
3     5.8     7.0	     3     6.2     7.2  	  3     6.2     7.0	       3     7.7     -888
4     5.1     7.0	     4     7.1     7.2  	  4     5.5     7.0	       4     7.4     -888
5     4.8     7.1	     5     6.0     7.5  	  5     5.0     7.0	       5     7.2     -888
6     5.8     7.1	     6     7.5     7.6  	  6     6.2     7.0	       6     7.5     -888
7     5.8     7.1	     7     6.7     7.5  	  7     7.4     7.0	       7     7.6     -888
8     5.7     7.1	     8     6.6     7.5  	  8     8.4     7.2	       8     8.1     -888
9     4.7     7.2	     9     5.8     7.6  	  9     9.0     7.3	       9     8.3     -888
10    4.4     7.2	     10    6.4     7.5  	  10    9.0     7.6	       10    8.7     -888
11    5.2     7.0	     11    5.5     7.4  	  11    7.7     7.8	       11    8.8     -888
12    6.0     7.0	     12    5.9     7.4  	  12    8.8     7.9	       12    8.8     -888
13    4.8     7.0	     13    5.1     7.3  	  13    8.9     8.0	       13    8.3     -888
14    4.3     7.0	     14    5.1     7.2  	  14    9.2     8.1	       14    8.3     -888
15    3.4     6.8	     15    5.4     7.1  	  15    8.4     8.2	       15    7.8     -888
16    3.2     6.8	     16    4.8     7.0  	  16    8.5     8.3	       16    7.8     -888
17    4.2     6.5	     17    4.2     7.0  	  17    8.8     8.4	       17    8.2     -888
18    4.8     6.5	     18    4.7     6.9  	  18    9.0     8.4	       18    8.2     -888
19    5.3     6.5	     19    5.3     6.8  	  19    9.1     8.5	       19    8.3     -888
20    5.3     6.6	     20    5.0     6.7  	  20    9.4     8.5	       20    8.7     -888
21    5.4     6.7	     21    5.2     6.7  	  21    9.4     8.6	       21    9.2     -888
22    6.0     6.8	     22    5.2     6.7  	  22    9.4     8.7	       22    9.4     -888
23    5.4     6.8	     23    6.2     6.7  	  23    8.8     8.7	       23   10.0     -888
24    5.2     6.7	     24    6.2     6.8  	  24    8.6     8.7	       24   10.2     -888
25    4.9     6.7	     25    5.3     6.9  	  25    8.3     8.8	       25   10.4     -888
26    4.8     6.7	     26    5.5     7.0  	  26    8.0     8.7	       26    9.1     -888
27    4.6     6.7	     27    6.6     6.9  	  27    7.8     8.7	       27    9.1     -888
28    4.9     6.7	     28    6.1     6.0  	  28    7.9     8.6	       28    9.3     -888
29    6.3     6.7	     29    5.8     7.0  	  29    7.8     8.6	       29   10.2     -888
30    6.4     6.7	     30   -999    -999  	  30    8.1     8.5	       30    9.7     -888
31    7.0     6.9	     31   -999    -999  	  31    8.1     8.5	       31   -999     -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    10.7     9.4	     1    12.8    11.8  	  1    16.0    13.8	       1    17.4    14.9
2    11.4     9.6	     2    13.4    11.8  	  2    16.0    13.9	       2    17.1    15.0
3    12.3     9.7	     3    13.3    11.8  	  3    15.8    14.9	       3    16.8    15.0
4    12.7    10.0	     4    12.8    11.9  	  4    16.1    13.9	       4    16.7    15.0
5    12.7    10.2	     5    12.6    11.8  	  5    16.3    13.9	       5    16.8    15.0
6    12.9    10.5	     6    13.3    11.8  	  6    16.6    13.9	       6    17.2    15.0
7    13.3    10.6	     7    13.5    11.9  	  7    15.7    14.0	       7    17.6    15.1
8    13.8    10.8	     8    13.4    12.0  	  8    15.3    14.0	       8    17.6    15.2
