The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1925

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    40.1    46.0            1    41.7    44.3  	  1    40.0    42.7	       1    43.0    44.1
2    40.7    45.7	     2    41.6    44.3  	  2    40.7    42.7	       2    43.1    44.1
3    40.4    45.4	     3    41.9    44.2  	  3    40.1    42.7	       3    42.9    44.2
4    39.9    45.1	     4    42.2    44.2  	  4    39.7    42.7	       4    42.6    44.1
5    39.7    45.0	     5    42.9    44.2  	  5    40.2    42.7	       5    42.9    44.1
6    39.1    44.8	     6    42.4    44.2  	  6    41.5    42.7	       6    44.0    44.1
7    39.7    44.6	     7    40.9    44.3  	  7    42.4    42.7	       7    43.6    44.1
8    40.4    44.4	     8    41.3    44.2  	  8    41.8    43.0	       8    44.4    44.1
9    41.1    44.2	     9    42.1    44.1  	  9    41.1    43.1	       9    45.4    44.2
10   40.7    44.2	     10   41.9    44.1  	  10   40.5    43.1	       10   45.5    44.5
11   41.7    44.2	     11   41.7    44.0  	  11   40.2    43.0	       11   45.6    44.6
12   41.9    44.2	     12   40.9    44.1  	  12   40.2    43.0	       12   46.1    44.8
13   42.5    44.2	     13   40.0    44.0  	  13   40.3    42.8	       13   46.9    45.0
14   43.7    44.3	     14   39.2    43.9  	  14   41.2    42.8	       14   46.2    45.1
15   42.9    44.4	     15   39.6    43.8  	  15   42.5    42.8	       15   46.3    45.3
16   41.6    44.7	     16   40.0    43.5  	  16   44.0    43.0	       16   45.0    45.2
17   41.7    44.6	     17   40.1    43.3  	  17   44.2    43.2	       17   45.2    45.4
18   43.1    44.5	     18   40.5    43.3  	  18   44.8    43.4	       18   46.0    45.3
19   43.1    44.4	     19   40.2    43.5  	  19   44.8    43.6	       19   45.2    45.3
20   43.7    44.7	     20   39.4    43.4  	  20   45.1    43.8	       20   45.4    45.4
21   44.0    44.8	     21   39.1    43.1  	  21   44.1    44.0	       21   45.8    45.4
22   44.0    44.9	     22   39.0    43.2  	  22   42.5    44.2	       22   46.9    45.5
23   43.8    45.0	     23   39.2    43.0  	  23   42.6    44.3	       23   46.4    45.6
24   42.4    45.0	     24   39.1    42.8  	  24   43.1    44.2	       24   45.8    45.7
25   41.5    45.0	     25   39.1    42.8  	  25   43.0    44.1	       25   46.5    45.8
26   41.5    44.9	     26   39.7    42.8  	  26   42.7    44.1	       26   47.0    45.8
27   41.5    44.8	     27   39.8    42.6  	  27   41.7    44.0	       27   47.0    45.9
28   41.1    44.6	     28   39.8    42.7  	  28   42.0    43.9	       28   46.7    46.0
29   41.4    44.5	     29   -999    -999  	  29   42.7    43.9	       29   47.1    46.1
30   41.5    44.4	     30   -999    -999  	  30   43.2    43.9	       30   46.9    46.2
31   42.8    44.2	     31   -999    -999  	  31   43.7    43.9	       31   -999    -999



May                          June                          July                         August
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    46.7    46.2	     1    51.9    50.1  	  1    59.5    55.4	       1    60.7    57.8
2    47.9    46.3	     2    52.2    50.1  	  2    60.2    55.5	       2    60.6    57.6
