The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1981

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     6.0     7.1            1     6.5     6.9  	  1     4.8     5.8	       1     9.0     8.3
2     5.9     7.1	     2     6.7     7.0  	  2     5.0     5.8	       2     9.2     8.5
3     6.5     7.1	     3     7.0     7.0  	  3     5.0     5.9	       3     9.7     8.5
4     5.6     7.2	     4     6.0     7.0  	  4     4.9     6.0	       4    10.0     8.7
5     4.5     7.1	     5     5.5     7.0  	  5     4.6     6.0	       5    10.3     8.8
6     4.5     7.0	     6     6.1     7.0  	  6     5.0     6.0	       6    10.4     9.0
7     4.9     6.9	     7     6.5     7.0  	  7     5.9     6.0	       7    10.0     9.1
8     5.5     6.8	     8     7.0     7.0  	  8     7.1     6.2	       8     9.7     9.2
9     6.1     6.8	     9     6.5     7.1  	  9     7.0     6.3	       9     9.8     9.3
10    5.2     6.9	     10    5.6     7.1  	  10    7.5     6.5	       10   10.1     9.3
11    4.5     6.9	     11    4.5     7.0  	  11    8.2     6.7	       11   10.7     9.4
12    4.8     6.8	     12    4.8     6.9  	  12    8.4     7.0	       12   11.0     9.5
13    4.3     6.7	     13    5.1     6.7  	  13    8.2     7.1	       13   10.4     9.5
14    4.9     6.5	     14    4.5     6.7  	  14    8.2     7.3	       14    9.7     9.6
15    4.7     6.5	     15    4.3     6.6  	  15	7.9	7.5	       15   10.0     9.7
16    4.1     6.5	     16    4.5     6.5  	  16	7.4	7.5	       16   10.5     9.7
17    4.2     6.5	     17    3.9     6.4  	  17	6.9	7.5	       17   11.0     9.7
18    4.0     6.3	     18    4.2     6.3  	  18	7.2	7.5	       18   10.8     9.8
19    4.1     6.2	     19    4.1     6.2  	  19	7.2	7.5	       19   11.1    10.0
20    4.0     6.1	     20    4.2     6.1  	  20	6.5	7.5	       20   11.1    10.0
21    4.5     6.1	     21    4.0     6.1  	  21	7.0	7.5	       21   11.1    10.1
22    5.5     6.0	     22    4.0     6.1  	  22	7.4	7.5	       22   10.8    10.2
23    6.0     6.2	     23    3.9     6.0  	  23	7.3	7.5	       23   10.4    10.2
24    6.2     6.4	     24    3.8     6.0  	  24	7.6	7.5	       24   10.0    10.2
25    5.5     6.5	     25    4.0     5.8  	  25	8.4	7.6	       25    8.7    10.1
26    5.9     6.5	     26    4.2     5.8  	  26	8.8	7.7	       26    9.0    10.1
27    6.5     6.5	     27    4.0     5.8  	  27	8.8	7.8	       27    9.3     9.8
28    6.1     6.6	     28    4.4     5.8  	  28	8.7	8.0	       28   10.1     9.8
29    6.0     6.7	     29   -999    -999  	  29	8.5	8.1	       29   10.2     9.8
30    6.3     6.7	     30   -999    -999  	  30	8.6	8.2	       30   10.7     9.9
31    6.3     6.8	     31   -999    -999  	  31    8.7     8.3	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    10.5    10.0	     1    14.7    12.7  	  1    16.2    14.6	       1    17.8    16.2
2    10.1    10.0	     2    14.9    12.8  	  2    16.2    14.7	       2    17.8    16.3
3    10.5    10.0	     3    14.8    13.0  	  3    16.3    14.7	       3    18.1    16.3
4    11.0    10.1	     4    14.7    13.0  	  4    16.8    14.8	       4    17.9    16.3
5    10.7    10.2	     5    14.8    13.1  	  5    16.9    14.9	       5    18.2    16.4
6    10.7    10.3	     6    15.2    13.1  	  6    17.0    15.0	       6    18.0    16.4
7    11.1    10.3	     7    14.9    13.3  	  7    16.8    15.0	       7    17.8    16.4
8    11.3    10.4	     8    14.7    13.4  	  8    16.8    15.0	       8    17.7    16.5
9    11.6    10.5	     9    15.1    13.4  	  9    16.8    15.1	       9    17.3    16.3
