The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1998

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     6.4     8.7            1     4.6     7.1  	  1     6.2     8.5	       1     9.8     9.4
2     6.5     8.7	     2     4.5     7.1  	  2     6.1     8.3	       2     9.5     9.5
3     6.5     8.5	     3     4.2     7.0  	  3     7.1     8.2	       3     9.2     9.5
4     5.7     8.5	     4     4.5     7.0  	  4     6.7     8.2	       4     9.3     9.5
5     5.1     8.4	     5     5.0     6.9  	  5     6.1     8.2	       5     9.4     9.5
6     4.6     8.2	     6     5.6     6.9  	  6     6.2     8.1	       6     9.4     9.4
7     4.3     8.0	     7     5.3     7.0  	  7     7.0     8.0	       7     9.3     9.4
8     4.1     7.7	     8     5.3     7.0  	  8     7.6     8.0	       8     9.6     9.5
9     5.5     7.5	     9     6.6     7.0  	  9     7.3     8.0	       9     9.2     9.5
10    7.1     7.6	     10    6.8     7.1  	  10    7.6     8.1	       10    8.4     9.5
11    7.6     7.7	     11    7.2     7.2  	  11    7.7     8.2	       11    8.0     9.5
12    7.4     7.9	     12    8.1     7.4  	  12    7.5     8.2	       12    8.0     9.3
13    7.0     8.1	     13    8.7     7.5  	  13    7.9     8.3	       13    8.0     9.3
14    6.7     8.1	     14    8.4     7.8  	  14    8.4     8.4	       14    7.9     9.2
15    6.3     8.1	     15    9.2     8.0  	  15    8.7     8.4	       15    8.0     9.1
16    6.2     8.0	     16    9.1     8.1  	  16    8.8     8.5	       16    7.9     9.1
17    6.2     8.0	     17    8.9     8.3  	  17    9.0     8.6	       17    8.1     9.1
18    6.5     8.0	     18    9.3     8.4  	  18    9.1     8.7	       18    8.9     9.1
19    6.6     8.0	     19    8.8     8.5  	  19    8.4     8.7	       19    9.1     9.3
20    5.1     7.9	     20    9.1     8.6  	  20    8.7     8.7	       20    9.1     9.4
21    5.0     7.8	     21    8.6     8.7  	  21    9.0     8.7	       21   10.1     9.3
22    6.5     8.1	     22    7.5     8.7  	  22    8.8     8.8	       22   10.2     9.5
23    6.7     7.7	     23    7.6     8.6  	  23    8.8     8.9	       23   10.4     9.1
24    6.2     7.8	     24    8.2     8.6  	  24    8.6     8.9	       24   10.7     9.8
25    7.0     7.7	     25    8.4     8.6  	  25    9.1     8.9	       25   10.7     9.9
26    5.1     7.7	     26    8.3     8.6  	  26    9.6     9.0	       26   10.6    10.0
27    4.7     7.6	     27    7.9     8.6  	  27    9.5     9.1	       27   10.1    10.0
28    4.7     7.5	     28    6.8     8.6  	  28    9.8     9.2	       28   10.5    10.0
29    4.4     7.5	     29   -999    -999  	  29    9.7     9.3	       29   10.6    10.1
30    4.7     7.4	     30   -999    -999  	  30   10.0     9.3	       30   10.7    10.1
31    4.7     7.2	     31   -999    -999  	  31    9.7     9.4	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    11.1    10.2	     1    14.6    13.1  	  1    16.0    14.7	       1    16.8    15.7
2    12.0    10.3	     2    15.2    13.2  	  2    17.1    14.8	       2    16.4    15.9
3    11.5    10.6	     3    13.9    13.3  	  3    17.0    14.9	       3    16.4    15.6
4    12.5    10.6	     4    14.3    13.3  	  4    16.9    15.0	       4    16.6    15.6
5    12.4    10.7	     5    14.5    13.2  	  5    17.6    15.1	       5    16.8    15.6
6    11.7    10.9	     6    15.2    13.4  	  6    17.7    15.2	       6    17.2    15.6
7    11.8    11.0	     7    15.3    13.4  	  7    16.8    15.3	       7    17.2    15.7
8    11.7    11.0	     8    14.7    13.4  	  8    16.6    15.4	       8    17.3    15.8
9    12.0    11.0	     9    14.5    13.5  	  9    16.7    15.4	       9    17.6    15.8
10   11.8    11.1	     10   14.7    13.4  	  10   17.4    15.3	       10   18.4    15.9
11   12.2    11.1	     11   14.1    13.5  	  11   17.0    15.4	       11   18.7    16.0
12   12.0    11.2	     12   14.2    13.5  	  12   17.2    15.4	       12   18.3    16.2
13   12.4    11.2	     13   14.5    13.5  	  13   16.7    15.5	       13   17.8    16.3
14   13.3    11.3	     14   14.1    13.6  	  14   16.5    15.5	       14   17.4    16.3
15   13.3    11.4	     15   14.6    13.6  	  15   16.5    15.5	       15   16.9    16.3
16   13.5    11.6	     16   14.8    13.6  	  16   16.8    15.4	       16   16.8    16.2
17   13.5    11.8	     17   15.5    13.6  	  17   16.8    15.4	       17   16.5    16.1
18   14.1    11.9	     18   15.6    13.7  	  18   16.4    15.5	       18   16.4    16.0
19   14.6    12.0	     19   16.0    13.9  	  19   16.6    15.5	       19   17.0    16.0
20   15.2    12.3	     20   16.5    14.0  	  20   16.7    15.4	       20   16.7    16.0
21   15.5    12.5	     21   17.1    14.2  	  21   16.9    15.4	       21   16.4    16.0
22   14.9    12.7	     22   16.6    14.3  	  22   16.5    15.5	       22   16.3    16.0
23   14.7    12.8	     23   16.2    14.4  	  23   16.5    15.5	       23   16.5    15.9
24   14.8    13.0	     24   16.3    14.5  	  24   16.6    15.5	       24   16.4    15.9
25   15.1    13.0	     25   16.4    14.5  	  25   17.1    15.5	       25   16.8    15.9
26   14.7    13.0	     26   16.2    14.5  	  26   16.3    15.5	       26   16.8    15.9
27   14.0    13.1	     27   16.5    14.7  	  27   16.9    15.5	       27   16.4    15.9
28   13.9    13.1	     28   16.3    14.7  	  28   17.1    15.5	       28   16.4    15.9
29   14.1    13.1	     29   16.0    14.8  	  29   17.1    15.6	       29   16.9    15.9
30   13.9    13.1	     30   16.4    14.7  	  30   17.0    15.7	       30   16.9    16.0
31   14.7    13.1	     31   -999    -999  	  31   17.0    15.8	       31   17.2    16.0



September                    October                      November                     December
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    16.8    16.0	     1    14.6    14.9  	  1     9.0    11.6	       1     7.9     9.5
2    17.0    16.0	     2    14.8    14.8  	  2     8.5    11.5	       2     8.4     9.5
3    16.7    16.0	     3    14.6    14.8  	  3     8.7    11.4	       3     8.6     9.5
4    16.8    16.0	     4    14.3    14.7  	  4     8.3    11.2	       4     7.9     9.6
5    16.8    16.0	     5    13.8    14.7  	  5     8.2    11.0	       5     6.7     9.5
6    17.0    16.0	     6    13.4    14.6  	  6     8.2    10.9	       6     6.0     9.4
7    16.7    16.0	     7    13.1    14.4  	  7     8.6    10.8	       7     6.3     9.2
8    16.8    16.0	     8    12.4    14.3  	  8     9.1    10.7	       8     7.4     9.0
9    16.5    16.0	     9    12.7    14.1  	  9     9.9    10.7	       9     7.5     9.0
10   16.8    16.0	     10   13.0    13.9  	  10    9.4    10.8	       10    9.0     8.1
11   15.9    16.0	     11   13.0    13.9  	  11    8.6    10.8	       11    7.8     9.1
12   15.2    15.9	     12   12.6    13.8  	  12    8.7    10.6	       12    7.8     9.1
13   14.2    15.8	     13   12.6    13.7  	  13    8.5    10.6	       13    7.6     9.2
14   14.3    15.5	     14   13.1    13.6  	  14    8.0    10.5	       14    8.2     9.1
15   14.4    15.3	     15   12.6    13.7  	  15    7.3    10.4	       15    8.2     9.1
16   14.2    15.2	     16   12.4    13.6  	  16    6.5    10.2	       16    7.7     9.2
17   14.0    15.1	     17   12.4    13.5  	  17    6.5    10.0	       17    8.2     9.1
18   14.5    14.9	     18   11.3    13.4  	  18    7.2     9.8	       18    8.2     9.2
19   14.8    14.9	     19   10.8    13.3  	  19    7.6     9.7	       19    7.3     9.2
20   15.4    14.9	     20   10.7    13.0  	  20    8.0     9.7	       20    6.3     9.0
21   15.3    15.0	     21   11.3    12.8  	  21    8.6     9.7	       21    5.5     8.9
22   15.3    15.0	     22   12.1    12.7  	  22    9.1     9.7	       22    5.3     8.7
23   15.1    15.1	     23   12.2    12.8  	  23    8.1     9.8	       23    5.6     8.5
24   15.0    15.0	     24   11.5    12.8  	  24    7.7     9.8	       24    5.0     8.4
25   15.0    15.0	     25   11.3    12.7  	  25    7.6     9.7	       25    6.0     8.3
26   15.1    15.0	     26   10.5    12.6  	  26    7.6     9.6	       26    5.7     8.2
27   15.0    15.0	     27   10.6    12.5  	  27    8.1     9.6	       27    5.5     8.1
28   14.9    14.9	     28   10.3    12.3  	  28    8.9     9.6	       28    4.9     8.1
29   14.8    14.9	     29    9.8    12.1  	  29    8.0     9.6	       29    4.5     7.9
30   14.9    14.9	     30    9.4    12.0  	  30    7.7     9.6	       30    5.9     7.8
31   -999    -999	     31    9.4    11.8  	  31   -999    -999	       31    5.7     7.7
