The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth, column 4 - temperature at 4 feet depth measured using new thermometer.
Key: -999 date does not exist, -888 data unavailable.

1965

January                              February                             March                                April
    1 foot  4 feet  New 4 feet  	 1 foot  4 feet  New 4 feet	      1 foot  4 feet  New 4 feet	   1 foot  4 feet  New 4 feet
1    37.0    42.3    43.0	     1    34.2    40.2    40.7  	  1    38.4    41.4    41.3	       1    45.7    44.0    43.6
2    36.2    42.6    43.0	     2    34.0    40.0    40.5  	  2    36.7    41.3    41.4	       2    46.4    44.2    43.8
3    35.5    42.2    42.8	     3    34.0    39.8    40.3  	  3    35.8    41.0    41.2	       3    47.5    44.4    43.8
4    35.2    42.0    42.8	     4    34.0    39.7    40.2  	  4    35.5    40.8    41.1	       4    48.0    44.8    44.2
5    35.0    41.8    42.7	     5    33.8    39.5    40.0  	  5    35.7    40.7    40.9	       5    47.5    45.2    44.3
6    35.2    41.7    42.3	     6    34.0    39.4    39.9  	  6    35.8    40.4    40.7	       6    47.8    45.3    44.4
7    37.7    41.4    42.2	     7    34.2    39.4    39.8  	  7    34.2    40.3    40.7	       7    47.2    45.5    44.6
8    39.8    41.4    42.0	     8    34.8    39.4    39.8  	  8    38.0    40.2    40.7	       8    48.5    45.7    44.8
9    38.8    41.7    42.0	     9    35.9    39.3    39.7  	  9    38.8    40.2    40.6	       9    48.5    45.8    44.9
10   40.0    41.8    42.0	     10   37.0    39.5    39.7  	  10   39.0    40.4    40.6	       10   48.3    46.3    45.4
11   41.3    41.8    42.1	     11   37.9    39.7    39.7  	  11   38.8    40.6    40.7	       11   47.6    46.3    45.4
12   41.0    42.2    42.3	     12   39.5    39.8    39.8  	  12   40.3    40.7    40.7	       12   47.2    46.5    45.6
13   39.6    42.2    42.3	     13   39.6    40.0    39.9  	  13   40.9    40.8    40.7	       13   47.2    46.4    45.6
14   39.5    42.3    42.4	     14   38.1    40.2    40.0  	  14   41.8    40.9    40.7	       14   48.5    46.3    45.7
15   38.3    42.3    42.4	     15   38.0    40.3    40.2  	  15   43.1    41.1    40.9	       15   49.9    46.5    45.8
16   37.7    42.3    42.4	     16   38.7    40.4    40.3  	  16   43.1    41.7    41.3	       16   50.5    46.7    45.9
17   38.7    42.2    42.4	     17   39.8    40.4    40.4  	  17   42.9    41.9    41.5	       17   50.9    47.0    46.2
18   38.0    42.1    42.3	     18   40.5    40.5    40.5  	  18   42.8    42.0    41.7	       18   49.6    47.3    46.3
19   37.3    42.1    42.4	     19   40.7    40.7    40.7  	  19   43.4    42.2    41.8	       19   48.8    47.5    46.6
20   36.7    41.9    42.2	     20   40.5    41.0    40.8  	  20   43.3    42.4    42.0	       20   48.3    47.6    46.8
21   36.0    41.7    42.0	     21   39.6    41.3    41.1  	  21   41.6    42.5    42.2	       21   48.2    47.6    46.8
22   35.5    41.4    41.9	     22   39.0    41.4    41.2  	  22   40.7    42.6    42.3	       22   48.0    47.5    46.9
23   35.5    41.2    41.7	     23   39.7    41.3    41.3  	  23   41.0    42.5    42.3	       23   48.4    47.6    47.0
24   36.8    41.1    41.7	     24   39.8    41.4    41.3  	  24   40.9    42.6    42.3	       24   48.8    47.5    46.9
25   36.7    41.1    41.7	     25   38.8    41.5    41.4  	  25   41.3    42.5    42.6	       25   48.8    47.6    47.0
26   36.8    40.9    41.4	     26   38.7    41.4    41.5  	  26   41.2    42.5    42.4	       26   48.7    47.7    47.1
27   36.5    40.9    41.3	     27   38.7    41.4    41.4  	  27   43.5    42.4    42.4	       27   48.4    47.7    47.1
28   35.8    40.8    41.2	     28   38.9    41.3    41.4  	  28   44.3    42.5    42.5	       28   49.5    47.9    47.3
29   35.0    40.7    41.0	     29   -999    -999    -999  	  29   45.8    42.8    42.7	       29   49.5    47.8    47.3
30   34.8    40.7    41.0	     30   -999    -999    -999  	  30   46.3    43.3    42.9	       30   49.2    48.0    47.4
31   34.4    40.4    40.8	     31   -999    -999    -999  	  31   46.0    43.8    43.3	       31   -999    -999    -999



May                                  June                                 July                                 August
    1 foot  4 feet  New 4 feet  	 1 foot  4 feet  New 4 feet	      1 foot  4 feet  New 4 feet	   1 foot  4 feet  New 4 feet
1    49.9    48.0    47.5	     1    57.0    53.7    52.4  	  1    61.9    57.6    56.3	       1    59.7    58.8    57.8
2    50.8    48.1    47.6	     2    57.5    54.2    52.7  	  2    62.7    57.8    56.4	       2    60.3    58.7    57.7
3    51.0    48.4    47.8	     3    59.0    54.2    52.6  	  3    62.3    58.2    56.6	       3    59.0    58.7    57.7
4    51.8    48.7    47.9	     4    59.6    54.3    52.7  	  4    61.2    58.3    56.7	       4    61.3    58.7    58.0
5    52.3    48.8    48.0	     5    58.7    54.7    53.1  	  5    61.8    58.5    56.8	       5    60.7    58.7    57.7
6    51.3    49.0    48.2	     6    59.0    54.8    53.2  	  6    61.8    58.5    56.8	       6    60.2    58.7    57.7
7    51.3    49.2    48.4	     7    58.2    55.0    53.3  	  7    61.9    58.7    57.0	       7    59.4    58.7    57.7
8    52.6    49.5    48.7	     8    58.8    55.1    53.5  	  8    60.8    58.7    57.0	       8    59.4    58.8    57.8
9    52.7    49.5    48.7	     9    59.8    55.2    53.6  	  9    60.5    58.7    57.0	       9    59.5    58.8    57.8
10   53.3    49.7    48.9	     10   62.0    55.4    53.7  	  10   61.5    58.6    57.0	       10   60.5    58.6    57.7
11   55.0    49.9    49.0	     11   62.8    55.7    53.9  	  11   61.1    58.7    57.1	       11   60.8    58.7    57.7
12   56.3    50.3    49.3	     12   61.8    56.3    54.4  	  12   61.3    58.5    57.0	       12   62.5    58.7    57.7
13   56.3    50.7    49.5	     13   61.2    56.4    54.5  	  13   61.2    58.5    57.0	       13   62.8    58.8    57.8
14   57.8    51.2    50.0	     14   62.4    56.6    54.7  	  14   59.7    58.5    57.0	       14   63.1    59.0    57.9
