The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1980

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     2.3     5.4            1     3.2     4.7  	  1     6.3     6.0	       1     7.1     6.5
2     2.0     5.7	     2     2.5     4.7  	  2     6.4     6.1	       2     7.0     6.6
3     2.0     5.5	     3     2.7     4.7  	  3     6.0     6.3	       3     7.2     6.8
4     2.7     5.4	     4     2.5     4.6  	  4     6.1     6.3	       4     7.8     7.0
5     2.8     5.4	     5     3.1     4.5  	  5     5.7     6.3	       5     8.0     7.1
6     3.0     5.3	     6     3.5     4.5  	  6     6.3     6.3	       6     8.3     7.3
7     2.8     5.3	     7     3.0     4.6  	  7     6.0     6.4	       7     8.7     7.4
8     2.6     5.3	     8     3.8     4.6  	  8     6.0     6.5	       8     8.5     7.5
9     3.0     5.2	     9     4.1     4.7  	  9     6.0     6.5	       9     8.5     7.6
10    3.4     5.2	     10    4.0     4.8  	  10    6.1     6.5	       10    8.7     7.8
11    2.9     5.2	     11    4.0     4.9  	  11    6.0     6.5	       11    8.7     7.9
12    3.0     5.1	     12    5.0     5.0  	  12    6.7     6.5	       12    8.8     8.0
13    3.0     5.2	     13    5.5     5.0  	  13    6.4     6.6	       13    9.2     8.0
14    3.5     5.1	     14    5.6     5.2  	  14    6.0     6.6	       14    9.1     8.2
15    3.2     5.2	     15    5.5     5.4  	  15    6.0     6.6	       15    9.0     8.3
16    2.4     5.2	     16    5.3     5.5  	  16    5.8     6.6	       16    9.2     8.4
17    2.0     5.0	     17    5.5     5.6  	  17    5.5     6.6	       17   10.0     8.5
18    2.0     5.0	     18    6.0     5.7  	  18    5.2     6.5	       18   10.0     8.5
19    2.0     4.8	     19    5.6     5.8  	  19    4.8     6.5	       19   11.1     8.8
20    2.4     4.8	     20    5.7     5.9  	  20    4.6     6.5	       20   10.5     9.0
21    2.4     4.7	     21    5.5     5.9  	  21    4.9     6.3	       21   10.1     9.1
22    2.4     4.7	     22    5.5     6.0  	  22    4.6     6.2	       22   10.5     9.2
23    3.0     4.6	     23    5.4     6.0  	  23    4.5     6.1	       23   10.5     9.2
24    2.6     4.6	     24    5.0     6.0  	  24    4.5     6.1	       24   10.8     9.3
25    2.2     4.7	     25    5.0     6.0  	  25    5.0     6.1	       25   11.2     9.5
26    2.1     4.5	     26    4.9     6.0  	  26    5.5     6.1	       26   11.1     9.5
27    1.8     4.5	     27    5.3     6.0  	  27    6.0     6.1	       27   11.2     9.6
28    2.0     4.5	     28    5.3     6.0  	  28    6.0     6.2	       28   11.1     9.8
29    3.5     4.5	     29    6.0     6.0  	  29    5.6     6.3	       29   11.5     9.9
30    3.8     4.5	     30   -999    -999  	  30    6.0     6.4	       30   12.0    10.0
31    3.7     4.6	     31   -999    -999  	  31    6.3     6.5	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    11.5    10.1	     1    13.8    12.8  	  1    15.7    14.5	       1    18.0    15.6
2    12.0    10.3	     2    14.7    12.8  	  2    15.6    14.5	       2    18.0    15.8
3    11.6    10.3	     3    15.0    12.8  	  3    15.6    14.5	       3    17.7    15.8
4    11.8    10.2	     4    15.5    13.0  	  4    15.5    14.5	       4    18.0    15.9
5    12.0    10.4	     5    15.9    13.2  	  5    15.4    14.5	       5    18.1    16.0
6    11.8    10.5	     6    16.5    13.3  	  6    15.6    14.5	       6    17.7    16.0
7    12.0    10.5	     7    16.4    13.6  	  7    15.7    14.4	       7    18.0    16.0
8    12.0    10.7	     8    16.1    13.7  	  8    15.5    14.5	       8    17.9    16.1
9    12.2    10.7	     9    15.7    13.8  	  9    15.4    14.5	       9    18.0    16.1
