The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1947

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    -888    -888            1    34.8    40.8  	  1    33.5    38.5	       1    42.6    41.8
2    -888    -888	     2    34.7    40.7  	  2    33.4    38.4	       2    42.0    41.8
3    -888    -888	     3    34.7    40.5  	  3    33.3    38.3	       3    41.2    41.8
4    -888    -888	     4    34.8    40.3  	  4    33.2    38.2	       4    40.6    41.8
5    -888    -888	     5    35.0    40.2  	  5    33.2    38.2	       5    41.4    41.8
6    -888    -888	     6    34.8    40.2  	  6    33.2    38.8	       6    42.2    42.0
7    -888    -888	     7    34.8    40.0  	  7    33.2    37.8	       7    43.3    42.0
8    -888    -888	     8    34.7    40.0  	  8    33.2    37.8	       8    43.6    42.0
9    -888    -888	     9    34.6    39.8  	  9    33.2    37.8	       9    44.0    42.2
10   -888    -888	     10   34.7    39.8  	  10   33.2    37.8	       10   45.8    42.4
11   -888    -888	     11   35.0    39.8  	  11   33.2    37.7	       11   46.0    42.8
12   -888    -888	     12   35.0    39.7  	  12   33.3    37.7	       12   46.8    43.0
13   -888    -888	     13   34.7    39.7  	  13   33.3    37.7	       13   47.5    43.3
14   -888    -888	     14   34.5    39.5  	  14   33.4    37.7	       14   47.7    43.7
15   -888    -888	     15   34.8    39.4  	  15   33.4    37.7	       15   48.2    44.0
16   -888    -888	     16   34.8    39.4  	  16   33.6    37.5	       16   48.8    44.3
17   -888    -888	     17   34.5    39.4  	  17   33.7    37.6	       17   47.7    44.6
18   -888    -888	     18   34.4    39.3  	  18   35.2    37.7	       18   47.8    44.8
19   -888    -888	     19   34.2    39.2  	  19   37.8    37.7	       19   47.3    45.0
20   -888    -888	     20   34.0    39.3  	  20   38.2    37.8	       20   48.1    45.0
21   -888    -888	     21   34.0    39.0  	  21   38.5    38.0	       21   47.8    45.2
22   -888    -888	     22   33.8    39.0  	  22   39.8    38.5	       22   46.4    45.2
23   -888    -888	     23   33.7    38.8  	  23   41.2    38.8	       23   46.3    45.2
