The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1920

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    38.9    43.5            1    39.3    42.5  	  1    44.9    43.2	       1    45.1    44.8
2    37.7    43.3	     2    41.1    42.3  	  2    44.4    43.6	       2    44.9    45.0
3    38.1    43.1	     3    43.3    42.3  	  3    43.6    43.9	       3    44.5    45.0
4    39.1    42.9	     4    42.2    42.8  	  4    44.3    44.0	       4    44.7    45.0
5    37.9    42.8	     5    40.4    43.0  	  5    44.8    44.0	       5    45.4    45.0
6    36.8    42.7	     6    40.6    43.0  	  6    45.0    44.2	       6    45.2    45.0
7    36.9    42.4	     7    41.6    43.0  	  7    43.4    44.6	       7    46.0    45.1
8    39.6    42.3	     8    42.0    42.9  	  8    42.0    44.9	       8    45.0    45.3
9    38.9    42.3	     9    41.7    43.0  	  9    41.7    44.2	       9    44.1    45.2
10   38.7    42.2	     10   43.4    43.0  	  10   41.7    44.1	       10   44.5    45.2
11   39.7    42.3	     11   43.0    43.1  	  11   41.6    44.0	       11   45.0    45.2
12   39.9    42.2	     12   41.8    43.3  	  12   42.1    43.9	       12   45.7    45.2
13   40.5    42.3	     13   42.8    43.3  	  13   41.7    43.9	       13   46.0    45.2
14   39.6    42.4	     14   42.9    43.3  	  14   41.1    43.8	       14   46.9    45.4
15   39.8    42.4	     15   43.3    43.4  	  15   40.8    43.8	       15   47.0    45.4
16   41.4    42.4	     16   42.2    43.5  	  16   40.4    43.6	       16   47.6    45.7
17   43.6    42.5	     17   42.9    43.5  	  17   41.9    43.4	       17   46.9    46.0
18   43.8    42.8	     18   43.9    43.6  	  18   43.1    43.3	       18   46.7    46.0
19   43.0    43.1	     19   44.4    43.7  	  19   43.0    43.5	       19   46.9    46.1
20   41.5    43.2	     20   42.9    44.0  	  20   44.3    43.5	       20   46.1    46.1
21   42.0    43.3	     21   40.9    44.1  	  21   44.7    43.7	       21   46.3    46.2
22   41.7    43.3	     22   40.4    43.8  	  22   44.5    44.0	       22   47.2    46.2
23   41.4    43.4	     23   41.6    43.7  	  23   45.5    44.0	       23   47.4    46.3
24   41.7    43.3	     24   41.0    43.6  	  24   45.7    44.3	       24   48.7    46.3
25   40.4    43.3	     25   40.7    43.5  	  25   45.6    44.6	       25   48.6    46.6
26   41.0    43.2	     26   40.4    43.4  	  26   44.3    44.8	       26   48.6    46.7
27   40.0    43.0	     27   41.0    43.2  	  27   43.5    44.9	       27   48.8    46.9
28   39.7    43.1	     28   41.9    43.2  	  28   43.9    44.7	       28   48.8    47.0
29   38.7    43.0	     29   43.9    43.0  	  29   44.2    44.6	       29   48.5    47.2
30   38.7    42.9	     30   -999    -999  	  30   44.9    44.7	       30   48.2    47.3
31   39.1    42.6	     31   -999    -999  	  31   45.6    44.8	       31   -999    -999



May                          June                          July                         August
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    48.0    47.3	     1    55.8    51.9  	  1    57.9    55.1	       1    58.0    55.7
2    48.1    47.4	     2    55.9    52.0  	  2    57.9    55.1	       2    58.1    55.8
3    48.2    47.3	     3    56.1    52.1  	  3    57.5    55.1	       3    58.0    55.7
4    47.9    47.4	     4    57.2    52.1  	  4    58.4    55.3	       4    57.7    55.7
5    49.6    47.4	     5    56.9    52.4  	  5    58.6    55.1	       5    57.9    55.8
6    50.1    47.5	     6    57.0    52.7  	  6    59.0    55.2	       6    57.7    55.6
7    50.5    47.6	     7    57.7    52.8  	  7    58.9    55.2	       7    58.1    55.7
8    50.0    47.9	     8    57.7    53.0  	  8    58.7    55.4	       8    58.3    55.7
9    49.2    48.0	     9    58.0    53.4  	  9    58.5    55.5	       9    58.8    55.7
10   49.3    48.1	     10   57.7    53.4  	  10   58.1    55.5	       10   58.0    55.8
11   50.0    48.1	     11   57.1    53.5  	  11   58.3    55.4	       11   57.2    55.8
12   50.1    48.1	     12   56.9    53.8  	  12   58.9    55.5	       12   57.5    55.8
13   49.8    48.2	     13   57.4    53.8  	  13   58.6    55.5	       13   57.9    55.8
14   50.4    48.2	     14   58.5    53.8  	  14   58.2    55.6	       14   58.9    55.8
15   50.7    48.4	     15   58.6    53.9  	  15   57.8    55.6	       15   59.1    55.8
16   52.7    48.5	     16   58.4    54.0  	  16   57.9    55.5	       16   59.2    55.9
17   52.0    48.8	     17   58.2    54.1  	  17   58.2    55.6	       17   59.5    55.9
18   51.2    48.9	     18   59.0    54.3  	  18   58.6    55.5	       18   58.7    56.0
19   50.8    49.1	     19   59.5    54.4  	  19   58.9    55.5	       19   57.9    56.0
20   50.9    49.1	     20   60.2    54.6  	  20   58.9    55.7	       20   57.2    56.1
21   51.3    49.1	     21   59.5    54.8  	  21   58.3    55.8	       21   57.8    56.0
22   51.6    49.2	     22   58.9    54.9  	  22   58.7    55.8	       22   57.4    56.0
23   52.0    49.3	     23   58.4    55.0  	  23   58.8    55.9	       23   57.9    56.0
24   52.9    49.6	     24   58.7    55.0  	  24   58.5    55.9	       24   57.8    55.9
25   55.0    49.6	     25   58.4    54.9  	  25   58.3    55.8	       25   57.9    55.8
26   56.7    49.9	     26   58.7    55.0  	  26   57.7    55.9	       26   57.9    56.0
27   57.4    50.2	     27   59.0    55.0  	  27   57.4    55.9	       27   58.4    56.0
28   56.8    50.8	     28   58.6    55.1  	  28   57.7    55.8	       28   58.7    55.9
29   56.7    51.3	     29   57.9    55.2  	  29   57.9    55.7	       29   58.6    56.0
30   56.7    51.5	     30   57.7    55.2  	  30   57.9    55.7	       30   58.5    56.1
31   56.0    51.7	     31   -999    -999  	  31   58.2    55.7	       31   59.0    56.1



September                    October                      November                      December
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    58.8    56.2	     1    55.6    54.6  	  1    48.7    51.6	       1    45.1    48.5
2    58.9    56.2	     2    54.4    54.7  	  2    48.6    51.3	       2    44.9    48.5
3    58.9    58.3	     3    53.9    54.6  	  3    48.4    51.2	       3    45.0    48.3
4    58.9    56.3	     4    53.9    54.5  	  4    48.7    51.1	       4    44.5    48.1
5    58.8    56.2	     5    54.4    54.3  	  5    48.4    51.0	       5    43.4    48.0
6    58.9    56.3	     6    54.3    54.3  	  6    48.3    51.0	       6    41.9    47.9
7    58.7    56.4	     7    54.6    54.2  	  7    48.8    50.9	       7    41.5    47.5
8    58.9    56.3	     8    53.8    54.2  	  8    49.6    50.7	       8    41.3    47.2
9    59.1    56.3	     9    52.9    54.1  	  9    50.7    50.7	       9    40.7    47.0
10   57.8    56.4	     10   53.4    54.0  	  10   50.2    50.7	       10   40.9    46.8
11   57.1    56.3	     11   53.1    53.9  	  11   48.8    50.9	       11   40.0    46.3
12   57.3    56.3	     12   53.4    53.9  	  12   48.4    50.9	       12   39.9    46.0
13   57.9    56.1	     13   53.4    53.8  	  13   48.8    50.7	       13   39.8    45.9
