The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth,
column 3 - temperature at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1972

January                      February                     March                        April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1     5.9     7.6            1     2.9     6.4  	  1     5.2     6.4	       1     8.3     7.5
2     5.7     8.1	     2     3.4     6.0  	  2     4.9     6.4	       2     8.7     7.7
3     5.6     7.9	     3     4.1     5.9  	  3     4.9     6.3	       3     8.7     7.9
4     5.6     7.9	     4     3.9     6.0  	  4     4.5     6.2	       4     8.9     8.1
5     5.5     7.8	     5     3.6     5.9  	  5     4.6     6.2	       5     9.0     8.2
6     5.1     7.7	     6     3.8     5.8  	  6     4.8     6.1	       6     8.9     8.5
7     5.1     7.6	     7     4.0     5.9  	  7     5.0     6.1	       7     8.9     8.4
8     5.4     7.5	     8     3.9     5.9  	  8     5.1     6.1	       8     9.3     8.5
9     5.9     7.5	     9     3.9     5.9  	  9     5.1     6.1	       9     9.3     8.5
10    6.1     7.5	     10    3.9     5.9  	  10    5.5     6.2	       10    9.6     8.7
11    6.0     7.4	     11    3.9     5.9  	  11    5.5     6.2	       11    9.0     8.7
12    5.6     7.5	     12    3.9     5.8  	  12    5.1     6.4	       12    9.0     8.8
13    5.5     7.4	     13    3.6     5.7  	  13    4.9     6.3	       13    9.1     8.9
14    5.5     6.4	     14    3.5     5.8  	  14    4.7     6.2	       14    9.4     8.9
15    5.5     7.4	     15    3.6     5.7  	  15    5.5     6.2	       15    9.2     9.0
16    5.6     7.4	     16    4.5     5.6  	  16    5.9     6.4	       16    9.4     8.8
17    5.6     7.4	     17    4.5     5.7  	  17    6.1     6.4	       17    9.9     8.9
18    5.6     7.2	     18    4.9     5.9  	  18    6.9     6.6	       18   10.5     9.0
19    5.5     7.2	     19    4.6     5.9  	  19    7.4     6.7	       19   10.0     9.3
20    4.7     7.1	     20    4.7     5.8  	  20    7.1     6.9	       20   10.1     9.4
21    4.2     7.0	     21    4.5     5.9  	  21    7.2     7.0	       21   10.4     9.4
22    4.6     6.9	     22    4.8     5.9  	  22    7.0     7.1	       22   10.9     9.5
23    5.6     6.8	     23    4.5     5.9  	  23    7.4     7.1	       23   10.8     9.6
24    5.4     6.9	     24    4.4     6.0  	  24    7.8     7.2	       24   11.4     9.9
25    4.5     6.9	     25    4.5     5.9  	  25    7.8     7.4	       25   11.4    10.0
26    5.0     6.9	     26    4.9     6.0  	  26    7.5     7.6	       26   11.9    10.0
27    4.9     6.8	     27    5.1     6.0  	  27    7.7     7.5	       27   11.4    10.1
28    4.7     6.6	     28    5.5     6.0  	  28    6.9     7.6	       28   11.4    10.4
29    4.2     6.6	     29    5.6     6.1  	  29    6.9     7.5	       29   11.4    10.4
30    3.9     6.5	     30   -999    -999  	  30    7.4     7.5	       30   11.4    10.3
31    3.4     6.4	     31   -999    -999  	  31    7.8     7.5	       31   -999    -999



May                          June                         July                         August
    1 foot  4 feet	     	 1 foot  4 feet 	       30 cm  100 cm		   30 cm   100 cm
1    11.4    10.4	     1    13.1    12.0  	  1    14.9    13.8	       1    17.3    16.1
2    11.7    10.4	     2    13.4    12.0  	  2    15.1    13.9	       2    17.2    16.1
3    11.6    11.0	     3    12.9    12.1  	  3    16.1    13.8	       3    17.0    16.0
4    12.1    11.1	     4    13.4    12.2  	  4    15.1    13.9	       4    17.1    16.0
5    11.4    10.7	     5    13.4    12.3  	  5    15.0    13.9	       5    16.9    15.9
6    12.5    10.8	     6    13.5    12.4  	  6    15.4    13.9	       6    16.7    15.8
7    12.4    11.0	     7    13.4    12.4  	  7    15.4    13.9	       7    16.8    15.9
8    12.0    11.0	     8    13.6    12.4  	  8    15.4    14.0	       8    16.9    15.8
9    11.4    11.0	     9    13.9    12.4  	  9    15.5    14.2	       9    16.9    15.9
10   11.6    10.9	     10   14.9    12.5  	  10   15.6    14.1	       10   17.0    15.9
11   11.9    10.9	     11   14.7    12.6  	  11   16.0    14.4	       11   16.8    15.9
12   11.4    11.0	     12   14.6    11.9  	  12   15.8    14.2	       12   16.4    15.8
13   11.4    11.0	     13   14.6    12.9  	  13   15.9    14.4	       13   16.2    15.6
14   11.9    11.0	     14   14.7    13.1  	  14   16.2    14.4	       14   16.9    15.6
15   11.9    11.0	     15   15.0    13.1  	  15   16.8    14.5	       15   16.4    15.6
16   11.7    11.1	     16   15.1    13.2  	  16   17.5    14.6	       16   16.1    15.6
17   12.5    11.1	     17   15.3    13.4  	  17   17.9    14.9	       17   16.4    15.6
