The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1904

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    -888    -888	     1    -888    -888  	  1    -888    -888	       1    -888    -888
2    -888    -888	     2    -888    -888  	  2    -888    -888	       2    -888    -888
3    -888    -888	     3    -888    -888  	  3    -888    -888	       3    -888    -888
4    -888    -888	     4    -888    -888  	  4    -888    -888	       4    -888    -888
5    -888    -888	     5    -888    -888  	  5    -888    -888	       5    -888    -888
6    -888    -888	     6    -888    -888  	  6    -888    -888	       6    -888    -888
7    -888    -888	     7    -888    -888  	  7    -888    -888	       7    -888    -888
8    -888    -888	     8    -888    -888  	  8    -888    -888	       8    -888    -888
9    -888    -888	     9    -888    -888  	  9    -888    -888	       9    -888    -888
10   -888    -888	     10   -888    -888  	  10   -888    -888	       10   -888    -888
11   -888    -888	     11   -888    -888  	  11   -888    -888	       11   -888    -888
12   -888    -888	     12   -888    -888  	  12   -888    -888	       12   -888    -888
13   -888    -888	     13   -888    -888  	  13   -888    -888	       13   -888    -888
14   -888    -888	     14   -888    -888  	  14   -888    -888	       14   -888    -888
15   -888    -888	     15   -888    -888  	  15   -888    -888	       15   -888    -888
16   -888    -888	     16   -888    -888  	  16   -888    -888	       16   -888    -888
17   -888    -888	     17   -888    -888  	  17   -888    -888	       17   -888    -888
18   -888    -888	     18   -888    -888  	  18   -888    -888	       18   -888    -888
19   -888    -888	     19   -888    -888  	  19   -888    -888	       19   -888    -888
20   -888    -888	     20   -888    -888  	  20   -888    -888	       20   -888    -888
21   -888    -888	     21   -888    -888  	  21   -888    -888	       21   48.7    46.0
22   -888    -888	     22   -888    -888  	  22   -888    -888	       22   49.0    46.0
23   -888    -888	     23   -888    -888  	  23   -888    -888	       23   48.3    46.0
24   -888    -888	     24   -888    -888  	  24   -888    -888	       24   49.0    46.2
25   -888    -888	     25   -888    -888  	  25   -888    -888	       25   48.0    46.2
26   -888    -888	     26   -888    -888  	  26   -888    -888	       26   47.3    46.3
27   -888    -888	     27   -888    -888  	  27   -888    -888	       27   47.2    46.3
28   -888    -888	     28   -888    -888  	  28   -888    -888	       28   47.8    46.3
29   -888    -888	     29   -888    -888  	  29   -888    -888	       29   48.4    46.4
30   -888    -888	     30   -999    -999  	  30   -888    -888	       30   49.3    46.6
31   -888    -888	     31   -999    -999  	  31   -888    -888	       31   -999    -999



May                          June                          July                         August
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    48.7    46.7	     1    55.9    51.0  	  1    59.0    54.8	       1    61.9    58.0
2    48.0    46.7	     2    56.2    51.3  	  2    58.6    54.9	       2    61.5    58.0
3    48.0    46.9	     3    57.3    51.6  	  3    58.8    55.0	       3    62.2    58.0
4    48.9    47.0	     4    57.7    51.7  	  4    57.8    54.9	       4    62.5    58.0
5    49.3    47.0	     5    57.9    52.0  	  5    57.9    55.0	       5    62.1    58.1
6    49.0    47.1	     6    59.0    52.2  	  6    58.9    55.0	       6    62.1    58.1
7    49.0    47.3	     7    59.0    52.8  	  7    58.0    55.0	       7    62.2    58.1
8    49.2    47.5	     8    59.4    53.0  	  8    58.0    55.0	       8    61.2    58.1
9    49.4    47.7	     9    58.9    53.2  	  9    58.4    55.0	       9    61.0    58.1
10   49.9    47.9	     10   57.4    53.7  	  10   59.9    55.0	       10   60.9    58.1
11   49.9    47.9	     11   57.8    53.8  	  11   60.9    55.0	       11   60.0    58.1
12   51.0    47.9	     12   59.0    53.8  	  12   62.0    55.3	       12   60.0    58.1
13   51.7    48.1	     13   59.0    53.8  	  13   61.2    55.6	       13   60.2    58.1
14   51.8    48.2	     14   59.0    53.8  	  14   60.7    55.9	       14   60.1    58.0
15   51.9    48.3	     15   58.0    54.0  	  15   60.2    56.0	       15   60.0    58.1
16   52.3    48.7	     16   57.0    54.1  	  16   59.7    56.0	       16   59.3    57.9
17   52.2    48.9	     17   56.2    54.1  	  17   60.6    56.0	       17   59.2    57.9
18   51.7    49.0	     18   56.9    54.0  	  18   60.9    56.1	       18   59.0    57.9
19   51.9    49.2	     19   56.7    54.0  	  19   61.4    56.3	       19   58.7    57.9
20   52.2    49.2	     20   56.5    54.0  	  20   61.9    56.3	       20   57.9    57.8
21   52.6    49.1	     21   56.6    53.9  	  21   60.9    56.7	       21   58.0    57.3
22   51.8    49.3	     22   58.0    53.9  	  22   61.0    56.8	       22   58.0    57.3
23   51.7    49.3	     23   57.9    53.9  	  23   61.3    56.8	       23   57.7    57.3
24   52.2    49.5	     24   57.8    54.0  	  24   61.7    56.9	       24   57.0    57.0
25   52.8    49.6	     25   57.9    54.1  	  25   62.0    56.9	       25   57.0    57.0
26   53.2    49.7	     26   57.9    54.2  	  26   61.8    57.0	       26   56.9    56.9
27   53.7    50.0	     27   58.9    54.3  	  27   62.0    57.1	       27   57.4    56.9
28   55.0    50.0	     28   59.7    54.5  	  28   62.4    57.3	       28   58.1    56.8
29   55.9    50.4	     29   60.0    54.6  	  29   63.0    57.6	       29   58.9    56.7
30   55.9    50.4	     30   59.8    54.6  	  30   63.2    57.8	       30   59.1    56.8
31   57.0    50.8	     31   -999    -999  	  31   61.8    57.9	       31   59.7    57.0



September                    October                      November                      December
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    59.8    57.0	     1    54.0    54.9  	  1    48.9    52.0	       1    44.7    47.1
2    59.3    57.0	     2    53.0    54.8  	  2    49.0    51.6	       2    43.9    47.1
3    58.7    57.1	     3    52.1    54.8  	  3    49.7    51.7	       3    43.9    47.2
4    57.9    57.1	     4    52.0    54.4  	  4    49.9    51.5	       4    44.8    47.2
5    57.9    57.0	     5    52.4    54.1  	  5    49.9    51.4	       5    44.9    47.2
6    57.9    57.0	     6    52.1    54.0  	  6    49.0    51.4	       6    43.9    47.2
7    57.2    57.0	     7    51.9    54.0  	  7    48.5    51.3	       7    42.9    47.1
8    57.1    56.9	     8    51.0    53.9  	  8    47.7    51.0	       8    41.8    47.0
9    56.9    56.8	     9    51.2    53.7  	  9    48.9    51.0	       9    41.0    47.0
10   56.9    56.8	     10   51.2    53.5  	  10   48.7    50.8	       10   41.0    46.8
11   56.0    56.5	     11   51.2    53.5  	  11   48.9    50.7	       11   40.0    46.4
12   56.1    56.4	     12   50.9    53.2  	  12   48.0    50.7	       12   40.0    46.1
13   55.7    56.3	     13   49.7    53.1  	  13   48.8    50.7	       13   39.9    45.9
14   55.9    56.1	     14   50.1    53.0  	  14   49.0    50.5	       14   39.9    45.8
15   55.9    56.0	     15   50.4    52.8  	  15   48.9    50.4	       15   40.1    45.5
