The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth,
column 3 - temperature at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1971

January                      February                     March                        April
    1 foot  100cm	     	 1 foot  4 feet 	      1 foot  100cm		   1 foot  4 feet
1    39.2    44.7            1    38.8    43.3  	  1    44.2    44.1	       1    46.9    45.9
2    39.9    44.2	     2    37.9    43.1  	  2    43.9    44.3	       2    46.9    46.0
3    40.0    44.2	     3    38.8    42.9  	  3    43.9    44.6	       3    46.0    46.0
4    39.1    44.0	     4    40.2    42.8  	  4    43.4    44.5	       4    45.8    46.2
5    39.2    43.9	     5    41.1    42.8  	  5    43.0    44.4	       5    45.9    46.0
6    40.0    43.8	     6    41.7    42.9  	  6    43.2    44.2	       6    46.0    46.1
7    41.9    43.8	     7    41.7    43.0  	  7    43.3    44.3	       7    46.3    46.1
8    42.8    43.9	     8    42.1    43.1  	  8    43.8    44.4	       8    47.1    46.1
9    43.3    43.9	     9    42.6    43.2  	  9    43.3    44.6	       9    47.6    46.4
10   44.3    44.2	     10   42.9    43.3  	  10   43.8    44.6	       10   48.0    46.7
11   44.0    44.4	     11   42.9    43.8  	  11   43.9    44.6	       11   48.7    46.8
12   43.2    44.9	     12   42.9    43.9  	  12   44.4    44.7	       12   49.1    47.1
13   43.1    44.9	     13   42.9    43.9  	  13   44.9    44.8	       13   49.9    47.3
14   43.6    44.9	     14   41.8    44.0  	  14   44.8    44.9	       14   49.9    47.8
15   43.7    44.9	     15   41.8    43.9  	  15   43.9    44.9	       15   50.0    47.9
16   42.8    44.9	     16   40.7    43.9  	  16   43.2    44.9	       16   51.0    48.0
17   42.4    44.8	     17   40.4    43.7  	  17   43.0    44.9	       17   49.9    48.2
18   43.0    44.9	     18   40.2    43.6  	  18   43.3    44.9	       18   49.5    48.3
19   43.0    44.9	     19   41.0    43.3  	  19   42.9    44.9	       19   50.0    48.5
20   42.1    44.9	     20   42.0    43.3  	  20   42.9    44.9	       20   50.7    48.6
21   41.9    44.8	     21   42.2    43.5  	  21   43.0    44.8	       21   51.1    48.9
22   41.7    44.4	     22   41.9    43.4  	  22   42.9    44.7	       22   51.9    48.9
23   41.2    44.2	     23   41.9    43.7  	  23   43.2    44.6	       23   51.2    49.1
24   41.4    44.2	     24   42.2    43.5  	  24   44.1    44.7	       24   50.2    49.2
25   42.0    44.1	     25   43.2    43.8  	  25   45.0    44.9	       25   49.5    49.3
