The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1995

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     5.3     8.1            1     5.5     6.5  	  1     6.5     6.7	       1     8.9     7.4
2     5.0     8.0	     2     4.7     6.5  	  2     5.6     6.6	       2     9.5     7.6
3     4.6     7.9	     3     5.3     6.5  	  3     4.9     6.7	       3     9.7     7.9
4     4.9     7.6	     4     6.0     6.5  	  4     4.3     6.8	       4     9.4     8.1
5     6.0     7.6	     5     6.6     6.6  	  5     4.1     6.7	       5     9.5     8.3
6     5.7     7.6	     6     7.2     6.7  	  6     4.4     6.5	       6     9.7     8.4
7     5.6     7.6	     7     7.6     7.0  	  7     4.3     6.5	       7    10.3     8.5
8     6.6     7.6	     8     7.0     7.0  	  8     4.2     6.4	       8     9.6     8.6
9     6.2     7.6	     9     6.1     7.2  	  9     4.3     6.4	       9     9.6     8.6
10    6.5     7.6	     10    5.9     7.2  	  10    5.2     6.3	       10    9.6     8.8
11    6.9     7.7	     11    6.0     7.2  	  11    6.1     6.4	       11    9.9     8.8
12    6.1     7.7	     12    6.0     7.1  	  12    6.1     6.4	       12    9.8     9.0
13    5.9     7.7	     13    5.7     7.1  	  13    6.9     6.6	       13    9.9     9.0
14    6.6     7.7	     14    5.5     7.1  	  14    7.4     6.6	       14   10.4     9.1
15    6.2     7.7	     15    5.8     7.1  	  15    6.6     7.1	       15   10.7     9.2
16    7.0     7.7	     16    5.4     7.1  	  16    5.7     6.9	       16   10.5     9.3
17    6.1     7.7	     17    5.3     7.0  	  17    5.9     7.0	       17   10.4     9.4
18    5.5     7.7	     18    5.0     7.0  	  18    5.6     7.0	       18    9.9     9.5
19    4.7     7.6	     19    5.0     7.0  	  19    5.7     7.0	       19    9.5     9.5
20    4.3     7.5	     20    4.8     6.8  	  20    5.6     6.8	       20    9.0     9.5
21    4.1     7.4	     21    5.0     6.8  	  21    5.9     6.9	       21    9.1     9.5
22    4.0     7.1	     22    5.4     6.8  	  22    6.2     6.9	       22    8.6     9.4
23    3.8     7.0	     23    5.0     6.7  	  23    6.5     6.9	       23    8.9     9.4
24    4.0     6.9	     24    5.0     6.7  	  24    6.5     7.0	       24    8.8     9.3
25    3.8     6.8	     25    5.1     6.7  	  25    6.9     7.0	       25   10.0     9.3
26    3.6     6.6	     26    4.7     6.7  	  26    7.3     7.1	       26   10.9     9.4
27    3.4     6.5	     27    5.1     6.6  	  27    7.1     7.2	       27   10.9     9.6
28    4.0     6.4	     28    6.5     6.6  	  28    6.7     7.2	       28   10.4     9.7
29    4.6     6.4	     29   -999    -999  	  29    6.5     7.5	       29   10.4     9.7
