The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1921

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    43.4    44.7            1    43.8    45.8  	  1    43.9    44.5	       1    45.7    45.2
2    43.9    44.8	     2    42.9    45.7  	  2    43.0    44.6	       2    46.9    45.3
3    43.6    44.9	     3    42.7    45.5  	  3    41.9    44.6	       3    46.9    45.5
4    44.7    45.0	     4    43.3    45.3  	  4    43.0    44.6	       4    46.1    45.7
5    43.7    45.0	     5    42.9    45.2  	  5    43.8    44.5	       5    46.7    45.8
6    44.1    45.1	     6    42.2    45.1  	  6    44.0    44.6	       6    47.3    45.9
7    43.2    45.2	     7    41.8    45.0  	  7    42.0    44.6	       7    48.5    46.1
8    41.9    45.2	     8    41.2    44.9  	  8    41.9    44.6	       8    47.8    46.2
9    43.5    45.1	     9    40.5    44.8  	  9    42.9    44.5	       9    46.9    46.5
10   45.0    45.0	     10   39.8    44.6  	  10   43.8    44.5	       10   47.3    46.6
11   43.7    45.2	     11   39.3    44.3  	  11   43.5    44.6	       11   47.4    46.6
12   42.0    45.2	     12   40.1    44.1  	  12   42.9    44.5	       12   47.7    46.7
13   41.6    45.2	     13   41.2    44.0  	  13   42.9    44.6	       13   48.7    46.9
14   40.0    45.0	     14   42.1    44.0  	  14   42.9    44.6	       14   47.5    47.0
15   39.9    44.9	     15   42.9    44.0  	  15   42.1    44.5	       15   46.7    47.1
16   42.1    44.6	     16   43.7    44.0  	  16   43.8    44.5	       16   45.7    47.0
17   42.9    44.4	     17   44.1    44.2  	  17   43.4    44.5	       17   45.5    47.0
18   43.5    44.5	     18   43.3    44.4  	  18   43.2    44.6	       18   46.7    46.9
19   42.2    44.6	     19   43.8    44.5  	  19   43.0    44.5	       19   46.1    46.8
20   43.0    44.6	     20   42.7    44.5  	  20   43.1    44.7	       20   46.5    46.7
21   44.0    44.6	     21   41.9    44.6  	  21   44.4    44.5	       21   47.1    46.7
22   44.4    44.8	     22   42.0    44.5  	  22   45.6    44.6	       22   46.7    46.8
