The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth, and from August, column 4 - temperature at new 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1964

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    39.4    42.0            1    42.8    42.8  	  1    42.0    43.0	       1    42.4    44.5
2    41.0    42.2	     2    43.5    43.0  	  2    41.7    43.0	       2    41.8    44.4
3    42.8    42.6	     3    44.0    43.2  	  3    41.1    43.0	       3    43.0    44.3
4    43.7    42.8	     4    42.6    43.5  	  4    42.0    43.0	       4    43.5    44.3
5    42.0    43.0	     5    41.3    43.6  	  5    41.8    43.2	       5    43.3    44.3
6    41.9    43.2	     6    40.0    43.7  	  6    41.7    43.2	       6    44.4    44.8
7    42.6    43.3	     7    39.3    43.4  	  7    40.7    43.2	       7    44.6    44.5
8    42.5    43.4	     8    38.3    43.3  	  8    40.4    43.2	       8    46.3    44.4
9    41.8    43.6	     9    37.2    43.0  	  9    40.7    43.0	       9    47.4    45.0
10   41.6    43.7	     10   37.2    42.8  	  10   41.6    43.0	       10   47.2    45.2
11   41.7    43.7	     11   38.6    42.4  	  11   40.8    43.0	       11   48.3    45.4
12   40.8    43.7	     12   38.8    42.3  	  12   40.8    43.0	       12   49.0    45.8
13   40.3    43.7	     13   38.7    42.2  	  13   41.2    43.0	       13   49.2    46.2
14   39.8    43.6	     14   38.3    42.2  	  14   42.3    42.8	       14   48.4    46.6
15   39.7    43.4	     15   39.8    42.2  	  15   42.4    42.8	       15   47.9    46.5
16   39.7    43.2	     16   40.9    42.0  	  16   42.4    43.1	       16   47.5    46.9
17   38.1    43.1	     17   40.1    42.4  	  17   41.2    43.1	       17   49.2    46.8
18   38.0    43.0	     18   39.2    42.4  	  18   41.0    43.3	       18   50.2    47.0
19   40.0    42.8	     19   38.2    42.3  	  19   40.0    43.2	       19   50.8    47.2
20   40.8    42.8	     20   38.3    42.2  	  20   40.7    43.0	       20   50.2    47.7
21   39.9    42.8	     21   37.8    42.2  	  21   42.7    43.0	       21   50.2    47.8
22   39.9    42.8	     22   38.3    42.0  	  22   43.8    43.0	       22   50.0    47.9
23   40.5    42.8	     23   39.5    41.9  	  23   43.8    43.2	       23   50.8    48.1
24   39.8    42.7	     24   40.8    42.0  	  24   45.2    43.3	       24   50.4    48.2
25   39.8    42.7	     25   41.3    42.0  	  25   45.7    43.8	       25   51.2    48.3
26   39.2    42.8	     26   42.2    42.1  	  26   44.2    43.7	       26   52.0    48.7
27   39.0    42.8	     27   42.3    42.7  	  27   45.3    44.2	       27   53.4    48.7
28   40.1    42.8	     28   43.7    42.7  	  28   45.2    44.2	       28   53.0    49.0
29   41.0    42.5	     29   42.8    42.9  	  29   44.8    44.6	       29   53.0    49.2
30   42.0    42.8	     30   -999    -999  	  30   43.8    44.7	       30   53.0    48.5
31   41.0    42.8	     31   -999    -999  	  31   42.8    44.7	       31   -999    -999



May                          June                          July                         August
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet  New 4 feet
1    52.4    49.9	     1    58.8    56.0  	  1    63.9    57.9	       1    64.2    60.8    58.9
2    53.4    49.9	     2    57.8    56.0  	  2    64.0    58.5	       2    63.3    60.8    59.0
3    54.0    50.2	     3    57.2    55.7  	  3    63.5    58.6	       3    63.9    60.8    59.0
4    53.6    50.2	     4    57.5    55.8  	  4    62.8    59.0	       4    65.5    60.9    59.2
5    53.0    50.3	     5    57.8    55.8  	  5    63.5    59.0	       5    66.8    60.8    59.0
6    53.3    50.5	     6    58.2    55.7  	  6    62.5    59.1	       6    64.6    61.2    59.3
7    53.5    50.5	     7    57.8    55.7  	  7    62.3    59.0	       7    63.6    61.4    59.5
8    53.0    50.8	     8    59.2    55.7  	  8    60.8    59.1	       8    62.3    61.2    59.6
9    53.5    50.8	     9    60.0    55.7  	  9    60.6    58.9	       9    62.6    61.0    59.6
10   52.2    50.8	     10   59.3    55.8  	  10   59.7    58.8	       10   62.8    60.8    59.4
