The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1985

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     4.9     7.0            1     3.5     4.1  	  1     4.7     4.9	       1     7.5     6.2
2     3.9     7.0	     2     3.7     4.2  	  2     4.7     5.0	       2     7.8     6.5
3     3.1     6.8	     3     4.0     4.5  	  3     4.8     5.0	       3     8.4     6.7
4     2.7     6.5	     4     4.8     4.6  	  4     4.8     5.2	       4     8.6     6.8
5     2.5     6.3	     5     4.9     4.8  	  5     4.8     5.3	       5     8.5     7.1
6     2.4     6.1	     6     4.7     5.0  	  6     5.2     5.3	       6     8.8     7.3
7     2.2     5.9	     7     5.0     5.0  	  7     5.5     5.4	       7     8.7     7.5
8     2.0     5.7	     8     4.9     5.1  	  8     5.2     5.5	       8     8.3     7.6
9     2.0     5.5	     9     4.0     5.3  	  9     5.8     5.6	       9     8.4     7.6
10    2.0     5.4	     10    3.6     5.3  	  10    6.9     5.7	       10    8.8     7.7
11    2.0     5.3	     11    3.1     5.2  	  11    6.0     6.0	       11    8.9     7.9
12    1.9     5.1	     12    2.6     5.1  	  12    5.5     6.0	       12    8.4     8.0
13    1.8     5.0	     13    2.3     5.0  	  13    6.0     6.0	       13    7.8     8.0
14    1.7     5.0	     14    2.0     4.9  	  14    6.0     6.0	       14    8.3     8.0
15    1.7     4.9	     15    1.9     4.7  	  15    5.5     6.1	       15    8.6     8.0
16    1.5     4.7	     16    1.8     4.6  	  16    5.0     6.1	       16    9.6     8.0
17    1.5     4.7	     17    1.7     4.5  	  17    4.9     6.1	       17   10.0     8.3
18    1.5     4.6	     18    1.5     4.4  	  18    4.6     6.0	       18    9.8     8.5
19    1.5     4.5	     19    1.5     4.2  	  19    4.8     6.0	       19   10.4     8.5
20    1.5     4.5	     20    1.5     4.1  	  20    4.7     6.0	       20   10.1     8.8
21    1.5     4.5	     21    1.6     4.0  	  21    4.3     5.9	       21    9.7     8.9
22    1.4     4.3	     22    2.1     4.0  	  22    4.0     5.9	       22    9.3     9.0
23    1.5     4.3	     23    3.0     4.0  	  23    4.2     5.7	       23   10.2     9.0
24    1.4     4.2	     24    4.0     4.2  	  24    4.4     5.7	       24    9.9     9.0
25    1.4     4.1	     25    3.5     4.5  	  25    4.4     5.7	       25   10.6     9.1
26    1.4     4.0	     26    3.6     4.5  	  26    5.3     5.7	       26   10.7     9.2
27    1.4     4.0	     27    4.0     4.6  	  27    5.2     5.7	       27   11.0     9.5
28    1.3     4.0	     28    4.4     4.8  	  28    4.9     5.8	       28   10.3     9.5
29    1.5     4.0	     29   -999    -999  	  29    5.4     5.8	       29   10.3     9.5
30    1.9     4.0	     30   -999    -999  	  30    6.5     6.0	       30   10.5     9.5
31    2.9     4.0	     31   -999    -999  	  31    7.0     6.0	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    10.5     9.6	     1    15.0    12.4  	  1    16.4    14.5	       1    17.4    16.0
2    10.5     9.7	     2    15.4    12.7  	  2    16.8    14.5	       2    17.0    16.0
3    10.8     9.7	     3    15.8    12.9  	  3    17.8    14.6	       3    17.0    16.0
4    10.2     9.8	     4    16.0    13.0  	  4    17.2    14.9	       4    16.9    16.0
5    10.3     9.8	     5    16.6    13.2  	  5    18.0    15.0	       5    16.3    15.9
6    10.0     9.8	     6    15.5    13.4  	  6    17.4    15.1	       6    16.4    15.8
7    10.4     9.8	     7    14.8    13.5  	  7    17.0    15.3	       7    16.4    15.7
8    11.3     9.8	     8    15.0    13.5  	  8    16.8    15.2	       8    16.0    15.7
9    11.7    10.0	     9    14.6    13.5  	  9    16.6    15.2	       9    15.1    15.6
10   11.2    10.2	     10   15.0    13.5  	  10   17.0    15.2	       10   15.2    15.5
11   11.6    10.3	     11   15.1    13.5  	  11   17.0    15.2	       11   15.4    15.4
12   12.1    10.5	     12   14.8    13.5  	  12   17.0    15.2	       12   15.2    15.3
13   12.6    10.5	     13   15.2    13.5  	  13   16.9    15.2	       13   15.5    15.1
14   12.3    10.7	     14   14.8    13.5  	  14   16.9    15.3	       14   15.8    15.1
15   12.4    10.7	     15   14.6    13.5  	  15   17.0    15.4	       15   15.2    15.1
16   12.2    10.8	     16   14.9    13.6  	  16   16.5    15.3	       16   15.2    15.0
17   12.7    10.9	     17   15.5    13.9  	  17   16.5    15.3	       17   15.5    15.0
18   13.4    11.1	     18   15.5    13.7  	  18   16.5    15.4	       18   16.3    15.0
19   13.5    11.2	     19   15.8    13.8  	  19   16.5    15.3	       19   16.5    15.1
20   12.9    11.4	     20   15.9    13.9  	  20   16.4    15.3	       20   16.5    15.3
21   12.6    11.4	     21   16.0    14.0  	  21   16.4    15.3	       21   16.2    15.4
22   13.0    11.5	     22   16.0    14.0  	  22   16.8    15.3	       22   15.9    15.4
23   13.5    11.5	     23   15.9    14.2  	  23   16.8    15.4	       23   15.8    15.3
24   13.0    11.6	     24   15.5    14.2  	  24   17.0    15.4	       24   15.5    15.2
25   13.6    11.7	     25   15.6    14.3  	  25   17.7    15.4	       25   15.3    15.1
26   13.3    11.8	     26   16.0    14.3  	  26   17.7    15.6	       26   14.9    15.1
27   13.5    11.9	     27   15.8    14.4  	  27   18.2    15.7	       27   15.1    15.0
28   13.0    12.0	     28   15.8    14.4  	  28   18.0    15.9	       28   15.5    15.0
29   13.5    12.0	     29   16.0    14.4  	  29   17.2    16.0	       29   15.7    15.0
30   14.2    12.0	     30   16.4    14.4  	  30   17.5    16.0	       30   15.5    15.0
31   14.5    12.2	     31   -999    -999  	  31   17.8    16.0	       31   15.4    15.0



September                    October                      November                     December
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    15.0    15.0	     1    15.4    14.5  	  1     9.5    11.8	       1     6.0     7.3
2    15.0    15.0	     2    15.5    14.5  	  2     9.0    11.7	       2     6.5     7.0
