The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 1 foot depth taken with new thermometer, column 4 - temperature at 4 feet depth,
column 5 - temperature at 4 feet depth with new thermometer.From February 1968,
soil temperature only measured with new thermmometers
Key: -999 date does not exist, -888 data unavailable.

1968

January                                            February
   1 foot  New 1 feet  4 feet  New 4 feet	      New 1 foot  New 4 feet
1    39.6    40.8        44.3    44.7		   1    43.8        43.8
2    39.7    41.1        44.0    44.5		   2    42.0        43.9
3    39.6    40.8        43.9    44.5		   3    41.3        43.9
4    38.5    40.2        43.7    44.3		   4    40.0        43.9
5    38.7    40.0        43.5    44.2		   5    39.8        43.8
6    38.9    40.2        43.3    44.0		   6    38.8        43.8
7    37.5    39.2        43.3    43.9		   7    38.4        43.3
8    36.5    38.3        43.1    43.8		   8    38.9        43.0
9    36.9    38.3        42.7    43.5		   9    38.8        42.8
10   36.2    37.8        42.5    43.3		   10   38.8        42.8
11   35.5    37.1        42.2    43.2		   11   38.0        42.6
12   35.4    37.0        42.1    43.0		   12   39.3        42.4
13   36.5    37.7        41.7    42.7		   13   39.8        42.2
14   38.7    39.2        41.6    42.5		   14   40.0        42.2
15   40.2    40.6        41.5    42.4		   15   39.3        42.2
16   39.9    40.4        41.8    42.3		   16   39.2        42.2
17   40.9    41.3        42.0    42.4		   17   39.4        42.2
18   40.9    41.2        42.1    42.4		   18   39.8        42.2
19   42.7    42.5        42.3    42.6		   19   39.5        42.0
20   42.7    42.8        42.5    42.7		   20   38.8        42.0
21   42.5    42.8        42.8    43.0		   21   39.2        42.0
22   42.7    43.0        43.1    43.1		   22   38.7        41.9
23   42.5    42.9        43.2    43.2		   23   37.8        41.9
24   41.3    42.3        43.3    43.3		   24   37.0        41.8
25   41.6    42.2        43.3    43.3		   25   37.4        41.8
26   42.6    42.8        43.3    43.4		   26   37.4        41.6
27   42.7    43.1        43.4    43.5		   27   37.2        41.4
28   41.2    42.3        43.6    43.7		   28   37.1        41.2
29   40.5    41.5        43.5    43.7		   29   37.8        41.2
30   42.3    42.5        43.5    43.6		   30   -999        -999
31   43.7    43.8        43.5    43.6		   31   -999        -999



March                        April                        May                          June
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    38.2    41.0	     1    45.8    44.2  	  1    51.8    48.2	       1    58.8    52.5
2    38.4    40.8	     2    45.8    44.5  	  2    52.6    48.3	       2    58.7    52.3
3    38.8    40.8	     3    44.2    44.5  	  3    51.9    48.4	       3    59.2    52.2
4    39.2    40.8	     4    43.7    44.7  	  4    51.7    48.6	       4    60.3    52.7
5    40.1    40.8	     5    42.8    44.6  	  5    51.0    48.7	       5    59.6    52.9
6    41.1    41.2	     6    43.4    44.5  	  6    50.3    48.7	       6    58.7    53.3
7    40.8    41.2	     7    44.0    44.4  	  7    50.3    48.8	       7    57.7    53.3
8    40.6    41.3	     8    44.4    44.4  	  8    50.2    48.8	       8    58.6    53.8
9    41.0    41.4	     9    45.6    44.3  	  9    50.2    48.7	       9    59.7    53.8
10   41.3    41.6	     10   46.0    44.4  	  10   50.0    48.7	       10   60.7    53.9
11   42.4    41.7	     11   45.7    44.5  	  11   51.1    48.7	       11   62.9    54.1
12   42.8    41.7	     12   46.0    44.7  	  12   50.7    48.7	       12   63.8    54.3
13   43.2    42.0	     13   46.0    44.8  	  13   51.0    48.7	       13   64.1    54.9
14   43.2    42.2	     14   46.0    44.8  	  14   51.7    48.8	       14   64.3    55.2
15   42.7    42.4	     15   47.0    45.0  	  15   51.8    48.8	       15   65.3    55.7
16   42.2    42.5	     16   47.3    45.0  	  16   52.4    49.0	       16   65.8    56.0
17   42.2    42.7	     17   47.2    45.2  	  17   53.2    49.0	       17   66.3    56.4
18   41.5    42.7	     18   47.8    45.3  	  18   52.2    49.3	       18   65.9    56.9
19   42.0    42.7	     19   48.7    45.5  	  19   53.3    49.4	       19   64.8    57.0
20   42.5    42.8	     20   49.3    45.7  	  20   53.0    49.5	       20   63.0    57.3
21   42.3    42.7	     21   50.0    45.8  	  21   53.1    49.7	       21   62.9    57.4
22   42.6    42.8	     22   49.7    46.2  	  22   53.8    49.8	       22   62.9    57.4
23   43.2    42.8	     23   49.8    46.3  	  23   53.8    50.0	       23   61.8    57.7
24   44.1    42.8	     24   50.5    46.7  	  24   54.0    50.2	       24   61.1    57.8
25   44.2    43.0	     25   51.8    46.8  	  25   54.5    50.2	       25   62.8    57.8
26   44.1    43.1	     26   52.0    47.0  	  26   54.1    50.3	       26   62.4    57.4
27   44.7    43.3	     27   52.1    47.2  	  27   53.8    50.5	       27   62.7    57.6
28   45.5    43.4	     28   52.1    47.6  	  28   55.0    50.7	       28   62.8    57.5
29   46.5    43.5	     29   52.8    47.8  	  29   57.0    50.8	       29   61.1    57.7
30   45.5    43.8	     30   52.3    48.0  	  30   58.2    51.0	       30   61.8    57.8
31   45.5    44.0	     31   -999    -999  	  31   58.8    51.3	       31   -999    -999



July                         August                       September                    October
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    62.8    57.8	     1    64.1    59.6  	  1    62.0    59.9	       1    57.2    57.0
2    63.0    57.1	     2    65.0    59.7  	  2    61.2    59.9	       2    57.5    57.0
3    61.1    57.8	     3    64.8    59.7  	  3    61.0    59.8	       3    58.1    56.9
4    60.8    57.7	     4    64.8    59.8  	  4    60.5    59.5	       4    58.7    56.9
5    61.1    57.8	     5    64.8    59.9  	  5    60.7    59.7	       5    58.2    56.9
6    61.8    57.8	     6    65.1    60.0  	  6    60.4    59.6	       6    58.5    56.9
7    61.9    57.8	     7    65.0    60.1  	  7    60.1    59.2	       7    58.2    56.9
8    62.8    57.8	     8    65.0    60.1  	  8    60.2    59.2	       8    58.1    57.0
9    63.2    57.7	     9    64.8    60.2  	  9    60.4    59.0	       9    57.9    56.9
10   63.5    57.8	     10   64.1    60.2  	  10   61.0    58.9	       10   57.9    57.0
11   63.1    58.0	     11   65.0    60.3  	  11   61.1    58.9	       11   57.4    56.9
