The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1991

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     3.0     6.2            1     2.6     5.5  	  1     4.2     5.7	       1     9.0     8.8
2     4.8     6.1	     2     2.5     5.4  	  2     4.3     5.8	       2     9.2     8.3
3     3.8     6.2	     3     2.3     5.3  	  3     4.2     5.7	       3     8.2     8.4
4     3.2     6.1	     4     2.7     5.0  	  4     4.0     5.6	       4     8.1     8.3
5     3.5     6.0	     5     2.8     5.0  	  5     5.0     5.6	       5     8.0     8.3
6     4.0     6.0	     6     2.7     5.0  	  6     5.9     5.7	       6     7.5     8.4
7     3.3     5.9	     7     2.4     5.0  	  7     6.1     5.8	       7     7.5     8.4
8     2.9     5.9	     8     2.1     4.9  	  8     6.3     6.0	       8     7.7     8.3
9     2.5     5.8	     9     2.0     4.7  	  9     6.2     6.0	       9     8.5     8.3
10    2.3     5.5	     10    1.9     4.7  	  10    6.6     6.3	       10    8.8     8.3
11    2.4     5.5	     11    1.6     4.5  	  11    6.8     6.4	       11    9.4     8.4
12    2.7     5.5	     12    1.6     4.5  	  12    7.3     6.5	       12    9.0     8.5
13    2.1     5.3	     13    2.0     4.4  	  13    8.0     6.6	       13    8.6     8.6
14    1.9     5.2	     14    1.8     4.3  	  14    8.3     6.8	       14    8.7     8.7
15    1.8     5.0	     15    2.9     4.3  	  15    8.2     7.0	       15    9.1     8.8
16    1.7     5.0	     16    4.2     4.4  	  16    8.7     7.2	       16    9.8     8.8
17    2.6     4.9	     17    3.8     4.6  	  17    8.5     7.4	       17    9.9     9.0
18    3.3     4.9	     18    4.0     4.8  	  18    7.6     7.5	       18    9.8     9.1
19    3.3     5.0	     19    3.6     4.8  	  19    8.5     7.5	       19    9.4     9.3
20    4.1     5.0	     20    4.2     5.0  	  20    8.7     7.7	       20    8.8     9.3
21    4.5     5.1	     21    4.1     5.0  	  21    8.3     7.9	       21    9.0     9.3
22    4.5     5.4	     22    3.5     5.0  	  22    7.5     7.8	       22    9.0     9.2
23    4.9     5.5	     23    4.9     5.0  	  23    7.0     7.9	       23    9.3     9.2
24    5.2     5.6	     24    5.8     5.2  	  24    7.8     7.8	       24    9.6     9.2
25    5.0     5.7	     25    5.0     5.4  	  25    7.5     7.9	       25    9.1     9.3
26    3.9     5.8	     26    5.6     5.5  	  26    7.2     7.9	       26    9.2     9.4
27    3.5     5.8	     27    5.4     5.6  	  27    7.5     7.8	       27    9.4     9.4
28    3.6     5.6	     28    4.8     5.8  	  28    7.2     7.9	       28    9.9     9.4
29    4.0     5.5	     29   -999    -999  	  29    7.3     7.9	       29    9.7     9.5
30    4.0     5.5	     30   -999    -999  	  30    8.4     7.9	       30    9.4     9.5
31    3.3     5.6	     31   -999    -999  	  31    8.8     8.0	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     9.0     9.5	     1    15.0    12.7  	  1    15.5    13.5	       1    17.8    15.3
