The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1990

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     5.7     6.6            1     4.6     6.2  	  1     4.5     6.5	       1     9.1     8.4
2     5.4     6.7	     2     4.3     6.2  	  2     4.0     6.4	       2     9.2     8.4
3     5.2     6.7	     3     4.1     6.1  	  3     4.3     6.2	       3     8.3     8.5
4     5.4     6.7	     4     4.5     6.0  	  4     5.0     6.0	       4     7.5     8.6
5     5.9     6.7	     5     6.2     6.0  	  5     5.5     6.0	       5     7.2     8.3
6     6.3     6.8	     6     6.8     6.3  	  6     6.0     6.2	       6     7.5     8.3
7     5.5     6.9	     7     5.5     6.5  	  7     6.8     6.3	       7     7.9     8.3
8     5.5     6.9	     8     5.2     6.5  	  8     7.2     6.5	       8     8.1     8.3
9     5.5     6.8	     9     4.8     6.5  	  9     6.7     6.7	       9     8.0     8.3
10    5.9     6.8	     10    5.5     6.5  	  10    6.8     6.8	       10    8.1     8.3
11    6.8     6.9	     11    5.0     6.5  	  11    7.5     6.9	       11    8.5     8.3
12    7.1     7.0	     12    4.5     6.3  	  12    7.3     7.1	       12    9.0     8.3
13    6.0     7.1	     13    4.0     6.2  	  13    7.3     7.3	       13    8.8     8.5
14    5.9     7.1	     14    4.1     6.0  	  14    7.4     7.3	       14    8.4     8.5
15    6.6     7.1	     15    4.0     6.0  	  15    7.4     7.4	       15    8.0     8.7
16    7.6     7.1	     16    3.5     5.9  	  16    8.6     7.4	       16    7.8     8.5
17    7.0     7.3	     17    4.0     5.8  	  17    8.8     7.5	       17    7.5     8.5
18    5.8     7.4	     18    4.5     5.7  	  18    9.1     7.8	       18    7.1     8.3
19    5.8     7.2	     19    5.2     5.8  	  19    9.0     8.0	       19    7.4     8.3
20    5.3     7.1	     20    6.1     5.9  	  20    8.0     8.0	       20    7.8     8.2
21    6.0     7.0	     21    6.0     6.1  	  21    8.2     8.0	       21    7.9     8.2
22    6.8     7.0	     22    6.1     6.3  	  22    7.8     8.1	       22    8.5     8.3
23    6.3     7.1	     23    6.8     6.4  	  23    7.6     8.0	       23    9.0     8.4
24    5.3     7.1	     24    7.5     6.5  	  24    7.8     8.0	       24    9.5     8.5
25    4.6     7.0	     25    6.9     6.8  	  25    6.9     8.0	       25   10.1     8.8
26    4.4     6.9	     26    6.9     6.9  	  26    7.3     7.9	       26   10.1     9.0
27    4.0     6.5	     27    5.6     6.9  	  27    7.7     7.9	       27    9.8     9.1
28    3.6     6.4	     28    5.0     6.7  	  28    7.4     7.9	       28    9.6     9.2
29    3.7     6.2	     29   -999    -999  	  29    7.6     7.9	       29   10.5     9.3
30    4.6     6.1	     30   -999    -999  	  30    8.8     7.9	       30   10.9     9.4
31    4.7     6.2	     31   -999    -999  	  31    9.1     8.1	       31   -999    -999



May                          June                         July                         August
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    11.8     9.5	     1    14.5    13.0  	  1    15.9    14.1	       1    17.2    16.5
2    12.5     9.9	     2    14.6    13.0  	  2    15.0    14.3	       2    18.2    16.4
3    12.8    10.2	     3    14.1    13.0  	  3    14.6    14.2	       3    18.8    16.5
4    13.4    10.5	     4    13.9    13.0  	  4    15.0    14.0	       4    17.8    16.5
5    14.1    10.8	     5    14.0    13.0  	  5    15.1    14.1	       5    17.5    16.5
6    13.6    11.0	     6    13.8    13.0  	  6    15.0    14.1	       6    17.0    16.5
7    12.5    11.2	     7    13.5    13.0  	  7    15.0    14.1	       7    16.9    16.4
8    12.1    11.2	     8    13.5    13.0  	  8    15.1    14.1	       8    16.9    16.2
9    11.8    11.2	     9    14.0    13.0  	  9    14.7    14.1	       9    16.8    16.2
10   12.0    11.2	     10   14.4    13.0  	  10   14.5    14.2	       10   17.0    16.1
11   11.7    11.1	     11   14.0    13.8  	  11   15.5    14.0	       11   16.8    16.0
12   12.2    11.1	     12   14.0    13.1  	  12   15.8    14.2	       12   16.6    16.0
13   11.9    11.2	     13   14.3    13.1  	  13   16.1    14.3	       13   16.7    16.1
14   12.4    11.3	     14   13.8    13.2  	  14   17.1    14.5	       14   16.5    16.0
15   12.8    11.4	     15   14.2    13.2  	  15   18.0    14.7	       15   16.5    16.0
16   13.2    11.4	     16   14.9    13.2  	  16   17.2    15.0	       16   15.9    15.9
17   13.2    11.3	     17   15.3    13.4  	  17   17.8    15.2	       17   15.5    15.8
18   13.2    11.5	     18   15.4    13.5  	  18   17.9    15.3	       18   14.9    15.7
19   13.4    11.7	     19   15.1    13.8  	  19   18.5    15.5	       19   15.4    15.8
20   12.7    11.8	     20   14.8    13.7  	  20   18.8    15.7	       20   15.1    15.6
21   13.2    11.2	     21   15.1    13.7  	  21   18.4    16.0	       21   15.4    15.6
22   13.8    11.8	     22   15.4    13.8  	  22   18.5    16.0	       22   16.1    15.5
23   13.8    12.2	     23   15.1    13.8  	  23   18.8    16.2	       23   17.3    15.3
24   13.5    12.2	     24   15.5    13.9  	  24   18.8    16.4	       24   17.5    15.5
25   13.7    12.2	     25   15.0    14.0  	  25   19.0    16.5	       25   17.5    15.6
26   14.2    12.3	     26   15.0    14.0  	  26   19.0    16.5	       26   18.0    15.9
27   13.8    12.7	     27   15.3    14.0  	  27   19.2    16.6	       27   18.1    16.0
28   14.4    12.6	     28   15.1    14.0  	  28   18.0    16.7	       28   17.7    16.1
29   14.4    12.7	     29   15.5    14.0  	  29   17.8    16.6	       29   17.0    16.1
30   14.4    12.8	     30   15.2    14.0  	  30   17.7    16.5	       30   16.4    16.2
31   14.5    12.8	     31   -999    -999  	  31   17.5    16.5	       31   16.0    16.0



September                    October                      November                     December
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1    16.1    16.0	     1    12.8    13.3  	  1     9.0    11.5	       1     4.6     8.0
2    16.4    15.8	     2    13.0    13.3  	  2     8.8    11.3	       2     5.1     7.9
3    16.6    15.8	     3    12.8    13.3  	  3     8.0    11.2	       3     5.6     7.8
4    15.9    15.8	     4    12.1    13.3  	  4     7.6    11.0	       4     6.0     7.8
5    15.6    15.8	     5    12.5    13.3  	  5     7.1    10.8	       5     6.4     7.9
6    15.1    15.7	     6    13.2    13.2  	  6     7.0    10.5	       6     6.3     7.9
7    14.4    15.5	     7    12.2    13.3  	  7     7.2    10.4	       7     6.2     8.0
8    14.5    15.4	     8    11.5    13.2  	  8     7.3    10.2	       8     5.1     8.0
9    14.4    15.2	     9    11.9    13.0  	  9     7.5    10.0	       9     4.4     7.9
10   14.5    15.1	     10   11.8    13.0  	  10    8.3    10.0	       10    4.0     7.7
11   14.5    15.1	     11   11.7    12.9  	  11    9.0    10.0	       11    3.4     7.5
12   14.7    15.5	     12   12.0    12.8  	  12    9.7    10.0	       12    4.6     7.2
13   15.0    15.0	     13   12.3    12.8  	  13   10.5    10.2	       13    4.0     7.1
