The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1956

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    41.0    44.8            1    38.5    42.0  	  1    40.8    40.1	       1    45.0    44.7
2    41.1    44.5	     2    36.8    42.0  	  2    42.8    40.5	       2    45.8    44.8
3    41.8    44.5	     3    36.0    41.9  	  3    43.1    40.9	       3    47.2    44.9
4    43.1    44.6	     4    35.7    41.7  	  4    42.5    41.2	       4    46.3    45.0
5    43.5    44.7	     5    38.0    41.2  	  5    41.2    41.8	       5    47.3    45.2
6    42.5    44.8	     6    39.7    41.2  	  6    42.6    41.9	       6    47.2    45.4
7    40.9    44.9	     7    40.2    41.3  	  7    42.6    42.0	       7    47.6    45.5
8    39.0    44.8	     8    41.0    41.4  	  8    44.1    42.2	       8    47.8    45.7
9    37.5    44.3	     9    42.0    41.7  	  9    44.4    42.4	       9    48.2    45.9
10   37.0    44.0	     10   39.8    42.0  	  10   42.9    42.8	       10   49.0    46.0
11   36.9    43.8	     11   38.2    42.0  	  11   41.9    42.9	       11   48.7    46.2
12   36.9    43.4	     12   38.2    42.0  	  12   42.1    43.0	       12   48.8    46.3
13   36.6    43.0	     13   38.7    41.9  	  13   42.7    42.9	       13   49.0    46.7
14   36.2    42.8	     14   38.3    41.8  	  14   41.9    43.0	       14   46.7    46.9
15   36.1    42.6	     15   37.2    41.8  	  15   40.4    43.0	       15   47.0    46.8
16   36.0    42.3	     16   36.8    41.8  	  16   40.8    43.0	       16   46.9    46.8
17   36.6    42.0	     17   37.0    41.4  	  17   41.1    42.9	       17   45.6    46.8
18   37.8    42.0	     18   36.0    41.3  	  18   41.7    42.8	       18   46.4    46.8
19   36.7    42.0	     19   35.6    41.0  	  19   42.7    42.8	       19   46.8    46.7
20   38.9    42.0	     20   36.0    41.0  	  20   42.3    42.8	       20   48.2    46.9
21   38.0    42.0	     21   36.1    40.8  	  21   42.6    43.0	       21   49.0    46.8
22   36.8    42.0	     22   35.9    40.8  	  22   43.7    43.0	       22   49.9    47.0
23   36.0    41.9	     23   35.8    40.7  	  23   44.1    43.1	       23   50.8    47.2
24   35.6    41.8	     24   35.7    40.4  	  24   45.0    43.2	       24   50.6    47.5
