The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1916

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    43.4    44.0            1    43.7    44.8  	  1    37.8    41.8	       1    42.6    42.1
2    43.0    44.1	     2    44.0    45.0  	  2    38.0    41.8	       2    42.8    42.1
3    43.1    44.2	     3    43.0    45.0  	  3    37.8    41.8	       3    43.2    42.2
4    43.9    44.2	     4    42.7    45.0  	  4    36.9    41.7	       4    42.9    42.8
5    42.9    44.6	     5    41.0    45.0  	  5    37.0    41.3	       5    43.1    43.0
6    43.7    44.7	     6    42.0    44.8  	  6    38.3    41.3	       6    42.8    43.0
7    44.2    44.7	     7    41.0    44.7  	  7    38.0    41.2	       7    43.1    43.1
8    42.8    44.9	     8    40.0    44.5  	  8    37.4    41.1	       8    43.0    43.1
9    43.0    44.9	     9    39.0    44.3  	  9    37.0    41.3	       9    43.2    43.3
10   44.0    44.9	     10   38.7    44.2  	  10   37.2    41.1	       10   43.9    43.3
11   44.9    45.0	     11   39.0    43.8  	  11   37.2    41.1	       11   44.0    43.8
12   45.0    45.0	     12   38.6    43.4  	  12   37.7    41.0	       12   45.0    43.8
13   44.1    45.0	     13   39.7    43.5  	  13   37.9    41.0	       13   44.9    43.9
14   42.9    45.1	     14   39.3    43.3  	  14   38.2    41.0	       14   44.7    44.1
15   43.3    45.0	     15   38.5    43.2  	  15   39.0    41.0	       15   44.9    44.1
16   43.8    45.0	     16   39.8    43.2  	  16   39.8    41.0	       16   45.6    44.1
17   44.1    45.0	     17   39.0    43.0  	  17   40.0    41.1	       17   46.0    44.2
18   44.2    45.1	     18   39.3    43.0  	  18   41.1    41.3	       18   46.0    44.3
19   43.8    45.1	     19   41.2    42.8  	  19   41.9    41.5	       19   46.3    44.7
20   43.0    45.1	     20   40.2    42.8  	  20   42.2    42.0	       20   46.0    45.0
21   43.8    45.1	     21   39.2    43.0  	  21   41.9    42.0	       21   46.0    45.0
22   43.5    45.0	     22   38.8    43.0  	  22   41.0    42.0	       22   46.6    45.0
23   42.3    45.0	     23   37.9    43.0  	  23   39.9    42.1	       23   46.6    45.1
24   42.2    45.0	     24   37.3    42.8  	  24   39.4    42.2	       24   47.1    45.2
25   43.0    45.0	     25   37.6    42.4  	  25   39.8    42.2	       25   47.9    45.2
26   43.9    45.0	     26   37.7    42.1  	  26   39.0    42.1	       26   48.0    45.8
27   42.9    45.0	     27   37.1    42.0  	  27   39.1    42.3	       27   49.0    45.9
28   42.1    45.0	     28   36.9    42.0  	  28   39.0    42.1	       28   49.9    46.0
29   43.3    45.0	     29   36.9    42.0  	  29   39.0    42.0	       29   50.9    46.1
