The soil temperature at Armagh measured in Fahrenheit. The temperature was
recorded at 9am and was measured at depths of one foot and four feet.
Column 1 - date, column 2 - temperature at 1 foot depth, column 3 - temperature
at 4 feet depth.
Key: -999 date does not exist, -888 data unavailable.

1915

January                      February			  March 		       April
    1 foot  4 feet	     	 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    38.3    43.7            1    37.7    42.0  	  1    36.9    41.0	       1    42.2    43.2
2    39.0    43.4	     2    40.0    42.0  	  2    37.0    41.0	       2    42.9    43.2
3    39.0    43.5	     3    40.0    42.0  	  3    38.9    41.0	       3    44.0    43.4
4    38.0    43.4	     4    41.3    42.0  	  4    40.9    41.0	       4    44.7    43.7
5    38.7    43.2	     5    41.0    42.2  	  5    42.1    41.0	       5    44.0    43.9
6    39.0    43.1	     6    40.9    42.3  	  6    43.0    41.1	       6    43.8    44.0
7    39.0    43.0	     7    40.2    42.4  	  7    42.9    41.7	       7    43.2    44.0
8    39.0    43.0	     8    40.0    42.7  	  8    41.5    42.0	       8    43.0    44.0
9    38.9    43.0	     9    38.9    42.7  	  9    40.0    42.1	       9    43.1    44.0
10   38.3    43.0	     10   38.9    42.6  	  10   40.0    42.2	       10   44.2    44.0
11   39.0    43.0	     11   39.0    42.3  	  11   41.7    42.2	       11   45.9    44.1
12   38.9    43.0	     12   38.8    42.2  	  12   42.0    42.5	       12   46.9    44.1
13   40.0    42.9	     13   39.0    42.2  	  13   42.9    42.4	       13   45.9    44.7
14   42.1    42.9	     14   38.8    42.1  	  14   43.9    42.5	       14   46.8    45.0
15   42.0    43.0	     15   38.0    42.0  	  15   44.1    43.0	       15   46.9    45.0
16   41.4    43.0	     16   37.2    42.0  	  16   44.7    43.0	       16   47.8    45.0
17   39.9    43.2	     17   38.9    42.0  	  17   45.0    43.1	       17   47.7    45.3
18   39.3    43.2	     18   38.9    42.0  	  18   43.9    43.8	       18   47.2    45.4
19   40.0    43.1	     19   39.3    42.0  	  19   42.1    43.7	       19   47.6    45.7
20   41.0    43.0	     20   38.9    42.0  	  20   42.2    43.9	       20   47.9    45.9
21   41.0    43.1	     21   38.0    42.0  	  21   42.1    43.9	       21   47.0    46.0
22   40.0    43.1	     22   37.5    42.0  	  22   41.5    43.7	       22   47.1    46.0
23   39.4    43.2	     23   36.8    42.0  	  23   42.6    43.7	       23   47.9    46.0
24   38.0    43.0	     24   36.3    41.8  	  24   44.0    43.5	       24   48.9    46.1
25   37.7    43.0	     25   35.9    41.4  	  25   44.4    43.7	       25   49.3    46.3
26   38.2    43.0	     26   36.3    41.1  	  26   42.2    43.9	       26   50.0    46.8
27   38.5    42.6	     27   37.0    41.1  	  27   40.9    44.0	       27   50.3    47.0
28   38.2    42.4	     28   37.0    41.0  	  28   40.1    44.0	       28   51.0    47.0
29   38.0    42.4	     29   -999    -999  	  29   39.9    43.8	       29   50.9    47.3
30   37.4    42.3	     30   -999    -999  	  30   40.4    43.5	       30   51.9    47.7
31   37.3    42.3	     31   -999    -999  	  31   41.5    43.2	       31   -999    -999


May                          June                          July                         August
    1 foot  4 feet		 1 foot  4 feet 	      1 foot  4 feet		   1 foot  4 feet
1    51.0    48.0	     1    55.8    52.2  	  1    60.0    55.2	       1    59.9    56.4
2    50.9    48.0	     2    55.9    52.2  	  2    60.0    55.4	       2    59.3    56.7
3    49.2    48.1	     3    55.0    52.2  	  3    60.9    55.8	       3    60.0    56.7
4    48.7    48.2	     4    56.5    52.3  	  4    60.9    56.0	       4    60.2    56.7
5    49.4    48.0	     5    57.3    52.5  	  5    60.9    56.0	       5    59.7    56.8
6    50.0    48.0	     6    57.4    52.7  	  6    60.8    56.0	       6    59.2    56.8
7    51.6    48.1	     7    57.0    53.0  	  7    59.7    56.0	       7    59.4    56.8
8    52.0    48.3	     8    57.0    53.0  	  8    59.7    56.2	       8    58.8    56.9
9    53.0    48.4	     9    56.6    53.0  	  9    59.0    56.2	       9    59.3    56.8
10   53.0    49.0	     10   57.0    53.0  	  10   59.0    56.1	       10   61.0    56.8
11   53.9    49.0	     11   57.9    53.1  	  11   58.9    56.1	       11   61.0    56.8
12   52.5    49.5	     12   57.9    53.4  	  12   59.1    56.1	       12   61.0    57.0
