The soil temperature at Armagh measured in Celcius. The temperature was
recorded at 9am and was measured at depths of 30 cm and 100 cm.
Column 1 - date, column 2 - temperature at 30 cm depth,
column 3 - temperature at 100 cm depth.
Key: -999 date does not exist, -888 data unavailable.

1994

January                      February                     March                        April
    30 cm   100 cm	     	 30 cm   100 cm 	      30 cm   100 cm		   30 cm   100 cm
1     3.4     6.3            1     5.3     6.1  	  1     4.4     5.5	       1     7.0     7.3
2     3.6     6.1	     2     4.5     6.1  	  2     4.4     5.5	       2     6.6     7.4
3     3.7     6.1	     3     4.1     6.1  	  3     5.0     5.6	       3     6.0     7.3
4     3.5     6.0	     4     4.5     6.0  	  4     5.0     5.6	       4     6.6     7.3
5     3.7     6.0	     5     5.5     6.0  	  5     6.1     5.8	       5     5.8     7.2
6     3.5     5.9	     6     5.2     6.1  	  6     5.7     5.9	       6     6.0     7.1
7     3.5     6.0	     7     4.7     6.1  	  7     6.6     6.0	       7     6.4     7.1
8     3.3     5.9	     8     4.1     6.1  	  8     7.5     6.1	       8     6.6     7.0
9     3.6     5.9	     9     4.3     6.0  	  9     7.0     6.3	       9     6.5     7.1
10    4.4     5.8	     10    4.2     6.0  	  10    6.2     6.5	       10    7.0     7.1
11    4.5     5.8	     11    4.5     5.9  	  11    6.5     6.6	       11    7.6     7.2
12    4.3     6.0	     12    5.5     6.0  	  12    6.6     6.7	       12    7.8     7.4
13    4.6     5.9	     13    5.4     6.0  	  13    6.0     6.6	       13    7.8     7.5
14    4.6     6.0	     14    4.4     6.1  	  14    6.5     6.5	       14    7.8     7.6
15    4.1     6.1	     15    3.6     6.1  	  15    7.0     6.6	       15    7.6     7.6
16    3.4     6.0	     16    3.1     6.0  	  16    6.3     6.7	       16    8.1     7.6
17    2.9     5.9	     17    2.6     5.8  	  17    5.4     6.8	       17    8.9     7.9
18    3.4     5.8	     18    3.3     5.6  	  18    5.6     6.6	       18    8.7     7.9
19    3.6     5.7	     19    4.2     5.6  	  19    5.4     6.6	       19    8.9     8.1
20    4.8     5.6	     20    4.8     5.5  	  20    5.2     6.6	       20    9.3     8.1
21    5.1     5.6	     21    3.7     5.8  	  21    5.5     6.5	       21    9.6     8.2
22    4.8     5.9	     22    3.2     5.8  	  22    6.5     6.6	       22    9.6     8.4
23    5.1     5.9	     23    2.7     5.8  	  23    7.7     6.6	       23    9.4     8.5
24    4.5     5.9	     24    2.7     5.4  	  24    7.0     6.7	       24    9.8     8.5
25    5.6     6.0	     25    3.3     5.3  	  25    7.3     6.9	       25    9.4     8.6
26    5.0     6.0	     26    3.7     5.2  	  26    6.9     7.1	       26    9.8     8.7
