#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,1,1016.4,1016.4,1017.1,5.7,5.3,5.2,,8.2,5.7,6.2,6.2,6.4,91,94,97,0.0,0.0,1.0,,,E,6,8,10,0.8,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,2,1018.4,1019.5,1022.3,5.1,5.2,3.6,,6.5,4.3,5.8,5.1,5.1,89,77,87,2.0,2.0,2.0,E,E,E,10,10,10,,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,3,1025.2,1024.4,1025.5,2.8,2.5,2.0,,5.6,2.6,5.2,5.2,4.2,93,94,78,2.0,2.0,2.0,E,E,ENE,3,7,1,0.5,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,4,1021.9,1017.9,1012.2,2.1,3.1,4.5,,3.3,1.2,4.6,4.5,5.1,85,79,81,3.0,2.0,2.0,ENE,ENE,ENE,2,1,3,,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,5,1002.0,998.0,995.4,4.5,5.0,4.8,,5.2,1.8,5.2,5.1,6.0,82,78,94,3.0,3.0,1.0,ENE,ENE,E,2,4,9,,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,6,997.1,996.6,994.2,3.2,1.6,3.8,,5.8,3.2,5.3,5.2,5.2,92,100,90,3.0,0.0,2.0,E,,E,10,10,10,3.3,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,7,992.4,991.4,975.0,1.5,3.0,4.6,,4.4,1.5,4.8,4.2,6.3,94,74,100,1.0,1.0,4.0,SW,SW,E,10,5,10,41.8,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,8,970.5,972.3,971.9,0.9,1.0,0.1,,7.5,0.5,4.1,4.1,4.3,82,80,92,4.6,4.6,4.6,WSW,SW,SW,9,6,10,20.8,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,9,972.9,974.2,977.5,-0.5,0.8,-0.2,,4.8,-1.6,3.5,3.8,4.3,79,78,94,4.0,4.0,3.5,SW,SW,SW,8,8,7,2.3,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,10,973.7,976.5,984.0,-1.0,0.6,-0.6,,2.3,-1.4,3.8,3.5,3.6,88,73,81,3.5,3.5,0.0,SSW,SW,,8,9,1,2.7,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,11,1005.0,1010.8,1013.5,-2.3,1.6,1.5,,1.5,-3.0,2.8,4.3,4.7,73,84,93,0.0,1.0,0.0,,NW,,1,10,10,0.2,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,12,1010.0,1006.7,1001.2,4.7,6.0,5.7,,5.0,-2.8,6.3,6.8,6.5,98,97,96,3.0,3.0,3.5,SSW,SW,SW,10,10,9,17.3,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,13,992.0,992.7,998.7,6.0,3.2,2.9,,7.0,3.8,6.1,4.6,5.3,88,80,94,3.5,4.0,5.0,SSW,W,W,10,3,3,9.4,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,14,1006.2,1002.4,1001.2,2.5,2.5,7.9,,6.5,1.8,5.0,5.2,7.6,91,94,96,1.0,2.0,4.0,SE,SE,SSW,10,10,10,2.4,,,,,
4048,Vestmannaeyjar,VESTMANNØ,1884,1,15,1005.1,1004.7,1004.2,5.5,3.8,7.2,,8.7,2.5,6.3,5.7,7.5,94,95,99,2.0,1.0,2.0,SW,SE,SW,10,10,10,5.3,,,,,
