#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
33060,Hoyvik,HOYVIK,1955,1,1,1031.2,1032.0,1034.0,7.2,6.5,6.7,,7.5,2.1,7.3,6.3,6.2,96,86,84,,,4.0,,,SSE,8,8,8,0.5,5,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,2,1035.9,1036.0,1037.0,6.6,5.8,5.6,,6.9,5.0,5.8,5.5,6.3,80,79,93,5.0,4.0,4.0,SSE,SSE,SSE,8,8,8,,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,3,1038.4,1037.8,1037.6,4.6,4.0,3.9,,5.5,4.1,4.9,4.9,5.1,77,81,85,1.0,1.0,0.0,WSW,SSW,,6,3,6,,8,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,4,1036.7,1035.4,1034.2,4.2,4.4,4.9,,6.6,1.5,5.6,5.9,6.1,91,94,94,0.0,0.0,4.0,,,ENE,8,8,5,0.8,6,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,5,1033.1,1031.6,1030.7,6.4,6.6,5.7,,7.1,3.4,5.8,6.3,5.9,81,87,86,1.0,3.0,1.0,N,N,NW,8,6,7,0.8,8,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,6,1025.5,1022.2,1018.4,4.8,5.8,6.4,,7.5,3.6,5.4,5.9,5.7,84,85,80,1.0,3.0,3.0,NW,WSW,WSW,8,7,6,,8,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,7,1014.3,1013.2,1012.8,4.1,4.0,2.0,,4.5,3.2,5.0,4.9,4.2,82,81,79,1.0,1.0,1.0,WSW,NW,NW,8,7,7,,8,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,8,1008.0,1005.8,1002.7,2.2,2.6,2.0,,3.0,0.9,4.9,5.2,4.9,92,93,93,4.0,5.0,6.0,ENE,ENE,ENE,8,,,2.5,5,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,9,998.3,996.2,995.2,0.8,0.4,0.2,,1.8,0.2,4.5,4.2,3.7,93,89,79,6.0,5.0,5.0,NE,NE,NE,8,8,6,48.4,6,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,10,991.1,990.3,990.4,-2.4,-3.0,-1.6,,0.7,-3.6,3.3,2.8,3.4,86,76,83,5.0,4.0,6.0,N,N,NNE,8,6,5,,6,,3.0,,
33060,Hoyvik,HOYVIK,1955,1,11,991.6,991.8,991.2,-5.4,-5.5,-4.0,,-1.3,-6.5,2.6,2.2,2.9,86,73,85,5.0,4.0,7.0,N,N,NNW,8,7,8,,7,,5.0,,
33060,Hoyvik,HOYVIK,1955,1,12,991.0,992.4,993.9,-3.6,-5.5,-5.8,,-1.3,-5.5,2.8,2.9,2.0,79,95,66,6.0,6.0,4.0,WNW,WNW,NW,7,7,5,0.6,5,,6.0,,
33060,Hoyvik,HOYVIK,1955,1,13,992.6,993.5,994.8,-6.3,-5.5,-5.8,,-2.6,-7.9,2.2,1.6,2.5,77,52,83,4.0,2.0,2.0,NW,NW,NW,8,7,8,0.2,7,,6.0,,
33060,Hoyvik,HOYVIK,1955,1,14,997.2,999.6,1001.8,-4.0,-4.6,-6.0,,-2.5,-7.3,2.3,2.4,1.5,68,73,51,2.0,4.0,0.0,NW,NW,,7,7,6,0.1,6,,7.0,,
33060,Hoyvik,HOYVIK,1955,1,15,993.8,997.2,997.0,-4.3,-8.4,-7.9,,-3.5,-7.4,3.2,2.2,1.9,96,90,74,5.0,4.0,3.0,NW,NNW,NNW,8,7,5,2.4,6,,12.0,,
33060,Hoyvik,HOYVIK,1955,1,16,994.7,991.1,990.6,-6.6,-3.9,-1.2,,0.5,-9.9,2.6,3.3,3.1,91,97,74,4.0,4.0,5.0,NNW,WNW,NW,7,8,5,0.6,3,,15.0,,
33060,Hoyvik,HOYVIK,1955,1,17,990.4,993.0,994.8,-0.4,-0.3,-0.7,,1.4,-7.1,4.4,4.0,4.0,100,88,92,7.0,7.0,6.0,N,N,NNW,8,8,7,2.6,4,,24.0,,
33060,Hoyvik,HOYVIK,1955,1,18,995.9,994.4,994.8,-3.7,-4.1,-3.0,,-1.5,-4.3,2.6,2.1,2.5,75,61,68,2.0,1.0,3.0,WNW,NW,NNW,8,7,6,0.2,7,,28.0,,
33060,Hoyvik,HOYVIK,1955,1,19,1000.0,1003.8,1003.6,-2.9,-5.7,-2.4,,4.3,-5.5,2.6,1.4,2.8,70,47,73,3.0,1.0,0.0,NW,W,,7,3,7,,8,,28.0,,
33060,Hoyvik,HOYVIK,1955,1,20,998.8,994.0,989.4,4.0,4.6,5.0,,6.0,-6.1,5.9,4.9,5.9,97,77,90,4.0,5.0,6.0,S,S,S,7,8,8,,6,,26.0,,
33060,Hoyvik,HOYVIK,1955,1,21,990.7,990.3,991.8,3.3,4.4,4.2,,7.9,2.3,5.5,5.9,4.5,95,94,74,1.0,2.0,1.0,W,S,WNW,8,8,6,8.4,6,,1.0,,
33060,Hoyvik,HOYVIK,1955,1,22,999.6,1005.9,1009.9,4.0,2.9,4.7,,6.3,2.7,3.5,4.7,4.7,58,83,73,4.0,3.0,2.0,WNW,WNW,SW,8,6,7,3.7,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,23,1007.1,995.5,992.8,5.6,7.4,8.5,,10.3,0.8,6.0,7.4,7.9,87,96,95,5.0,7.0,5.0,S,SSW,SSW,8,8,8,4.3,4,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,24,988.3,983.2,990.8,9.3,7.8,8.0,,9.7,4.6,8.2,6.7,6.5,94,85,81,5.0,6.0,6.0,SSW,SW,SW,,8,8,72.8,6,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,25,991.9,989.9,990.8,7.0,8.9,6.5,,10.2,6.2,7.1,6.8,5.9,95,79,81,5.0,4.0,4.0,SSW,SSW,SSW,,8,7,4.0,6,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,26,987.9,988.2,989.2,5.2,5.1,4.6,,5.7,4.4,5.8,5.0,5.1,87,76,80,1.0,3.0,4.0,SSW,SSW,SSW,8,6,4,0.9,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,27,993.1,993.5,988.8,4.8,5.3,5.2,,6.3,2.9,4.6,5.4,6.2,71,80,93,4.0,1.0,3.0,SSW,SSW,SE,6,8,8,3.5,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,28,988.6,990.4,991.4,4.3,5.1,2.4,,6.2,2.6,5.1,5.2,4.7,82,79,87,4.0,3.0,1.0,W,W,W,7,6,5,6.5,8,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,29,992.6,991.8,989.8,1.9,5.6,6.0,,6.4,1.0,4.4,5.9,6.4,84,86,92,,,,,,,6,,,,5,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,30,981.1,979.9,979.5,4.5,6.3,6.2,,6.9,1.0,5.5,6.9,7.0,87,96,99,,,,,,,5,8,,22.7,2,,0.0,,
33060,Hoyvik,HOYVIK,1955,1,31,980.4,980.3,980.8,6.1,6.4,5.9,,7.1,3.7,6.7,6.9,5.9,94,96,85,,,,,,,6,7,,7.4,4,,0.0,,
33060,Hoyvik,HOYVIK,1955,3,1,1000.7,997.5,1001.2,4.4,6.5,2.7,,7.0,3.7,4.4,5.5,4.0,71,76,72,2.0,4.0,5.0,SSW,SW,SSW,8,6,6,3.0,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,3,2,1012.0,1011.5,1009.6,5.4,8.0,8.0,,8.4,0.7,4.7,5.7,6.3,69,71,78,4.0,6.0,7.0,SSW,SSW,SSW,6,8,8,5.7,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,3,3,1009.4,1007.4,1010.6,4.8,3.5,2.5,,5.5,3.4,4.7,4.5,4.1,73,77,75,4.0,4.0,6.0,SSW,SW,NW,8,7,7,12.4,7,,0.0,,
33060,Hoyvik,HOYVIK,1955,3,4,1023.8,1028.4,1031.1,2.6,3.1,2.1,,3.7,0.3,3.0,3.5,3.6,55,60,68,3.0,3.0,3.0,NNW,NW,NW,7,6,4,2.6,8,,1.0,,
