#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
28335,Gundestrup,GUNDESTRUP,1979,7,1,,,,12.0,13.0,10.0,,14.0,8.5,,,,,,,,,,-9,-9,-9,,,,1.0,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,2,,,,11.0,15.4,12.8,,16.0,7.0,,,,,,,,,,-9,-9,-9,,,,1.0,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,3,,,,13.2,16.0,10.8,,16.8,11.0,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,4,,,,13.6,20.8,15.6,,21.6,8.2,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,5,,,,13.2,20.4,15.4,,21.8,9.4,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,6,,,,14.6,17.9,13.8,,18.4,12.4,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,7,,,,14.4,18.2,13.6,,20.4,11.6,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,8,,,,11.6,13.2,11.4,,14.4,11.2,,,,,,,,,,-9,-9,-9,,,,2.2,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,9,,,,14.0,16.0,12.2,,16.4,10.8,,,,,,,,,,-9,-9,-9,,,,2.4,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,10,,,,12.6,14.8,12.2,,15.4,10.8,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,11,,,,13.0,19.2,12.8,,19.6,9.6,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,12,,,,12.2,17.8,14.4,,19.6,7.4,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,13,,,,15.2,20.8,16.2,,21.6,7.2,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,14,,,,13.2,19.6,12.2,,19.6,9.0,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,15,,,,13.8,15.2,10.8,,16.9,11.0,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,16,,,,11.8,15.2,11.8,,15.6,10.2,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,17,,,,12.0,18.8,13.6,,20.2,7.6,,,,,,,,,,-9,-9,-9,,,,,,0,0.0,,
28335,Gundestrup,GUNDESTRUP,1979,7,18,,,,15.0,18.2,12.2,,18.6,10.8,,,,,,,,,,-9,-9,-9,,,,4.6,,0,0.0,,
