#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
34216,Ilulissat,JACOBSHAVN,1873,8,1,992.0,997.5,1001.0,6.5,6.5,5.3,,,5.4,6.6,5.7,6.1,91,80,92,2.0,1.0,,SV,SV,,0,10,10,5.0,,,,4.5,
34216,Ilulissat,JACOBSHAVN,1873,8,2,1002.0,1002.0,1003.6,5.9,8.5,7.5,,,5.3,5.5,5.4,5.9,79,65,77,1.0,1.0,1.0,V,N,N,10,10,8,,,,,3.5,
34216,Ilulissat,JACOBSHAVN,1873,8,3,1003.1,1001.5,998.3,7.5,8.9,5.5,,,5.6,5.6,6.2,6.1,72,73,91,1.0,1.0,1.0,V,N,N,10,8,8,,,,,2.5,
34216,Ilulissat,JACOBSHAVN,1873,8,4,999.5,1000.3,1000.7,8.9,7.9,6.1,,,4.2,5.6,6.0,5.8,66,75,83,3.0,1.0,2.0,SO,N,N,5,5,8,,,,,2.0,
34216,Ilulissat,JACOBSHAVN,1873,8,5,1001.8,1001.9,1004.0,8.1,7.9,6.1,,,5.0,6.1,6.0,6.0,75,75,86,1.0,2.0,1.0,V,V,O,8,8,8,,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,6,1003.6,1002.2,1000.4,8.5,8.3,10.5,,,5.6,5.2,5.5,4.2,62,67,44,2.0,1.0,1.0,O,N,SO,10,8,10,,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,7,1001.6,1004.4,1009.1,7.5,6.5,7.1,,,6.6,6.4,6.6,6.4,83,91,86,1.0,1.0,1.0,SO,N,N,10,10,10,4.5,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,8,1011.6,1010.8,1009.9,5.5,8.7,6.7,,,4.2,5.5,5.1,4.8,82,60,66,1.0,1.0,1.0,NV,NV,N,10,0,2,,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,9,1005.8,1005.8,1006.2,10.5,10.7,9.1,,,6.7,3.8,5.8,6.6,40,61,76,1.0,1.0,0.0,SO,N,N,0,5,5,,,,,2.0,
34216,Ilulissat,JACOBSHAVN,1873,8,10,1005.6,1004.7,1004.6,6.5,6.3,6.1,,,5.2,6.6,6.1,6.5,91,86,93,3.0,1.0,,N,SV,,0,2,10,,,,,2.0,
34216,Ilulissat,JACOBSHAVN,1873,8,11,1001.8,1000.8,999.8,3.5,5.1,3.5,,,3.2,4.3,4.3,4.3,73,66,73,3.0,3.0,3.0,N,N,N,1,8,10,,,,,2.5,
34216,Ilulissat,JACOBSHAVN,1873,8,12,997.4,997.5,1000.7,4.5,4.7,3.5,,,3.5,4.1,4.6,4.5,65,71,77,1.0,1.0,1.0,S,N,NV,10,8,5,,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,13,1001.0,1002.8,1005.8,4.5,4.9,2.9,,,2.1,4.5,4.9,4.9,71,75,86,3.0,2.0,1.0,SO,S,S,10,8,10,11.1,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,14,1007.9,1007.8,1006.8,4.7,5.5,3.5,,,2.6,3.2,3.7,3.5,50,55,60,3.0,2.0,2.0,O,O,O,3,5,10,,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,15,996.2,987.2,984.2,2.5,9.3,6.7,,,1.6,3.8,8.3,7.1,69,95,98,3.0,3.0,3.0,O,O,O,0,2,10,,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,16,987.9,993.1,1000.6,6.1,6.3,6.5,,,6.1,6.8,7.2,7.0,97,100,98,2.0,3.0,3.0,S,V,S,10,10,10,1.7,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,17,1004.3,1000.6,993.2,8.3,11.1,10.5,,,6.4,7.0,4.7,4.2,87,47,44,2.0,3.0,2.0,O,V,SO,0,10,10,4.7,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,18,991.2,995.9,1005.6,7.7,5.5,4.1,,,6.2,6.1,6.5,5.3,77,97,87,2.0,2.0,2.0,S,V,S,10,10,10,6.3,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,19,998.3,989.5,987.1,6.7,8.7,6.1,,,4.1,4.4,5.9,6.4,60,70,91,3.0,3.0,2.0,SO,SO,V,10,10,10,4.6,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,20,1005.6,1009.2,1011.6,3.2,4.5,3.7,,,3.2,5.1,5.3,4.6,89,84,77,3.0,2.0,2.0,SV,V,S,10,10,10,3.8,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,21,1012.8,1010.8,1007.0,2.7,3.7,2.1,,,2.0,5.0,4.6,3.4,89,77,64,1.0,1.0,2.0,N,N,O,10,5,2,0.2,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,22,992.7,990.2,995.0,4.7,5.3,4.9,,,0.6,2.5,5.4,4.5,38,82,68,3.0,1.0,1.0,O,V,V,10,8,10,,,,,0.0,
34216,Ilulissat,JACOBSHAVN,1873,8,23,1004.7,1005.2,1007.4,4.1,3.7,2.3,,,3.4,5.5,5.4,4.9,90,90,89,2.0,2.0,2.0,S,S,S,10,10,10,5.8,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,24,1012.4,1017.9,1019.1,3.1,3.3,2.5,,,2.3,4.9,4.8,4.9,87,83,89,1.0,2.0,2.0,N,VNV,S,10,8,10,4.9,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,25,1021.0,1019.4,1017.0,2.3,3.7,3.3,,,2.3,4.5,4.6,3.1,82,77,53,2.0,2.0,3.0,SSV,N,O,10,2,10,0.7,,,,0.5,
34216,Ilulissat,JACOBSHAVN,1873,8,26,1017.1,1017.2,1018.6,2.5,4.1,4.5,,,1.4,4.9,5.3,5.7,89,87,90,2.0,2.0,2.0,SO,S,SO,10,10,10,6.1,,,,0.5,
34216,Ilulissat,JACOBSHAVN,1873,8,27,1013.8,1012.4,1006.6,8.7,8.9,8.9,,,4.1,5.7,5.4,5.6,68,63,66,2.0,2.0,2.0,SO,SO,SO,10,10,10,6.2,,,,1.0,
34216,Ilulissat,JACOBSHAVN,1873,8,28,1013.1,1011.8,1009.1,5.7,6.5,3.3,,,5.6,5.8,5.5,,85,77,,2.0,1.0,1.0,S,N,V,8,8,8,2.0,,,,1.5,
34216,Ilulissat,JACOBSHAVN,1873,8,29,1005.8,1004.6,1002.8,3.3,6.7,5.5,,,2.8,,5.4,,,74,,0.0,1.0,2.0,O,V,SO,10,10,10,,,,,2.0,
34216,Ilulissat,JACOBSHAVN,1873,8,30,1005.5,1008.7,1010.2,3.1,4.7,2.5,,,3.2,5.1,5.0,4.9,90,78,89,1.0,3.0,0.0,O,SO,O,10,8,10,1.3,,,,2.0,
34216,Ilulissat,JACOBSHAVN,1873,8,31,1008.7,1007.1,1006.4,3.3,4.9,3.3,,,0.6,4.6,5.7,5.0,80,87,87,0.0,3.0,2.0,O,N,N,2,8,2,,,,,2.0,
34216,Ilulissat,JACOBSHAVN,1873,9,1,1003.6,1004.8,1003.6,3.9,6.7,3.1,,,1.6,4.1,4.2,4.2,67,57,73,2.0,2.0,,NNO,NO,,8,8,2,,,,,,
34216,Ilulissat,JACOBSHAVN,1873,9,2,1000.6,1001.1,1002.8,3.9,5.7,3.5,,,1.1,5.1,4.6,4.7,84,67,80,0.0,1.0,,,N,,8,5,10,,,,,,
