#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
34262,Ivittuut,IVIGTUT,1880,1,1,985.8,988.6,993.0,-14.1,-11.4,-14.0,-13.2,-12.0,-16.4,,,,,,,1.0,1.0,1.0,NE,NE,NE,1,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,2,993.6,990.2,984.8,-13.8,-13.1,-13.0,-13.3,-10.7,-14.4,,,,,,,0.0,,0.0,,,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,3,973.5,977.3,981.0,-5.4,-7.7,-7.9,-7.0,-5.2,-13.8,,,,,,,2.0,1.0,,NW,NW,,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,4,988.7,989.8,990.7,-10.4,-11.3,-12.0,-11.2,-5.4,-10.4,,,,,,,3.0,2.0,3.0,NW,NW,NW,3,2,2,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,5,991.9,991.4,994.2,-15.4,-13.1,-12.7,-13.7,-10.4,-15.4,,,,,,,1.0,1.0,1.0,NE,NE,NE,2,4,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,6,997.9,995.9,993.0,-14.0,-13.7,-15.0,-14.2,-12.2,-15.4,,,,,,,3.0,3.0,3.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,7,979.6,977.8,979.4,-17.4,-16.0,-14.8,-16.1,-13.6,-18.2,,,,,,,1.0,1.0,0.0,NE,NE,,0,2,5,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,8,979.1,981.8,986.6,-12.4,-9.2,-10.5,-10.7,-12.4,-17.4,,,,,,,,0.0,2.0,,,NE,10,10,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,9,999.9,1003.5,1006.6,-10.5,-10.9,-11.5,-11.0,-8.7,-12.4,,,,,,,2.0,1.0,2.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,10,1011.0,1011.1,1013.9,-13.4,-11.3,-9.8,-11.5,-10.0,-13.4,,,,,,,1.0,1.0,0.0,NE,NE,,0,0,2,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,11,1017.0,1020.0,1023.6,-1.4,0.1,1.6,0.1,-1.2,-13.4,,,,,,,0.0,0.0,0.0,,,,7,8,8,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,12,1025.2,1023.9,1023.5,-2.1,-3.4,-5.3,-3.6,2.3,-7.8,,,,,,,0.0,0.0,0.0,,,,2,2,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,13,1020.3,1018.8,1014.6,-5.9,-1.3,1.8,-1.8,-1.9,-6.8,,,,,,,0.0,0.0,0.0,,,,2,10,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,14,1008.7,1007.1,1009.2,1.0,3.6,1.6,2.1,3.6,-5.9,,,,,,,0.0,0.0,2.5,,,SE,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,15,1015.8,1016.4,1019.2,-1.5,-0.7,-3.0,-1.7,5.5,-2.0,,,,,,,0.0,0.0,0.0,,,,10,10,10,34.1,,,,,
34262,Ivittuut,IVIGTUT,1880,1,16,1013.4,1012.2,1009.1,4.8,4.2,0.7,3.2,5.3,-3.4,,,,,,,1.5,2.0,1.0,SSE,SSE,SSE,10,10,10,13.8,,,,,
34262,Ivittuut,IVIGTUT,1880,1,17,1011.2,1014.8,1016.7,4.0,0.3,-0.7,1.2,5.5,0.4,,,,,,,1.0,0.0,0.0,SSE,,,10,10,10,74.4,,,,,
34262,Ivittuut,IVIGTUT,1880,1,18,1014.7,1014.7,1013.0,-2.1,-2.0,-4.0,-2.7,4.1,-3.3,,,,,,,0.0,0.0,0.0,,,,10,10,10,3.7,,,,,
34262,Ivittuut,IVIGTUT,1880,1,19,1007.1,1008.2,1013.0,-2.7,-1.5,-2.0,-2.1,-1.6,-5.0,,,,,,,0.0,0.0,0.0,,,,10,10,8,0.3,,,,,
34262,Ivittuut,IVIGTUT,1880,1,20,1004.2,992.3,987.1,-1.2,3.0,3.6,1.8,0.7,-5.8,,,,,,,1.5,3.5,4.6,SSE,SE,SSE,10,10,10,1.0,,,,,
34262,Ivittuut,IVIGTUT,1880,1,21,1006.6,1012.8,1018.2,-5.7,-6.4,-8.0,-6.7,6.7,-5.9,,,,,,,3.0,2.0,1.0,SW,SW,SW,10,10,10,37.8,,,,,
34262,Ivittuut,IVIGTUT,1880,1,22,1025.2,1022.3,1011.1,-8.2,-8.2,-8.0,-8.1,-5.7,-10.0,,,,,,,1.0,0.0,0.0,NE,,,8,10,10,0.2,,,,,
34262,Ivittuut,IVIGTUT,1880,1,23,996.8,994.7,997.9,-3.3,-1.5,-1.9,-2.2,-3.3,-9.2,,,,,,,0.0,0.0,2.0,,,NW,10,10,10,2.7,,,,,
34262,Ivittuut,IVIGTUT,1880,1,24,1002.6,1000.8,996.4,-9.0,-6.7,-10.2,-8.6,-0.7,-9.0,,,,,,,,0.0,0.0,,,,0,6,1,3.1,,,,,
34262,Ivittuut,IVIGTUT,1880,1,25,983.1,983.4,986.8,-11.4,-7.7,-10.4,-9.8,-5.8,-11.5,,,,,,,0.0,2.0,2.0,,N,N,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,26,996.3,999.5,1000.7,-14.6,-15.5,-15.1,-15.1,-7.4,-14.6,,,,,,,1.0,1.0,1.0,N,N,N,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,27,1005.5,1005.1,1005.2,-16.5,-15.4,-17.8,-16.6,-14.0,-16.5,,,,,,,1.0,1.0,1.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,28,998.8,993.6,981.1,-16.8,-12.7,-9.1,-12.9,-15.3,-18.2,,,,,,,1.0,0.0,0.0,NE,,,5,8,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,29,964.7,966.6,969.3,-6.2,-9.9,-14.0,-10.0,-5.8,-16.8,,,,,,,1.0,3.0,3.0,NW,NW,NW,10,10,5,5.7,,,,,
34262,Ivittuut,IVIGTUT,1880,1,30,967.5,967.4,970.1,-16.6,-17.8,-17.1,-17.2,-6.2,-16.9,,,,,,,5.0,5.0,3.0,NW,NW,NW,1,1,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,1,31,978.2,980.8,981.4,-18.5,-18.4,-20.0,-19.0,-16.5,-19.4,,,,,,,1.0,1.0,0.0,NE,NE,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,1,974.6,972.2,970.9,-9.9,-6.7,-4.6,-7.1,-9.9,-20.0,,,,,,,0.0,0.0,0.0,,,,3,5,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,2,973.3,974.3,976.3,-2.3,-3.0,-5.0,-3.4,-2.2,-9.9,,,,,,,0.0,0.0,0.0,,,,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,3,983.5,989.0,993.5,-8.2,-8.9,-11.4,-9.5,-1.6,-8.4,,,,,,,3.0,3.0,1.0,W,W,NW,7,7,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,4,999.6,1001.1,1000.7,-14.8,-14.0,-15.6,-14.8,-8.2,-14.8,,,,,,,1.0,1.0,1.0,N,N,N,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,5,994.7,993.8,995.6,-16.3,-14.5,-13.9,-14.9,-14.0,-16.6,,,,,,,1.0,1.0,1.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,6,995.5,993.9,991.6,-14.9,-12.0,-13.5,-13.5,-13.5,-16.3,,,,,,,1.0,1.0,0.0,NE,NE,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,7,990.3,989.2,988.3,-16.0,-15.7,-16.9,-16.2,-11.3,-16.0,,,,,,,2.0,1.0,1.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,8,984.7,984.2,984.2,-20.2,-18.2,-20.1,-19.5,-15.5,-20.2,,,,,,,1.0,1.0,2.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,9,987.5,987.5,987.1,-21.5,-19.7,-20.0,-20.4,-18.0,-21.5,,,,,,,1.0,2.0,2.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,10,988.8,990.3,992.0,-20.7,-18.5,-18.8,-19.3,-19.1,-22.6,,,,,,,0.0,1.0,2.0,,NE,NE,4,3,1,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,11,993.2,992.7,992.3,-20.1,-17.6,-18.5,-18.7,-18.3,-20.7,,,,,,,1.0,3.0,3.0,NE,NE,NE,3,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,12,985.1,986.3,986.3,-19.1,-15.7,-16.2,-17.0,-17.6,-20.1,,,,,,,2.0,3.0,4.0,NE,NW,NW,3,6,5,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,13,980.7,979.8,982.7,-16.7,-14.2,-14.4,-15.1,-15.4,-19.1,,,,,,,3.0,3.0,0.0,NE,NE,,8,8,1,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,14,974.2,968.3,966.9,-6.5,-0.6,-4.7,-3.9,-6.2,-16.7,,,,,,,0.0,0.0,0.0,,,,10,7,7,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,15,975.7,982.3,994.3,-3.4,5.8,-0.5,0.6,0.9,-6.5,,,,,,,0.0,2.0,0.0,,SE,,7,6,5,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,16,1000.3,1001.9,1003.4,-3.7,-2.0,-3.2,-3.0,6.2,-4.7,,,,,,,0.0,0.0,0.0,,,,8,10,8,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,17,1002.0,1001.4,1002.2,-2.7,0.0,-2.7,-1.8,-1.6,-4.2,,,,,,,0.0,0.0,0.0,,,,5,5,3,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,18,1004.8,1005.5,1007.9,-5.4,-2.0,-4.3,-3.9,1.8,-5.4,,,,,,,0.0,0.0,0.0,,,,4,3,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,19,1007.0,1004.4,997.6,-5.2,-5.2,-1.4,-3.9,-1.8,-5.7,,,,,,,0.0,0.0,2.0,,,SE,10,3,8,1.5,,,,,
34262,Ivittuut,IVIGTUT,1880,2,20,980.3,975.8,977.1,0.1,1.6,0.6,0.8,1.4,-5.8,,,,,,,5.0,4.6,3.0,SE,SE,S,10,10,10,0.6,,,,,
34262,Ivittuut,IVIGTUT,1880,2,21,977.1,978.2,977.8,-4.1,-3.9,-4.9,-4.3,2.5,-5.0,,,,,,,2.0,2.0,4.0,S,SE,SE,10,10,10,8.8,,,,,
34262,Ivittuut,IVIGTUT,1880,2,22,1001.1,1002.4,997.5,-2.5,-2.2,-1.8,-2.2,-2.4,-5.9,,,,,,,2.5,3.5,3.0,S,SE,SE,10,10,10,1.3,,,,,
34262,Ivittuut,IVIGTUT,1880,2,23,983.1,1000.8,1014.2,-1.7,-5.2,-8.0,-5.0,-0.5,-2.8,,,,,,,4.6,4.6,2.0,SE,SW,NW,10,10,7,3.9,,,,,
34262,Ivittuut,IVIGTUT,1880,2,24,1009.2,1006.4,1010.6,-10.2,-6.4,-7.0,-7.9,-0.7,-12.0,,,,,,,1.0,1.0,0.0,NE,E,,3,10,10,1.9,,,,,
34262,Ivittuut,IVIGTUT,1880,2,25,1020.2,1018.7,1017.1,-7.5,-4.2,-3.0,-4.9,-4.8,-10.2,,,,,,,1.0,3.5,3.0,E,SE,SSE,3,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,26,1010.7,1006.3,1001.2,0.0,0.3,-0.9,-0.2,0.4,-8.2,,,,,,,2.0,1.0,1.0,S,S,SW,10,10,10,6.0,,,,,
34262,Ivittuut,IVIGTUT,1880,2,27,1005.9,1007.1,1001.8,-8.0,-7.4,-10.0,-8.5,1.3,-8.2,,,,,,,3.0,3.0,3.0,NW,NW,NE,1,4,4,12.0,,,,,
34262,Ivittuut,IVIGTUT,1880,2,28,995.6,995.2,998.4,-11.0,-10.5,-14.6,-12.0,-7.4,-13.4,,,,,,,4.0,3.0,3.0,N,NE,NE,8,2,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,2,29,1004.7,1004.6,1001.9,-16.7,-15.0,-19.2,-17.0,-10.0,-16.8,,,,,,,4.0,2.0,3.0,NE,NE,NE,10,8,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,1,993.5,989.5,989.1,-20.2,-15.5,-16.5,-17.4,-15.0,-20.9,,,,,,,3.0,1.0,1.0,NE,NE,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,2,989.8,990.6,991.5,-13.0,-9.1,-13.2,-11.8,-13.0,-20.2,,,,,,,1.0,0.0,0.0,NE,,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,3,993.2,994.4,997.1,-14.5,-10.7,-15.7,-13.6,-8.9,-14.8,,,,,,,1.0,0.0,0.0,NE,,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,4,999.9,1001.8,1003.6,-15.6,-10.5,-15.2,-13.8,-10.5,-15.7,,,,,,,0.0,0.0,0.0,,,,1,4,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,5,1004.7,1003.1,999.9,-17.0,-10.7,-13.8,-13.8,-10.2,-17.1,,,,,,,1.0,3.0,3.0,NE,N,NE,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,6,996.2,994.8,997.9,-16.5,-11.5,-12.1,-13.4,-10.7,-17.0,,,,,,,2.0,1.0,0.0,NE,NE,,1,1,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,7,998.7,994.7,994.8,-13.9,-11.2,-13.0,-12.7,-11.4,-16.5,,,,,,,1.0,1.0,0.0,NE,NE,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,8,998.2,1001.4,999.5,-13.7,-8.6,-7.4,-9.9,-8.0,-14.6,,,,,,,0.0,2.0,3.0,,NE,SE,4,3,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,9,996.3,1001.4,1005.0,-4.5,-7.0,-8.5,-6.7,-1.9,-13.7,,,,,,,3.0,2.5,0.0,SSW,SSW,,10,10,5,1.7,,,,,
34262,Ivittuut,IVIGTUT,1880,3,10,1007.4,1007.5,1008.4,-10.3,-10.4,-13.0,-11.2,-4.4,-11.3,,,,,,,2.0,1.0,3.0,NE,NE,NE,1,0,0,0.9,,,,,
34262,Ivittuut,IVIGTUT,1880,3,11,1007.5,1006.8,1006.7,-13.2,-4.8,-5.2,-7.7,-9.4,-15.7,,,,,,,2.0,2.0,2.0,NE,SE,SE,2,8,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,12,1001.1,992.2,986.4,-3.8,-0.5,2.0,-0.8,-3.8,-13.2,,,,,,,0.0,0.0,4.0,,,SE,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,13,979.6,979.8,979.9,3.1,2.4,4.5,3.3,3.9,-3.8,,,,,,,5.0,5.0,4.0,SE,SE,SE,10,10,7,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,14,976.5,966.7,965.9,0.8,6.3,4.2,3.8,5.2,0.6,,,,,,,0.0,0.0,4.6,,,SE,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,15,989.9,986.2,988.7,-4.6,-0.3,-2.2,-2.4,6.9,-4.7,,,,,,,0.0,,1.0,,,E,4,10,6,1.4,,,,,
34262,Ivittuut,IVIGTUT,1880,3,16,999.2,1000.7,997.9,0.5,1.1,-3.4,-0.6,1.1,-4.9,,,,,,,1.0,0.0,0.0,SE,,,9,10,6,0.3,,,,,
34262,Ivittuut,IVIGTUT,1880,3,17,983.9,989.8,992.4,-3.7,-0.6,-3.8,-2.7,1.8,-5.8,,,,,,,2.0,3.0,3.0,NE,N,N,2,3,1,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,18,986.8,986.2,990.7,-6.7,-3.8,-6.1,-5.5,-0.6,-8.8,,,,,,,2.0,2.0,3.0,NE,N,NE,0,2,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,19,998.0,991.2,983.0,-6.3,2.3,4.4,0.1,-2.8,-8.4,,,,,,,0.0,0.0,1.0,,,SE,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,20,976.9,986.8,989.6,7.2,2.0,-0.2,3.0,8.8,-6.4,,,,,,,3.0,0.0,0.0,SE,,,8,6,4,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,27,992.2,997.0,999.0,0.0,0.9,-1.2,-0.1,7.2,-1.4,,,,,,,0.0,0.0,0.0,,,,4,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,22,1002.3,1002.3,1001.6,-0.5,0.3,-2.4,-0.9,3.5,-1.4,,,,,,,0.0,0.0,0.0,,,,10,0,0,8.3,,,,,
34262,Ivittuut,IVIGTUT,1880,3,23,997.1,993.0,990.7,-2.9,0.8,-2.1,-1.4,2.7,-3.9,,,,,,,0.0,0.0,0.0,,,,1,2,2,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,24,993.1,995.2,996.8,1.1,5.2,2.3,2.9,2.4,-2.9,,,,,,,0.0,0.0,0.0,,,,10,7,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,25,999.4,1002.7,1007.0,6.1,8.8,5.5,6.8,8.3,1.1,,,,,,,2.0,0.0,0.0,SW,,,10,10,10,2.4,,,,,
34262,Ivittuut,IVIGTUT,1880,3,26,1010.0,1010.2,1010.3,8.0,10.5,7.5,8.7,11.0,2.8,,,,,,,2.0,2.0,1.0,SE,SE,SE,10,6,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,27,1005.6,1002.0,1001.5,8.2,11.3,9.0,9.5,11.0,4.8,,,,,,,1.0,1.0,1.0,SE,SE,SE,4,6,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,28,995.9,990.6,991.8,6.9,11.5,9.9,9.4,11.4,5.4,,,,,,,0.0,1.0,3.0,,SE,SE,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,29,1000.0,999.9,1001.5,1.3,4.0,0.6,2.0,12.3,1.3,,,,,,,0.0,1.0,1.0,,SW,SW,10,10,10,,,,,,
34262,Ivittuut,IVIGTUT,1880,3,30,1003.1,1003.1,1002.0,-1.0,-2.2,-5.3,-2.8,4.6,-1.4,,,,,,,1.0,2.0,4.0,SW,W,NW,10,10,5,3.9,,,,,
34262,Ivittuut,IVIGTUT,1880,3,31,999.6,996.3,990.8,-7.5,-7.0,-8.2,-7.6,-0.2,-7.8,,,,,,,4.0,4.0,4.0,NW,NW,NW,3,2,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,4,1,978.3,978.3,980.6,-7.6,-4.0,-3.0,-4.9,-6.7,-9.2,,,,,,,3.0,2.0,3.0,N,N,N,0,0,2,,,,,,
34262,Ivittuut,IVIGTUT,1880,4,2,988.0,991.0,993.5,-3.5,1.5,0.3,-0.6,1.8,-7.9,,,,,,,,0.0,0.0,,,,0,0,0,,,,,,
34262,Ivittuut,IVIGTUT,1880,4,3,997.0,999.9,1004.2,0.1,0.3,-2.5,-0.7,5.2,-3.8,,,,,,,,,4.0,,,W,2,10,8,,,,,,
