#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
20000,Skagen,SKAGEN,1872,12,1,994.0,994.4,997.0,5.9,7.7,7.7,,6.1,3.8,6.5,7.9,7.9,94,100,100,4.0,4.0,2.0,SO,SSO,VSV,4,4,4,13.5,,,,0.0,
20000,Skagen,SKAGEN,1872,12,2,1004.7,1007.6,1008.4,6.7,7.5,7.3,,7.5,6.1,7.1,7.5,7.4,98,98,98,1.0,1.0,1.0,NNO,VSV,VSV,4,4,4,7.4,,,,0.0,
20000,Skagen,SKAGEN,1872,12,3,1003.1,997.4,993.1,6.1,5.9,2.5,,6.1,5.8,5.8,6.5,5.3,83,94,96,2.0,3.0,5.0,OSO,O,ONO,3,4,4,2.1,,,,0.0,
20000,Skagen,SKAGEN,1872,12,4,1001.6,1004.6,1007.4,0.9,-0.2,-0.3,,0.9,-0.3,4.1,3.9,4.0,82,87,89,3.0,3.0,3.0,NO,NO,NO,4,4,4,8.0,,,,0.0,
20000,Skagen,SKAGEN,1872,12,5,1011.9,1013.0,1012.7,-2.3,-2.7,-0.9,,-2.3,-3.1,3.1,2.6,3.1,79,70,73,1.0,1.0,1.0,O,O,SO,2,1,1,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,6,1006.0,1002.4,998.8,2.3,3.7,4.1,,3.7,-2.7,4.3,4.8,5.1,79,80,84,1.0,4.0,4.0,SSO,SSO,SSO,4,4,4,0.7,,,,0.0,
20000,Skagen,SKAGEN,1872,12,7,992.7,991.2,989.6,5.5,5.7,5.7,,5.7,3.4,6.1,6.2,6.4,91,91,91,3.0,3.0,3.0,S,S,S,4,4,4,1.7,,,,0.0,
20000,Skagen,SKAGEN,1872,12,8,987.9,987.1,987.9,4.7,5.1,4.1,,5.1,3.6,5.6,6.2,5.7,87,94,93,3.0,3.0,3.0,SV,SV,VSV,2,2,1,3.2,,,,0.0,
20000,Skagen,SKAGEN,1872,12,9,983.2,978.3,973.3,5.7,6.0,5.7,,6.0,3.1,6.0,6.5,6.0,88,88,88,3.0,3.0,3.0,SV,S,S,4,4,4,3.0,,,,0.0,
20000,Skagen,SKAGEN,1872,12,10,973.4,978.6,985.0,3.9,4.1,3.1,,4.1,3.6,5.5,4.9,4.5,90,80,79,3.0,2.0,2.0,NO,NNO,N,4,4,4,5.3,,,,0.0,
20000,Skagen,SKAGEN,1872,12,11,986.3,985.9,990.3,1.3,0.5,0.9,,1.3,0.6,4.3,4.1,4.1,85,85,82,2.0,2.0,2.0,ONO,ONO,N,3,3,2,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,12,997.2,999.5,1002.8,-0.3,0.1,0.5,,0.1,-1.7,2.6,3.3,3.9,60,71,82,1.0,1.0,1.0,NV,VNV,NV,1,1,1,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,13,1004.3,1004.6,1006.2,-0.7,-0.7,-0.2,,-0.7,-2.5,3.9,3.0,4.1,88,70,90,1.0,1.0,1.0,VSV,VSV,VSV,4,2,2,1.0,,,,0.0,
20000,Skagen,SKAGEN,1872,12,14,1003.6,1004.7,1009.6,2.7,2.7,1.3,,2.7,-2.3,4.2,4.0,3.7,75,72,80,2.0,1.0,3.0,SSV,ONO,N,3,3,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,15,1015.9,1017.8,1018.6,-0.5,-0.6,-1.9,,-0.5,-1.1,2.8,2.7,3.2,62,,80,1.0,1.0,2.0,NO,NO,ONO,2,2,3,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,16,1018.4,1019.0,1021.0,-2.5,-2.9,-3.5,,-2.5,-3.2,3.2,2.9,2.7,83,78,78,3.0,3.0,3.0,ONO,ONO,ONO,3,3,3,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,17,1021.0,1021.1,1023.4,-2.5,-2.7,-4.1,,-2.5,-3.8,2.5,2.5,2.6,66,66,77,3.0,3.0,4.0,OSO,OSO,O,1,2,2,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,18,1025.5,1026.0,1026.4,-5.1,-4.1,-2.9,,-4.1,-6.4,1.9,1.8,2.3,61,55,61,4.0,4.0,4.0,O,O,O,2,2,3,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,19,1024.2,1023.5,1022.0,-2.3,-2.9,-2.5,,-2.3,-4.0,2.6,2.1,2.4,67,57,62,4.0,4.0,4.0,OSO,OSO,OSO,3,3,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,20,1021.5,1022.2,1022.6,-2.9,-3.3,-3.9,,-2.9,-3.6,2.0,2.0,2.3,53,56,69,3.0,3.0,3.0,OSO,OSO,OSO,2,3,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,21,1021.9,1021.8,1022.8,-3.5,-2.7,-2.1,,-2.7,-4.0,2.1,2.0,3.1,60,53,79,2.0,2.0,3.0,SO,SO,OSO,3,3,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,22,1025.5,1025.6,1023.8,-2.5,-1.9,-2.9,,-1.9,-2.7,3.0,3.0,3.4,79,76,91,2.0,2.0,2.0,OSO,SO,SO,4,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,23,1016.2,1008.7,1000.6,-1.1,0.5,1.9,,0.5,-2.4,3.6,4.4,5.3,84,92,100,4.0,4.0,4.0,SSO,SSO,SV,4,4,4,0.8,,,,0.0,
20000,Skagen,SKAGEN,1872,12,24,997.5,998.3,997.5,4.7,3.7,2.3,,4.7,0.9,6.2,5.4,5.0,97,90,93,2.0,2.0,2.0,SV,SV,SV,4,4,4,1.0,,,,0.0,
20000,Skagen,SKAGEN,1872,12,25,995.0,995.1,995.8,3.3,3.7,4.3,,3.7,1.6,5.4,5.4,5.6,93,90,90,3.0,3.0,4.0,SV,SV,SSV,4,4,3,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,26,998.3,1001.2,1011.0,5.1,6.9,5.8,,6.9,3.6,5.9,6.8,6.4,90,91,93,4.0,4.0,4.0,SSV,SSV,SV,4,3,4,4.9,,,,0.0,
20000,Skagen,SKAGEN,1872,12,27,1017.4,1018.2,1019.1,3.7,5.7,5.3,,5.7,3.1,5.8,6.5,6.5,97,96,97,4.0,3.0,4.0,SSV,S,S,4,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,28,1018.3,1017.5,1016.6,4.1,3.1,3.3,,4.1,3.6,5.5,5.3,5.6,90,93,97,4.0,2.0,2.0,S,S,VSV,4,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,29,1013.0,1012.2,1012.7,3.5,2.3,4.1,,3.5,2.2,5.3,5.0,5.9,90,93,97,3.0,1.0,1.0,VSV,S,SSV,3,4,4,1.5,,,,0.0,
20000,Skagen,SKAGEN,1872,12,30,1015.5,1015.5,1016.6,5.1,4.5,5.1,,5.1,2.2,6.1,6.1,6.6,97,97,100,1.0,1.0,1.0,S,S,S,4,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1872,12,31,1014.6,1013.6,1013.2,5.3,4.3,4.3,,5.3,3.9,6.5,5.8,5.8,97,93,93,1.0,1.0,1.0,S,SV,SV,2,4,3,1.9,,,,0.0,
20000,Skagen,SKAGEN,1873,1,1,1009.5,1005.0,1006.7,3.9,5.1,5.9,,,3.9,5.7,6.2,6.3,93,94,91,3.0,3.0,3.0,SO,SSO,VSV,4,4,4,0.5,,,,0.0,
20000,Skagen,SKAGEN,1873,1,2,1006.0,1002.6,999.9,5.9,4.9,5.5,,,4.5,5.9,5.8,6.4,86,90,96,3.0,4.0,4.0,SV,S,SV,4,4,4,5.0,,,,0.0,
20000,Skagen,SKAGEN,1873,1,3,1002.4,1008.6,1003.6,4.9,5.5,5.3,,,4.5,5.5,5.7,5.6,84,85,85,3.0,3.0,4.0,SV,SV,SV,1,2,2,1.9,,,,0.0,
20000,Skagen,SKAGEN,1873,1,4,1003.9,1009.6,1007.5,4.7,5.5,5.3,,,4.5,6.0,6.1,6.0,94,91,91,4.0,4.0,2.0,VSV,VSV,SV,4,2,2,3.7,,,,0.0,
20000,Skagen,SKAGEN,1873,1,5,998.3,993.6,999.0,7.6,6.1,4.3,,,4.3,7.0,6.8,5.2,90,97,84,3.0,2.0,3.0,VSV,SV,V,4,4,4,13.1,,,,0.0,
20000,Skagen,SKAGEN,1873,1,6,1003.8,1003.6,1004.2,4.1,4.3,4.5,,,2.9,5.5,5.4,5.9,90,87,94,3.0,3.0,1.0,VSV,VSV,NV,3,4,4,3.2,,,,0.0,
20000,Skagen,SKAGEN,1873,1,7,1007.0,1010.6,1012.7,7.1,6.9,7.1,,,,6.7,7.0,6.7,88,94,88,3.0,3.0,3.0,V,V,V,4,4,4,3.2,,,,0.0,
20000,Skagen,SKAGEN,1873,1,8,1012.0,1011.0,1009.5,5.5,5.3,5.7,,,4.9,6.3,6.2,6.0,94,94,88,3.0,3.0,3.0,VSV,SV,SV,2,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,9,1007.0,1007.0,1005.5,4.1,3.9,5.6,,,4.1,5.3,5.7,6.5,87,95,96,3.0,3.0,3.0,SV,S,SSV,3,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,10,1003.5,1003.1,1005.4,6.7,7.1,7.3,,,3.8,7.1,7.3,7.2,98,98,94,3.0,3.0,3.0,SV,SV,VSV,3,4,2,5.4,,,,0.0,
20000,Skagen,SKAGEN,1873,1,11,1008.7,1006.3,1006.4,7.3,7.3,6.9,,,5.9,7.2,7.0,7.1,94,91,96,3.0,3.0,4.0,SV,SV,VSV,4,4,4,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,12,1003.9,1001.5,1003.4,6.1,6.9,4.7,,,6.0,7.0,7.0,5.8,100,94,90,2.0,2.0,3.0,VSV,VSV,V,4,4,4,3.4,,,,0.0,
20000,Skagen,SKAGEN,1873,1,13,999.1,993.9,999.5,5.5,6.3,4.9,,,4.1,6.3,6.9,5.5,94,98,84,4.0,4.0,2.0,VSV,VSV,VSV,4,4,4,1.0,,,,0.0,
20000,Skagen,SKAGEN,1873,1,14,1000.6,1006.7,1004.3,6.1,6.3,6.7,,,4.6,5.8,6.3,7.3,83,88,100,4.0,3.0,4.0,V,V,VSV,2,2,4,2.5,,,,0.0,
20000,Skagen,SKAGEN,1873,1,15,1007.0,1005.5,1006.8,7.1,7.3,6.3,,,6.7,7.3,7.2,6.5,98,94,91,4.0,4.0,3.0,VSV,VSV,V,4,4,4,1.2,,,,0.0,
20000,Skagen,SKAGEN,1873,1,16,1008.6,1013.8,1017.8,4.9,5.1,4.7,,,4.7,5.3,4.9,5.6,81,75,87,4.0,4.0,2.0,VNV,VNV,VNV,2,3,1,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,17,1016.8,1012.8,1006.8,3.7,3.9,5.5,,,2.3,5.8,5.5,5.7,97,90,85,2.0,2.0,2.0,SV,SSO,VSV,4,4,4,2.4,,,,0.0,
20000,Skagen,SKAGEN,1873,1,18,1003.1,1000.8,997.4,4.3,4.5,3.7,,,3.2,5.8,6.1,5.4,93,97,90,3.0,2.0,3.0,SV,VSV,SV,4,4,4,4.6,,,,0.0,
20000,Skagen,SKAGEN,1873,1,19,979.9,969.1,969.0,4.9,4.1,4.5,,,3.3,6.0,5.6,5.9,94,92,94,4.0,5.0,3.0,S,S,SSV,4,4,1,7.5,,,,0.0,
20000,Skagen,SKAGEN,1873,1,20,965.0,963.5,971.7,4.7,4.9,3.5,,,2.8,5.8,6.2,4.9,90,97,83,3.0,3.0,3.0,S,S,SSV,4,4,2,4.1,,,,0.0,
20000,Skagen,SKAGEN,1873,1,21,979.8,979.0,979.9,4.3,2.9,3.1,,,1.3,5.6,5.4,5.1,90,96,90,3.0,2.0,1.0,SSO,O,NNV,4,2,2,7.4,,,,0.0,
20000,Skagen,SKAGEN,1873,1,22,983.5,984.7,987.6,1.2,3.7,2.9,,,0.8,4.5,5.2,4.7,91,87,82,2.0,2.0,2.0,SV,S,S,2,2,4,0.2,,,,0.0,
20000,Skagen,SKAGEN,1873,1,23,993.8,996.2,1000.2,0.1,1.5,1.1,,,0.0,4.3,3.7,4.2,92,72,85,2.0,2.0,3.0,O,SO,O,3,2,2,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,24,1005.4,1007.2,1010.6,1.3,2.3,1.1,,,1.0,3.9,4.3,3.5,78,79,68,2.0,1.0,1.0,O,SO,OSO,1,1,2,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,25,1016.8,1019.5,1023.4,0.3,2.5,1.3,,,0.3,3.5,3.6,3.9,74,65,75,1.0,1.0,2.0,V,V,SV,1,3,0,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,26,1026.6,1027.0,1029.1,1.5,2.1,1.7,,,0.5,3.7,4.0,3.7,72,75,71,2.0,3.0,3.0,S,S,S,0,2,3,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,27,1030.7,1031.4,1032.3,2.1,2.9,1.9,,,1.3,4.4,3.5,4.1,85,62,78,2.0,2.0,2.0,S,SSV,SV,2,2,2,,,,,0.0,
20000,Skagen,SKAGEN,1873,1,28,1032.3,1031.4,1030.6,-0.3,1.7,-0.9,,,-1.2,3.3,3.6,3.5,74,70,80,2.0,1.0,2.0,S,SSO,SO,2,3,3,,,,,0.0,
