#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
24330,Ringkøbing,RINGKJØBING,1872,12,1,988.7,992.4,998.2,7.7,7.0,6.6,,,5.3,7.7,7.5,7.3,99,100,100,1.0,1.0,1.0,SO,SO,S,4,4,4,15.0,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,2,1005.5,1007.5,1005.8,6.0,7.0,5.3,,,5.8,6.8,7.3,6.6,97,98,99,2.0,1.0,1.0,SO,SSO,SSO,4,2,4,0.6,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,3,998.8,991.2,991.8,5.6,5.7,3.5,,,4.5,6.5,6.7,5.4,96,99,92,2.0,2.0,3.0,NNV,NNV,NNV,2,4,4,2.1,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,4,1000.6,1002.8,1006.4,3.4,1.4,-0.2,,,1.5,5.4,4.5,3.8,93,89,85,2.0,1.0,2.0,NNV,NNV,NNV,4,4,4,0.8,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,5,1012.8,1010.6,1010.6,-1.4,-1.3,-0.6,,,-1.9,3.5,3.3,3.7,84,78,85,1.0,1.0,1.0,NNV,NV,NV,3,2,2,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,6,1001.1,997.9,995.2,1.0,1.0,1.7,,,-1.6,4.8,4.7,5.1,98,96,98,2.0,2.0,2.0,SO,SO,SO,3,4,4,1.0,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,7,991.1,996.7,989.6,5.0,3.9,3.7,,,1.0,6.2,6.0,5.7,95,98,95,2.0,1.0,1.0,SO,SO,SO,3,4,2,3.6,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,8,987.9,988.6,989.8,4.1,5.1,4.7,,,3.5,5.7,6.1,5.7,93,92,89,1.0,1.0,1.0,SO,VSV,VSV,3,1,2,6.4,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,9,976.9,971.1,966.7,4.0,4.5,4.0,,,2.0,5.9,5.9,5.9,97,94,97,2.0,3.0,2.0,SSO,SSO,SSO,2,3,2,5.0,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,10,975.8,982.4,984.6,4.2,4.9,2.6,,,3.9,5.8,5.9,5.1,93,92,93,2.0,1.0,1.0,NNV,V,V,1,3,2,3.3,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,11,982.8,986.2,993.5,1.0,2.1,1.4,,,0.9,4.9,4.7,4.7,100,87,93,2.0,2.0,1.0,NNV,NV,NV,2,4,2,4.4,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,12,1000.3,1003.4,1005.6,0.2,0.6,1.2,,,0.2,4.7,4.6,3.9,100,96,78,1.0,1.0,1.0,NV,VSV,VSV,3,2,0,3.7,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,13,1005.8,1006.6,1005.9,0.8,3.0,1.3,,,-2.7,4.0,4.9,4.8,82,87,94,1.0,1.0,1.0,VSV,SSV,SSV,2,1,2,2.7,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,14,1000.0,1004.6,1009.9,-0.4,0.7,-2.6,,,-0.6,4.5,4.7,3.5,100,98,92,1.0,1.0,1.0,SSV,NNO,NNO,2,4,4,8.7,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,15,1015.6,1016.8,1017.0,-7.1,-4.8,-6.8,,,-8.5,2.3,2.9,2.6,87,90,94,1.0,1.0,1.0,NNO,NNO,NNO,2,3,2,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,16,1015.6,1016.0,1017.5,-5.2,-3.0,-5.9,,,-8.1,2.8,3.5,2.8,90,96,95,1.0,1.0,1.0,NNO,NNO,NNO,4,2,2,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,17,1014.3,1013.1,1013.8,-1.6,-1.0,-1.2,,,-8.7,3.8,4.1,3.9,94,96,92,2.0,2.0,1.0,NNO,ONO,SO,4,2,4,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,18,1015.8,1018.7,1017.4,-2.0,-0.9,-1.6,,,-2.7,3.8,4.0,3.6,96,94,88,2.0,2.0,2.0,SO,O,O,4,2,4,0.7,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,19,1015.9,1016.6,1017.6,-1.6,-1.8,-2.6,,,-2.1,3.7,3.2,3.2,92,80,85,2.0,2.0,1.0,O,O,O,4,2,4,0.7,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,20,1017.4,1017.5,1018.2,-3.0,-1.8,-3.4,,,-3.5,3.2,3.5,3.1,87,88,87,1.0,1.0,1.0,O,O,O,4,1,4,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,21,1017.0,1017.0,1018.0,-2.4,-1.8,-2.2,,,-3.6,3.5,3.4,3.4,92,84,87,1.0,2.0,1.0,O,O,O,4,4,4,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,22,1021.0,1020.8,1018.8,-2.4,-1.3,-1.0,,,-2.4,3.3,3.8,4.1,85,90,96,1.0,2.0,2.0,O,SO,SO,4,4,4,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,23,1011.0,1006.8,1001.8,0.2,1.0,2.3,,,-1.3,4.5,4.9,5.4,96,100,100,2.0,2.0,2.0,SO,SSO,SSO,4,3,4,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,24,999.5,998.6,996.6,3.0,2.2,1.2,,,1.2,5.5,5.2,5.0,96,96,100,2.0,1.0,1.0,SSO,SSO,SSO,4,1,4,,,,,0.0,
24330,Ringkøbing,RINGKJØBING,1872,12,25,994.2,994.3,994.6,3.4,3.2,3.4,,,1.2,5.4,5.4,5.3,93,93,92,2.0,1.0,2.0,SSO,SSO,SSO,1,1,4,,,,,0.0,
