#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,1,992.2,994.6,999.0,2.1,4.6,2.8,,4.7,1.2,4.7,4.5,3.7,89,70,66,4.0,5.0,3.0,27,32,32,6,3,5,6.2,+-+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,2,1003.5,1008.3,1000.0,-2.2,-1.4,-0.8,,1.3,-2.2,3.5,3.6,3.6,91,87,83,2.0,2.0,1.0,32,18,18,1,3,8,2.2,+6+,4,1.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,3,970.6,979.4,999.2,0.1,0.0,-0.2,,0.7,-4.4,4.6,4.4,3.8,100,96,84,8.0,7.0,3.0,14,14,5,8,8,8,8.6,33+,4,9.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,4,1012.4,1017.8,1015.8,-0.7,-4.0,-6.1,,1.6,-2.7,3.5,3.0,2.3,79,88,79,4.0,1.0,2.0,34,36,18,7,6,8,4.1,+-+,4,10.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,5,983.1,985.9,999.2,1.1,3.8,0.1,,3.9,,5.0,2.9,4.3,100,48,93,5.0,6.0,5.0,23,36,36,6,7,0,1.8,+-+,4,8.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,6,1009.8,1014.3,1017.1,-2.6,-1.4,-8.4,,0.5,-3.3,3.6,4.1,2.1,96,100,87,1.0,1.0,1.0,36,5,18,8,4,0,,+6+,4,8.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,7,1006.3,1002.5,1002.5,0.5,4.2,4.3,,6.3,-8.7,3.9,6.0,6.1,81,97,98,5.0,3.0,3.0,18,27,27,8,8,8,4.2,+0+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,8,998.3,1000.1,1004.0,6.3,6.9,6.2,,7.0,0.5,6.2,6.5,5.7,87,88,80,7.0,5.0,6.0,27,27,27,8,6,1,3.0,+6+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,9,1007.6,1011.0,1014.4,5.5,5.4,2.7,,5.7,5.1,5.4,4.5,4.8,79,67,85,5.0,4.0,3.0,27,29,29,5,1,0,,+6+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,10,1014.0,1006.0,987.0,-2.0,0.9,2.0,,4.7,-2.4,3.4,4.0,5.0,85,82,94,1.0,3.0,5.0,27,18,23,0,8,3,,+-+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,11,993.2,1000.5,1000.5,3.9,4.1,3.3,,7.4,-2.0,4.2,3.2,5.2,69,52,90,5.0,5.0,3.0,29,29,27,0,0,6,4.0,+-+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,12,995.9,1002.0,1002.7,6.2,4.3,2.0,,6.2,2.0,5.5,3.7,3.4,77,60,64,6.0,7.0,6.0,29,29,32,3,2,6,,+-+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,13,1006.3,1009.8,1011.1,0.0,2.1,1.1,,2.1,-0.6,4.4,3.3,4.8,96,62,96,5.0,3.0,3.0,32,32,32,1,1,7,,+-+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,14,1008.8,1006.0,1008.6,-1.6,0.9,-0.4,,1.3,-1.6,4.0,3.9,3.7,98,80,83,1.0,1.0,2.0,25,23,32,7,8,7,,+6+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,15,1017.4,1020.9,1024.7,-2.7,-0.5,-3.5,,-0.3,-2.8,3.3,3.7,3.4,86,83,97,1.0,1.0,1.0,14,23,14,7,6,6,,+-+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,16,1021.6,1013.2,1013.3,-2.9,0.6,4.3,,4.7,-6.0,3.6,4.8,3.7,97,100,60,4.0,4.0,5.0,23,25,32,8,8,7,,+4+,0,0.0,,
20060,Hjørring Vandværk,HJØRRING VANDVÆRK,1976,1,17,1017.0,1019.0,1014.5,3.1,4.3,4.3,,6.3,-3.2,3.6,4.1,6.0,63,66,97,2.0,1.0,3.0,32,32,29,2,2,8,0.3,+-+,0,0.0,,
