#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
4013,Stykkisholmur,STYKKISHOLM,1873,6,1,1007.4,1002.2,1005.2,8.6,8.8,8.4,,,,7.4,8.1,5.9,89,96,71,4.0,5.0,4.6,SO,SSO,SSV,4,4,4,10.7,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,2,1015.2,1017.4,1016.6,9.4,10.0,7.6,,,,6.1,6.2,6.4,70,68,82,4.0,4.0,4.0,SSV,SSV,SSV,4,4,3,1.4,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,3,1013.1,1012.3,1010.7,8.8,9.9,7.4,,,,7.3,6.9,7.0,87,75,91,3.0,3.0,2.0,SSV,SSV,SSV,3,2,2,1.8,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,4,1010.6,1010.8,1013.0,9.6,9.5,6.6,,,,5.6,6.3,5.6,62,71,77,2.0,3.0,2.0,SV,VSV,V,3,2,2,,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,5,1016.4,1017.2,1017.8,4.4,6.0,6.8,,,,4.8,5.3,6.1,77,76,82,2.0,3.0,1.0,S,V,V,1,0,2,,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,6,1021.6,1021.8,1019.2,6.6,9.6,8.4,,,,5.8,6.4,7.8,80,71,94,0.0,2.0,1.0,O,O,O,3,3,4,,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,7,1016.6,1012.7,1005.1,9.1,10.2,11.6,,,,7.9,7.3,6.9,92,87,88,1.0,0.0,0.0,V,S,S,3,4,4,5.0,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,8,995.0,990.3,988.0,10.0,8.7,7.9,,,,7.7,7.3,6.9,84,87,88,5.0,4.0,4.0,S,SSV,SV,4,4,4,1.4,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,9,989.2,988.6,988.8,8.4,10.0,7.4,,,,6.9,6.7,6.5,84,73,85,2.0,2.0,1.0,SSV,SV,N,3,3,3,1.9,,,,,
4013,Stykkisholmur,STYKKISHOLM,1873,6,10,988.2,986.6,985.1,7.4,7.7,5.7,,,,6.4,6.0,5.4,83,76,79,1.0,5.0,5.0,NNO,NNO,NO,3,4,5,,,,,,
