#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
,North Star Bay,NORTH STAR BAY,1910,10,30,1001.9,1004.4,1007.9,-2.5,-5.0,-6.5,,,,,,,63,75,85,,,,,,,8,6,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,10,31,1013.1,1016.2,1022.6,-13.0,-14.0,-10.5,,,,,,,88,84,86,,,,,,,2,2,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,1,1027.5,1025.2,1021.9,-15.5,-16.5,-16.5,,,,,,,78,74,,,,,,,,2,1,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,2,1019.2,1021.2,1026.6,-17.5,-16.4,-12.0,,,,,,,54,55,67,,,3.0,,,E,0,2,3,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,3,1034.2,1035.6,1035.9,-16.3,-17.8,-14.5,,,,,,,78,78,78,,,0.0,,,,5,3,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,4,1033.9,1032.6,1033.2,-19.5,-20.5,-19.5,,,,,,,,74,79,,2.0,2.0,,E,E,,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,5,1035.1,1035.2,1037.2,-20.4,-21.5,-20.5,,,,,,,80,75,65,2.0,0.0,2.0,E,,E,0,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,6,1037.9,1040.3,1040.7,-21.5,-20.5,-21.5,,,,,,,66,,70,2.0,,2.0,E,,E,0,,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,7,1042.2,1043.9,1043.9,-23.2,-23.5,-23.0,,,,,,,60,,,0.0,,,,,,0,,,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,8,1044.6,1041.9,1039.9,-19.5,-11.5,-10.5,,,,,,,,,52,,,1.0,,,E,,,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,9,1029.9,1029.5,1035.9,-6.5,-9.0,-9.6,,,,,,,80,58,84,6.0,2.0,1.0,SE,SE,E,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,10,1037.2,1036.2,1035.9,-14.0,-15.5,-11.5,,,,,,,80,75,74,2.0,1.0,0.0,E,E,,4,3,10,0.6,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,11,1035.2,1033.2,1033.1,-11.1,-10.8,-10.5,,,,,,,77,76,82,0.0,0.0,0.0,,,,10,10,7,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,12,1031.2,1030.6,1032.6,-11.0,-11.5,-11.0,,,,,,,84,80,85,0.0,2.0,2.0,,E,E,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,13,1033.6,1033.2,1031.2,-8.5,-10.1,-9.0,,,,,,,86,65,68,0.0,7.0,7.0,,S,S,10,10,10,2.6,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,14,1027.2,1027.5,1029.2,-9.0,-8.0,-10.0,,,,,,,63,60,72,8.0,8.0,2.0,S,S,SE,10,10,10,0.2,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,15,1029.2,1026.6,1027.9,-10.5,-11.0,-10.4,,,,,,,86,85,81,0.0,0.0,0.0,,,,10,5,8,1.0,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,16,1027.2,1026.6,1028.2,-11.5,-12.0,-10.5,,,,,,,85,86,88,,1.0,1.0,,N,E,10,10,10,0.5,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,17,1030.2,1030.2,1030.6,-10.1,-10.5,-12.0,,,,,,,90,89,86,2.0,1.0,0.0,E,SW,,10,10,10,3.0,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,18,1028.7,1026.6,1024.6,-19.0,-23.5,-22.0,,,,,,,80,79,77,0.0,2.0,2.0,,E,NE,3,2,0,3.2,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,19,1024.3,1023.6,1023.9,-23.0,-19.0,-20.0,,,,,,,78,,76,,,3.0,,,E,0,,6,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,20,1025.9,1025.9,1027.2,-21.0,-21.5,-22.0,,,,,,,64,71,62,,1.0,0.0,,W,,10,7,7,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,21,1028.2,1027.4,1026.7,-21.5,-25.0,-25.0,,,,,,,60,62,59,,0.0,0.0,,,,2,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,22,1024.6,1023.9,1023.6,-19.0,-22.0,-17.5,,,,,,,58,80,81,,1.0,0.0,,SE,,2,4,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,23,1021.9,1021.2,1021.2,-20.5,-23.5,-23.5,,,,,,,79,77,76,,1.0,0.0,,E,,8,2,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,24,1020.6,1020.6,1021.5,-25.0,-19.0,-13.2,,,,,,,75,80,85,0.0,1.0,0.0,,S,,0,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,25,1022.6,1025.2,1025.9,-18.3,-15.0,-21.5,,,,,,1.8,,84,80,0.0,0.0,1.0,,,N,8,10,9,1.4,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,26,1023.2,1024.2,1028.6,-29.0,-22.5,-21.4,,,,,,,75,78,78,0.0,0.0,1.0,,,E,0,1,4,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,27,1032.6,1033.2,1034.6,-22.4,-22.0,-20.5,,,,,,2.7,77,77,79,2.0,1.0,0.0,SE,E,,10,2,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,28,1039.1,1040.6,1039.9,-17.3,-20.0,-22.5,,,,,,,80,80,77,0.0,2.0,2.0,,E,E,10,5,2,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,29,1037.9,1036.7,1036.2,-28.0,-27.0,-27.8,,,,,,,,75,75,,,0.0,,,,,2,1,,,,,,
,North Star Bay,NORTH STAR BAY,1910,11,30,1035.9,1035.9,1034.6,-28.5,-24.4,-17.0,,,,,,,75,75,80,,,,,,,0,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,1,1034.0,1033.2,1030.6,-19.5,-26.5,-27.5,,0.1,,,,,80,75,75,,,0.0,,,,2,1,1,3.4,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,2,1023.4,1019.2,1013.9,-28.0,-28.4,-21.5,,0.2,,,,,75,75,78,,,0.0,,,,0,3,4,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,3,1007.4,1009.2,1011.9,-21.5,-19.5,-21.5,,0.3,,,,,,79,78,,,0.0,,,,,10,4,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,4,1011.4,1011.2,1013.9,-27.5,-27.5,-29.5,,0.4,,,,,75,75,73,,,0.0,,,,0,1,2,1.8,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,5,1014.0,1013.9,1013.9,-25.0,-27.5,-28.0,,0.5,,,,,75,75,75,0.0,,0.0,,,,5,3,3,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,6,1013.8,1013.9,1013.2,-26.0,-28.0,-27.0,,0.6,,,,,75,,75,,,0.0,,,,0,,5,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,7,1014.0,1016.6,1018.8,-24.1,-29.5,-30.5,,0.7,,,,,75,74,73,0.0,0.0,0.0,,,,2,0,0,0.8,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,8,1014.7,1014.6,1011.9,-29.0,-27.0,-25.4,,0.8,,,,,74,75,75,0.0,,0.0,,,,5,10,5,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,9,1006.0,1005.9,1013.9,-11.5,-13.5,-21.0,,,,,,,69,64,66,6.0,6.0,7.0,SE,SE,SE,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,10,1014.7,1017.9,1021.5,-18.6,-20.0,-20.0,,1.0,,,,,55,57,54,4.0,5.0,3.0,S,S,S,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,11,1019.2,1018.0,1016.6,-24.0,-28.0,-29.5,,1.1,,,,,73,74,73,0.0,0.0,0.0,,,,1,2,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,12,1019.4,1019.9,1017.9,-31.5,-31.5,-30.5,,1.2,,,,,72,72,73,1.0,1.0,0.0,E,NE,,0,7,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,13,1014.8,1015.9,1017.2,-30.5,-28.0,-30.5,,1.3,,,,,22,72,74,,0.0,0.0,,,,0,10,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,14,1014.7,1014.6,1017.9,-33.0,-32.0,-30.5,,1.4,,,,,71,71,,0.0,0.0,,,,,0,2,1,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,15,1014.7,1011.9,1010.8,-34.0,-33.8,-35.5,,1.5,,,,,70,70,70,0.0,1.0,0.0,,E,,0,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,16,1008.7,1009.0,1009.2,-34.5,-36.5,-34.5,,1.6,,,,,70,70,70,,1.0,0.0,,E,,0,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,17,1008.0,1003.9,1000.2,-35.0,-35.5,-34.5,,1.7,,,,,70,69,70,0.0,0.0,0.0,,,,0,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,18,990.2,987.6,987.2,-33.0,-32.2,-29.0,,1.8,,,,,68,68,64,,1.0,1.0,,E,E,0,0,3,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,19,990.0,991.2,997.9,-25.5,-21.0,-27.0,,1.9,,,,,66,76,75,0.0,2.0,0.0,,W,,8,10,2,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,20,1006.0,1010.6,1011.9,-23.8,-22.0,-21.4,,2.0,,,,,75,77,78,2.0,0.0,0.0,E,,,8,10,10,2.1,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,21,1008.7,1009.5,991.2,-26.0,-28.0,-30.0,,2.1,,,,,75,74,74,0.0,1.0,0.0,,E,,6,1,0,0.6,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,22,996.2,995.9,995.2,-23.0,-22.0,-22.8,,2.2,,,,,74,77,,2.0,1.0,1.0,NE,W,E,8,9,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,23,1004.0,1003.2,999.2,-26.5,-28.5,-29.8,,2.3,,,,,66,62,64,5.0,1.0,0.0,S,SE,,10,9,4,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,24,998.0,1008.6,1017.9,-26.0,-28.3,-25.0,,2.4,,,,,75,69,59,1.0,1.0,4.0,E,S,SW,7,4,7,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,25,1016.7,1009.9,1007.4,-28.5,-30.0,-32.0,,2.5,,,,,70,73,70,0.0,0.0,1.0,,,E,0,2,0,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,26,1014.7,1015.9,1009.2,-32.5,-30.5,-31.0,,2.6,,,,,70,72,72,0.0,1.0,0.0,,E,,0,5,3,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,27,1000.0,1003.9,1010.6,-33.5,-32.0,-26.0,,2.7,,,,,,72,74,,1.0,0.0,,S,,,0,3,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,28,1015.4,1018.6,1017.2,-26.0,-27.5,-26.0,,2.8,,,,,72,74,74,2.0,0.0,0.0,SW,,,2,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,29,1007.4,1001.9,1001.2,-14.5,-18.4,-14.0,,2.9,,,,,52,56,54,4.0,3.0,1.0,SE,SW,S,2,4,10,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,30,1018.0,1020.6,1020.4,-18.0,-23.2,-26.5,,3.0,,,,,72,72,65,7.0,7.0,0.0,SW,S,,10,10,2,,,,,,
,North Star Bay,NORTH STAR BAY,1910,12,31,1006.0,997.9,989.2,-27.0,-19.5,-20.2,,3.1,,,,,74,69,61,1.0,1.0,1.0,SW,SW,E,0,8,3,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,1,980.6,982.8,996.2,-18.1,-11.4,-14.4,,,,,,,,,,0.0,,,,,,5,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,2,995.2,993.4,996.2,-24.9,-25.9,-22.5,,,,,,,,,,3.0,2.0,,S,S,,4,8,4,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,3,995.8,996.8,1000.6,-22.5,-27.5,-29.9,,,,,,,,,,,3.0,,,SE,,5,10,5,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,4,1002.4,1003.6,1006.2,-27.9,-27.6,-27.9,,,,,,,,,,3.0,2.0,3.0,SW,S,S,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,5,1002.6,1002.8,1008.2,-28.9,-31.5,-29.4,,,,,,,,,,,1.0,3.0,,E,SE,,5,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,6,1005.2,999.5,989.6,-28.1,-31.9,-33.4,,,,,,,,,,2.0,1.0,0.0,S,E,,4,1,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,7,992.6,996.2,1003.5,-30.4,-31.9,-32.9,,,,,,,,,,1.0,1.0,1.0,E,E,E,0,1,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,8,1012.6,1016.8,1024.2,-31.4,-26.2,-24.9,,,,,,,,,,1.0,1.0,3.0,E,S,SE,0,8,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,9,1025.2,1021.5,1024.2,-31.9,-33.9,-30.9,,,,,,,,,,,,0.0,,,,0,0,8,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,10,1029.9,1028.2,1021.5,-32.4,-33.4,-32.9,,,,,,,,,,,,0.0,,,,6,1,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,11,1011.2,1012.2,1007.1,-15.9,-20.4,-20.4,,,,,,,,,,4.0,6.0,,SE,SE,,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,12,1001.9,996.2,978.9,-28.4,-29.4,-27.9,,,,,,,,,,,0.0,0.0,,,,1,4,1,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,13,972.6,976.2,981.8,-5.9,-9.9,-14.9,,,,,,,,,,,4.0,3.0,,SE,W,,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,14,987.2,987.9,991.5,-21.4,-23.9,-25.1,,,,,,,,,,3.0,3.0,1.0,N,N,NE,10,10,10,1.8,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,15,991.9,990.8,992.8,-30.9,-30.4,-30.9,,,,,,,,,,0.0,1.0,1.0,,E,NE,10,10,10,0.2,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,16,999.2,996.8,998.8,-28.4,-31.9,-28.4,,,,,,,,,,5.0,1.0,3.0,NE,N,NE,4,3,6,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,17,1003.0,996.2,985.5,-29.7,-31.1,-33.7,,,,,,,,,,1.0,1.0,1.0,E,NE,E,6,5,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,18,984.6,987.5,992.2,-32.9,-34.9,-33.9,,,,,,,,,,1.0,1.0,1.0,E,NE,N,0,1,4,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,19,1002.6,1002.8,1005.5,-33.9,-30.1,-27.1,,,,,,,,,,0.0,0.0,0.0,,,,5,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,20,1005.9,1005.5,1006.8,-23.9,-23.1,-23.4,,,,,,,,,,,2.0,4.0,,W,S,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,21,1007.2,998.6,988.8,-29.4,-31.9,-31.1,,,,,,,,,,1.0,1.0,0.0,E,E,,4,3,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,22,980.6,986.2,987.5,-27.9,-30.7,-30.7,,,,,,,,,,0.0,1.0,0.0,,E,,0,1,2,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,23,981.9,982.0,984.2,-34.9,-35.1,-32.4,,,,,,,,,,1.0,1.0,1.0,E,S,E,0,0,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,24,987.9,992.2,998.2,-33.4,-34.4,-35.4,,,,,,,,,,1.0,1.0,0.0,E,E,,1,1,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,25,1001.2,1004.2,1005.5,-34.9,-34.4,-33.9,,,,,,,,,,0.0,0.0,0.0,,,,2,3,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,26,1005.9,1006.8,1009.5,-35.9,-32.9,-36.4,,,,,,,,,,0.0,2.0,0.0,,W,,0,8,2,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,27,1009.2,1008.2,1002.8,-34.9,-35.7,-36.9,,,,,,,,,,1.0,0.0,0.0,E,,,0,4,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,28,989.9,989.5,992.2,-37.9,-35.4,-32.4,,,,,,,,,,0.0,0.0,0.0,,,,3,2,4,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,29,999.2,1008.2,1015.5,-26.9,-26.4,-27.9,,,,,,,,,,2.0,3.0,6.0,SE,S,S,10,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,30,1020.6,1019.5,1014.2,-28.9,-31.4,-34.9,,,,,,,,,,0.0,1.0,1.0,,E,E,10,5,2,,,,,,
,North Star Bay,NORTH STAR BAY,1911,1,31,1012.6,1010.8,1006.8,-36.4,-35.4,,,,,,,,,,,,0.0,0.0,,,,3,4,0,,,,,,
,North Star Bay,NORTH STAR BAY,1911,2,1,1001.9,996.2,988.2,-34.4,-32.9,-32.4,,,,,,,,,,0.0,,1.0,,,E,4,,2,,,,,,
,North Star Bay,NORTH STAR BAY,1911,2,2,992.3,993.5,994.8,-29.4,-28.9,-23.5,,,,,,,,,,2.0,1.0,0.0,NE,SE,,6,10,10,,,,,,
,North Star Bay,NORTH STAR BAY,1911,2,3,991.2,998.8,1000.2,-18.4,-22.5,-24.3,,,,,,,,,,10.0,7.0,3.0,S,S,SW,10,10,10,,,,,,
