#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
26400,Jyndevad,JYNDEVAD,1976,1,1,,,,2.9,4.2,2.7,,5.0,1.6,4.7,4.9,5.5,84,79,98,7.0,8.0,5.0,29,29,29,7,4,4,16.9,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,2,,,,0.6,2.2,0.6,,6.0,0.1,4.6,5.0,4.3,96,93,90,2.0,2.0,3.0,29,23,23,2,3,4,1.0,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,3,,,,5.0,2.8,0.7,,5.6,-0.3,6.2,5.4,4.3,95,96,90,9.0,11.0,6.0,29,29,29,7,8,7,18.4,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,4,,,,,0.1,0.3,,-2.5,3.1,0.9,4.4,3.6,34,96,77,2.0,2.0,3.0,29,2,2,5,3,8,2.3,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,5,,,,2.8,4.8,2.2,,5.8,-2.7,5.4,4.6,3.8,96,72,70,5.0,6.0,4.0,23,32,32,8,4,5,3.9,+5+,3,2.0,,
26400,Jyndevad,JYNDEVAD,1976,1,6,,,,-0.3,0.4,-3.4,,1.2,-0.7,3.2,2.8,3.3,72,60,92,0.0,1.0,0.0,0,2,0,7,1,1,0.6,+7+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,7,,,,1.0,6.8,5.2,,8.1,-3.6,4.8,7.0,6.4,98,95,97,4.0,3.0,4.0,20,25,23,8,8,8,0.5,+4+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,8,,,,6.6,7.2,6.0,,7.8,0.8,6.3,7.2,6.8,86,95,97,5.0,5.0,4.0,25,25,23,8,8,8,1.3,+4+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,9,,,,5.8,6.3,0.7,,6.8,5.1,6.7,6.5,4.7,97,92,98,3.0,2.0,2.0,27,29,27,8,6,4,1.0,+5+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,10,,,,-2.3,0.9,6.5,,7.7,-2.4,3.6,4.2,6.7,92,86,93,1.0,2.0,6.0,20,20,27,8,8,4,,11+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,11,,,,5.0,6.2,6.6,,8.1,-2.4,5.6,5.7,6.5,86,80,89,5.0,4.0,4.0,29,29,27,3,5,6,7.8,+7+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,12,,,,7.4,7.5,4.3,,9.0,4.9,6.7,6.7,5.9,87,86,95,4.0,4.0,3.0,27,29,27,7,8,8,2.3,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,13,,,,2.1,2.9,2.9,,3.4,1.7,4.0,4.0,3.9,75,71,70,3.0,3.0,3.0,29,34,27,6,7,8,2.3,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,14,,,,2.7,5.7,4.5,,6.9,1.7,5.3,6.7,5.9,95,97,94,1.0,2.0,2.0,25,25,25,8,8,8,1.5,+4+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,15,,,,0.8,0.8,0.1,,1.2,0.4,4.7,4.7,4.4,96,96,96,1.0,2.0,3.0,32,11,9,8,8,3,8.7,+4+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,16,,,,-1.5,0.3,3.8,,5.0,-2.0,3.0,4.5,4.9,73,96,82,1.0,2.0,3.0,18,20,27,5,8,4,1.8,+4+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,17,,,,1.4,3.6,2.2,,5.5,-1.9,4.6,5.6,4.8,90,95,89,2.0,2.0,2.0,34,34,27,4,3,3,,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,18,,,,5.0,5.8,5.5,,6.1,0.9,6.5,6.7,5.4,100,97,79,3.0,3.0,4.0,29,27,23,8,7,8,,25+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,19,,,,3.1,6.0,5.7,,8.2,2.6,5.0,5.8,6.2,88,83,90,3.0,4.0,4.0,27,29,18,4,7,8,,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,20,,,,8.0,7.4,4.9,,8.4,2.6,7.6,6.5,4.5,95,84,69,7.0,5.0,7.0,25,25,23,8,6,8,11.2,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,21,,,,3.8,4.0,5.0,,5.4,3.2,5.1,5.1,5.0,85,84,77,6.0,5.0,7.0,29,29,29,4,5,8,6.4,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,22,,,,2.6,3.0,0.4,,4.4,1.4,4.3,4.3,4.4,78,75,94,5.0,3.0,2.0,29,29,5,6,7,8,5.8,+6+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,1,23,,,,0.2,-2.0,-4.3,,0.4,-0.1,4.5,3.5,3.2,96,87,97,4.0,2.0,0.0,9,34,0,8,6,5,11.5,+6+,4,12.0,,
26400,Jyndevad,JYNDEVAD,1976,1,24,,,,-2.5,-2.5,-9.7,,-2.0,,3.5,3.0,2.0,91,79,91,0.0,1.0,0.0,0,34,0,6,5,8,1.0,+22,4,12.0,,
26400,Jyndevad,JYNDEVAD,1976,1,25,,,,,-8.4,,,-4.8,,1.0,2.1,1.7,85,88,89,0.0,1.0,0.0,0,23,0,5,8,5,,+52,4,10.0,,
26400,Jyndevad,JYNDEVAD,1976,1,26,,,,-9.4,-0.8,-1.3,,-0.5,,1.9,4.1,3.6,87,96,86,1.0,1.0,3.0,5,20,14,2,5,8,,+6+,4,10.0,,
26400,Jyndevad,JYNDEVAD,1976,1,27,,,,-4.0,-1.5,-3.9,,-0.3,-9.4,3.1,3.7,3.3,92,90,97,1.0,1.0,2.0,9,9,5,8,8,8,0.5,+5+,4,10.0,,
26400,Jyndevad,JYNDEVAD,1976,1,28,,,,-4.3,-8.9,-99.0,,-3.2,-4.7,2.9,2.0,2.0,87,88,91,0.0,1.0,2.0,0,18,14,8,8,8,,+03,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,1,29,,,,,-7.2,-6.4,,-3.4,,1.9,2.4,2.5,90,89,91,2.0,1.0,3.0,11,11,9,8,0,2,,26+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,1,30,,,,-3.7,-2.5,-5.3,,-2.0,,3.4,3.6,2.5,97,95,81,2.0,3.0,3.0,32,11,5,8,7,2,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,1,31,,,,-5.0,-2.8,-5.6,,-2.5,-6.9,2.5,3.0,2.7,78,81,89,3.0,3.0,3.0,7,9,9,1,0,0,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,1,,,,-4.9,-1.2,-3.7,,-1.0,-6.7,2.7,3.3,3.2,85,79,91,2.0,3.0,3.0,7,7,7,0,1,1,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,2,,,,-4.2,-0.7,-2.9,,-0.4,-5.2,2.9,3.1,2.9,86,71,79,2.0,3.0,3.0,7,7,5,2,0,1,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,3,,,,-3.6,-0.1,-0.1,,0.3,-5.2,3.2,3.4,3.6,92,75,81,3.0,3.0,3.0,9,9,9,8,2,8,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,4,,,,-0.2,-0.6,-1.2,,0.2,-3.7,3.9,3.6,3.6,87,81,86,3.0,3.0,3.0,9,9,9,8,8,8,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,5,,,,-1.3,0.0,-4.0,,0.4,-2.3,3.6,3.5,3.1,86,76,90,3.0,3.0,3.0,9,9,9,8,8,8,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,6,,,,-0.3,0.2,-0.8,,0.4,-5.0,3.7,4.3,3.0,82,91,69,5.0,5.0,4.0,11,11,9,8,0,2,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,7,,,,-2.8,-1.2,-3.4,,-1.0,-3.2,3.1,3.2,2.9,85,75,81,4.0,4.0,5.0,11,11,11,2,0,3,,+6+,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,8,,,,-5.1,-0.8,-0.2,,0.8,-8.7,2.7,3.4,4.1,87,79,91,2.0,1.0,2.0,16,16,18,8,8,8,,+41,4,9.0,,
26400,Jyndevad,JYNDEVAD,1976,2,9,,,,0.5,0.7,0.6,,1.7,-5.3,4.6,4.7,4.6,96,98,96,1.0,1.0,2.0,20,20,23,8,8,8,,11+,4,8.0,,
26400,Jyndevad,JYNDEVAD,1976,2,10,,,,1.6,2.7,0.8,,3.0,0.2,5.0,5.4,4.7,98,96,96,4.0,1.0,2.0,20,23,27,8,8,8,1.5,313,4,4.0,,
26400,Jyndevad,JYNDEVAD,1976,2,11,,,,0.2,1.8,0.5,,2.4,-0.3,4.5,4.9,4.4,96,94,92,3.0,3.0,2.0,20,20,18,8,8,8,2.1,44+,3,1.0,,
26400,Jyndevad,JYNDEVAD,1976,2,12,,,,0.2,2.5,1.2,,3.2,-0.6,4.5,5.1,4.5,96,93,90,2.0,2.0,2.0,23,25,23,3,8,7,0.1,66+,1,1.0,,
26400,Jyndevad,JYNDEVAD,1976,2,13,,,,0.9,1.5,0.7,,1.7,0.0,4.7,4.7,4.3,96,92,90,4.0,5.0,3.0,9,7,7,8,8,8,6.5,44+,2,1.0,,
26400,Jyndevad,JYNDEVAD,1976,2,14,,,,0.1,0.2,-1.2,,0.4,-0.4,3.5,4.3,3.1,76,91,74,6.0,5.0,2.0,7,7,9,7,6,0,0.3,56+,0,0.0,,
26400,Jyndevad,JYNDEVAD,1976,2,15,,,,-3.5,-0.6,-2.6,,-0.4,-4.4,3.3,3.4,3.0,95,77,78,2.0,2.0,1.0,2,5,5,2,5,3,,66+,0,0.0,,
