#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
31300,Bogø,BOGØ,1872,12,1,991.8,989.1,998.8,7.5,7.7,7.7,,,5.0,7.5,7.3,7.4,98,93,94,3.0,2.0,1.0,SO,S,S,4,4,2,2.6,,,,0.0,
31300,Bogø,BOGØ,1872,12,2,1006.0,1007.1,1004.8,4.0,6.3,5.9,,,4.0,6.1,6.9,6.7,100,98,97,1.0,2.0,1.0,S,S,O,4,2,4,0.2,,,,0.0,
31300,Bogø,BOGØ,1872,12,3,994.8,990.8,987.4,7.4,7.9,6.6,,,5.5,7.4,7.4,6.6,96,93,91,3.0,3.0,1.0,SSO,SV,SV,4,4,4,2.1,,,,0.0,
31300,Bogø,BOGØ,1872,12,4,994.2,993.5,996.6,4.1,5.4,3.7,,,3.0,5.7,6.2,5.6,93,92,93,2.0,1.0,3.0,SV,N,NNO,4,4,4,3.3,,,,0.0,
31300,Bogø,BOGØ,1872,12,5,1004.0,1007.6,1009.4,0.5,0.6,1.1,,,0.5,4.4,4.3,4.8,92,90,96,2.0,2.0,2.0,NO,NO,O,4,4,4,6.9,,,,0.0,
31300,Bogø,BOGØ,1872,12,6,1005.9,1001.1,998.4,1.2,3.1,2.7,,,0.5,4.5,4.7,5.2,91,83,93,2.0,3.0,3.0,S,S,S,4,4,4,1.4,,,,0.0,
31300,Bogø,BOGØ,1872,12,7,994.0,990.6,988.8,4.5,4.9,3.1,,,2.7,6.0,5.9,5.4,96,92,95,2.0,2.0,1.0,S,SSV,SSV,4,3,4,2.4,,,,0.0,
31300,Bogø,BOGØ,1872,12,8,990.6,990.0,992.3,4.3,4.9,4.3,,,2.9,5.8,5.8,5.6,93,90,90,2.0,3.0,3.0,SSV,SV,VSV,4,4,4,8.1,,,,0.0,
31300,Bogø,BOGØ,1872,12,9,982.8,980.0,975.8,4.3,6.3,5.1,,,3.1,6.0,5.7,5.5,97,79,85,3.0,3.0,5.0,S,SSV,SSV,4,3,4,2.7,,,,0.0,
31300,Bogø,BOGØ,1872,12,10,975.9,980.4,985.1,4.5,4.7,3.9,,,4.0,5.9,5.9,5.3,94,92,87,4.6,4.6,3.0,VSV,VSV,VSV,4,3,4,3.2,,,,0.0,
31300,Bogø,BOGØ,1872,12,11,976.3,975.8,988.8,4.2,4.1,2.1,,,0.9,6.0,5.8,3.5,97,95,66,3.0,2.0,3.5,OSO,SSO,VNV,4,4,3,11.1,,,,0.0,
31300,Bogø,BOGØ,1872,12,12,998.8,1001.8,1005.2,0.5,2.3,-0.1,,,0.3,4.2,4.5,4.2,89,82,92,3.0,3.0,2.0,V,V,SV,4,3,1,,,,,0.0,
31300,Bogø,BOGØ,1872,12,13,1006.0,1007.5,1008.6,0.1,0.3,0.3,,,-0.3,4.4,4.3,4.2,96,92,89,2.0,2.0,2.0,SV,SV,SV,4,2,2,0.8,,,,0.0,
31300,Bogø,BOGØ,1872,12,14,999.9,998.8,1005.8,0.7,2.0,1.6,,,-0.5,4.7,5.2,4.3,98,96,84,3.0,3.0,2.0,SV,SV,NNV,4,4,3,5.9,,,,0.0,
31300,Bogø,BOGØ,1872,12,15,1012.3,1013.8,1013.5,-1.4,-0.1,-0.6,,,-1.8,3.8,4.0,4.0,92,87,90,1.0,2.0,3.0,NNV,NNO,NNO,1,3,4,,,,,0.0,
31300,Bogø,BOGØ,1872,12,16,1010.7,1011.1,1011.8,-0.9,-0.2,-0.1,,,-2.0,4.0,4.0,4.2,94,89,92,1.0,3.0,3.0,NO,NO,NO,3,4,4,,,,,0.0,
31300,Bogø,BOGØ,1872,12,17,1012.6,1012.7,1013.2,0.3,0.7,-0.1,,,-0.6,4.6,4.0,3.9,98,82,85,3.0,3.0,3.0,O,OSO,OSO,4,4,4,1.0,,,,0.0,
31300,Bogø,BOGØ,1872,12,18,1015.6,1016.0,1016.3,-0.3,0.0,0.1,,,-0.8,4.3,4.2,4.3,96,90,92,4.0,4.0,4.0,OSO,OSO,OSO,4,4,4,,,,,0.0,
31300,Bogø,BOGØ,1872,12,19,1014.8,1014.4,1013.9,-1.5,-2.0,-1.5,,,-2.2,3.9,3.5,3.8,94,88,92,4.0,4.0,4.0,SO,OSO,O,4,3,4,,,,,0.0,
