#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,1,,,,3.4,2.4,1.8,,3.4,3.0,5.7,5.4,5.0,98,100,96,8.0,8.0,8.0,7,7,5,8,8,8,9.0,+6+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,2,,,,1.4,0.8,0.7,,1.4,0.4,4.9,4.7,4.7,96,98,98,7.0,6.0,7.0,5,7,5,6,6,7,1.0,+7+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,3,,,,1.0,1.0,-0.2,,1.0,0.2,4.8,4.8,4.5,98,98,100,6.0,6.0,6.0,5,5,5,4,4,4,,+7+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,4,,,,0.8,-0.4,-0.8,,1.0,-0.8,4.9,4.4,4.3,100,100,100,6.0,5.0,5.0,5,5,2,4,6,7,0.1,+7+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,5,,,,-1.0,-0.2,-1.0,,-0.2,-1.6,4.1,4.3,3.7,95,96,86,5.0,5.0,3.0,5,5,36,6,6,3,,+7+,4,4.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,6,,,,-5.4,0.4,-2.8,,1.4,-5.6,2.9,4.2,3.5,95,89,95,3.0,3.0,2.0,32,20,27,6,6,2,1.0,+8+,4,4.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,7,,,,-3.0,-0.8,1.4,,2.9,-5.6,3.1,3.9,4.7,84,91,92,2.0,2.0,7.0,32,36,7,4,4,6,0.5,+7+,4,5.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,8,,,,2.2,3.2,1.6,,4.0,-3.1,5.4,4.8,4.3,100,83,88,5.0,3.0,2.0,7,7,36,3,2,2,1.5,+8+,4,4.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,9,,,,-1.2,1.6,2.1,,2.4,-1.4,4.0,5.0,4.8,95,98,91,2.0,3.0,4.0,32,29,29,4,3,4,,+7+,4,3.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,10,,,,1.3,0.7,0.4,,1.5,-2.8,4.7,4.2,4.2,94,88,89,3.0,3.0,4.0,34,34,5,6,5,7,0.2,+8+,4,3.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,11,,,,-1.2,-1.0,1.4,,3.0,-2.2,3.6,3.7,4.9,86,86,96,2.0,2.0,4.0,36,29,29,6,6,2,,+7+,4,3.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,12,,,,3.0,4.0,6.0,,6.5,-2.6,5.3,6.1,6.8,93,100,97,4.0,6.0,7.0,25,23,23,8,8,8,1.8,+7+,4,3.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,13,,,,6.4,7.5,8.4,,8.4,2.6,7.0,7.4,8.0,97,95,98,9.0,9.0,11.0,23,23,23,8,8,8,9.0,+6+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,14,,,,5.0,5.4,5.0,,7.5,4.4,6.5,6.7,6.5,100,100,100,9.0,8.0,4.0,27,27,18,6,6,3,15.5,+7+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,15,,,,6.8,5.5,5.0,,6.8,2.4,7.2,6.6,6.3,97,97,97,8.0,7.0,5.0,20,20,20,8,8,8,1.0,+7+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,16,,,,6.0,6.2,6.5,,7.2,4.6,7.0,7.1,6.9,100,100,96,6.0,6.0,7.0,18,18,18,8,8,8,0.3,+6+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,17,,,,5.2,5.5,6.0,,6.4,5.0,6.4,6.6,6.9,97,97,99,5.0,5.0,7.0,18,18,20,8,8,8,0.5,+7+,0,0.0,,
33080,Nolsoy Fyr,NOLSOY FYR,1982,1,18,,,,6.3,6.6,6.4,,7.6,4.8,7.0,7.3,7.0,99,100,97,6.0,5.0,5.0,18,18,18,8,8,8,0.1,+6+,0,0.0,,
