#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,1,1006.8,1008.2,1005.1,4.8,0.7,6.8,,7.5,2.6,4.4,4.7,6.9,69,96,93,4.0,1.0,5.0,W,NW,W,10,10,10,,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,2,1010.2,1012.6,1013.9,2.7,7.2,6.6,,7.2,0.7,5.2,7.4,7.1,94,97,97,1.0,2.0,3.0,ESE,WSW,WSW,10,10,10,11.6,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,3,1010.6,1006.3,1000.8,5.4,5.4,4.8,,5.8,2.3,6.1,6.3,6.2,92,94,95,4.0,4.0,4.0,SW,SW,SW,10,10,10,0.8,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,4,996.8,996.2,999.0,3.6,4.8,1.4,,5.5,3.6,5.6,5.5,4.1,94,85,82,3.0,3.0,4.0,SW,WSW,WSW,2,10,5,0.4,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,5,1005.4,1008.6,1012.0,0.0,1.0,-1.2,,1.0,-0.1,3.6,3.9,3.6,79,79,87,3.0,3.0,1.0,W,W,WSW,2,0,7,0.4,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,6,1014.7,1013.8,1009.8,-5.6,0.5,0.7,,2.1,-5.8,2.9,4.3,4.2,95,91,88,0.0,1.0,3.0,,SE,SE,1,5,10,,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,7,1001.9,1003.8,1008.4,2.0,2.4,1.6,,2.6,-6.0,5.1,5.3,5.0,97,97,96,1.0,1.0,0.0,SSW,SSW,,10,10,10,2.3,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,8,1016.3,1019.4,1018.7,2.0,2.4,2.0,,2.6,0.8,5.1,5.3,4.9,97,97,92,0.0,0.0,2.0,,,S,10,10,10,0.2,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,9,1010.8,1011.0,1011.1,2.4,5.8,6.0,,8.4,1.2,4.9,6.1,6.6,90,89,94,4.0,3.0,6.0,SSW,W,W,10,10,10,0.7,,,,,
28180,Blangstedgård,ODENSE (BLANGSTEDGAARD),1927,1,10,1009.1,1008.3,1011.9,8.3,8.8,6.0,,9.0,0.9,7.5,7.6,5.5,91,90,78,5.0,7.0,4.0,W,W,WNW,10,10,0,1.0,,,,,
