#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
27080,Samsø,SAMSØ,1872,12,1,991.4,991.4,998.0,7.6,7.7,7.8,,,4.9,7.7,7.6,7.7,99,98,98,1.0,2.0,1.0,SSO,SSO,SSV,4,3,4,7.3,,,,0.0,
27080,Samsø,SAMSØ,1872,12,2,1005.5,1007.9,1006.6,4.8,6.3,5.9,,,4.3,6.3,6.9,6.7,98,98,97,1.0,1.0,0.0,SV,SV,,1,3,4,,,,,0.5,
27080,Samsø,SAMSØ,1872,12,3,997.4,989.2,986.2,5.5,6.5,6.0,,,4.7,6.8,7.2,6.9,100,100,99,4.0,2.0,1.0,O,VNV,SV,4,4,4,16.6,,,,0.0,
27080,Samsø,SAMSØ,1872,12,4,995.8,998.0,1001.0,2.9,2.6,1.7,,2.3,,5.4,5.0,4.8,96,91,93,4.0,4.6,4.0,NNO,NNO,N,4,3,4,1.4,,,,0.0,
27080,Samsø,SAMSØ,1872,12,5,1007.1,1010.0,1010.0,0.4,0.9,0.3,,0.3,,3.9,3.7,4.3,82,75,92,2.0,2.0,1.0,NNO,NO,SO,3,3,3,1.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,6,1004.4,1000.2,997.1,2.2,3.9,2.8,,0.3,,4.8,5.0,5.3,89,82,94,3.0,4.6,3.0,SSO,SSO,S,3,3,3,0.1,,,,0.0,
27080,Samsø,SAMSØ,1872,12,7,993.4,991.0,990.2,5.2,5.5,4.9,,,2.2,6.2,6.2,6.2,94,93,97,3.0,3.0,3.0,SSV,SSV,SV,3,3,3,2.6,,,,0.0,
27080,Samsø,SAMSØ,1872,12,8,989.0,989.2,990.4,4.4,4.7,3.8,,,3.3,6.0,5.8,5.6,97,90,93,3.0,4.0,3.0,SV,SV,SV,3,3,0,0.8,,,,,
27080,Samsø,SAMSØ,1872,12,9,981.0,976.7,970.7,4.8,5.3,3.3,,,3.1,6.0,5.6,5.6,94,85,97,4.0,5.0,5.0,SSO,SSV,S,4,4,4,2.6,,,,0.0,
27080,Samsø,SAMSØ,1872,12,10,974.1,979.9,984.3,4.3,5.1,3.9,,,3.0,5.4,5.7,5.7,87,88,93,4.0,4.0,0.0,V,VNV,V,3,2,4,4.1,,,,0.0,
27080,Samsø,SAMSØ,1872,12,11,979.4,979.0,990.0,3.3,3.0,0.8,,,2.1,5.4,5.6,,93,98,,4.0,5.0,4.0,ONO,NNO,NV,4,4,2,6.1,,,,0.0,
27080,Samsø,SAMSØ,1872,12,12,1000.7,1002.6,1005.9,0.6,0.5,-0.1,,0.3,,,,,,,,2.0,4.0,1.0,VNV,VNV,VSV,1,0,1,0.4,,,,0.0,
27080,Samsø,SAMSØ,1872,12,13,1005.1,1006.3,1007.9,-0.5,1.7,1.2,,,-0.9,,,,,,,3.0,4.0,4.0,V,SV,SV,3,1,3,0.2,,,,0.0,
27080,Samsø,SAMSØ,1872,12,14,997.9,1001.9,1008.3,0.3,1.3,0.7,,,0.2,,,,,,,2.0,2.0,2.0,SSV,N,N,3,2,2,8.9,,,,0.0,
27080,Samsø,SAMSØ,1872,12,15,1013.8,1014.2,1015.9,-1.5,-1.5,-0.5,,,-2.2,,,,,,,1.0,1.0,2.0,N,N,NNO,4,0,1,,,,,0.0,
27080,Samsø,SAMSØ,1872,12,16,1012.3,1012.8,1014.4,-2.6,-1.8,-1.9,,,-2.6,,,,,,,3.0,3.0,2.0,O,ONO,NO,2,4,4,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,17,1015.2,1014.6,1015.5,-1.8,-0.2,-1.3,,,-3.4,,,,,,,4.0,4.6,5.0,O,O,O,3,2,4,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,18,1017.5,1018.7,1018.7,-1.7,-0.7,-1.0,,,-2.6,,4.2,3.7,,96,86,5.0,4.6,4.0,O,O,O,4,4,3,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,19,1017.4,1017.4,1017.2,-1.6,-1.5,-2.2,,,-1.9,3.7,2.8,3.2,90,68,81,5.0,4.6,3.0,O,O,O,4,3,3,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,20,1016.2,1017.1,1016.2,-2.1,-1.9,-2.3,,,-2.6,3.1,3.2,3.1,79,80,79,4.0,3.0,3.0,O,O,O,3,3,3,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,21,1018.8,1017.1,1017.1,-1.9,-1.7,-2.5,,,-2.6,3.3,3.4,3.6,84,84,96,4.0,3.0,4.0,O,O,O,4,3,4,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,22,1019.6,1020.8,1017.6,-1.8,-1.3,-0.9,,,-2.7,3.7,3.5,3.9,92,84,90,4.0,4.0,4.0,O,O,O,4,4,4,0.0,,,,0.0,
27080,Samsø,SAMSØ,1872,12,23,1013.2,1009.9,1004.3,0.2,0.6,3.3,,,-1.4,4.6,4.7,5.8,98,98,100,3.0,4.0,3.0,SO,SSO,S,4,4,4,1.5,,,,0.0,
27080,Samsø,SAMSØ,1872,12,24,1000.4,999.9,998.7,3.1,3.7,1.8,,,0.6,5.5,5.8,5.1,96,97,98,3.0,2.0,2.0,VSV,SV,SV,1,2,0,,,,,0.0,
27080,Samsø,SAMSØ,1872,12,25,996.7,996.8,996.8,3.1,4.5,4.9,,,1.6,5.3,5.7,5.7,93,90,87,3.0,3.0,3.0,SSV,SSV,S,3,3,0,,,,,0.0,
27080,Samsø,SAMSØ,1872,12,26,1000.6,1003.5,1006.6,4.3,6.1,5.7,,,3.4,5.4,6.2,6.9,87,88,100,3.0,3.0,3.0,SSV,S,S,3,3,3,,,,,0.0,
27080,Samsø,SAMSØ,1872,12,27,1017.6,1019.2,1019.9,4.1,4.7,3.7,,,3.9,6.1,6.3,5.8,100,98,97,2.0,2.0,2.0,S,S,SO,3,1,0,1.6,,,,0.0,
27080,Samsø,SAMSØ,1872,12,28,1017.8,1015.4,1014.8,2.3,1.9,2.1,,,1.3,5.1,5.3,5.3,94,100,100,3.0,3.0,3.0,SSO,SSO,SO,4,4,4,0.1,,,,0.0,
27080,Samsø,SAMSØ,1872,12,29,1011.4,1013.4,1014.6,1.5,1.3,1.8,,,0.5,5.1,5.0,5.1,100,100,96,1.0,2.0,1.0,SSO,SSO,SV,4,4,4,,,,,0.0,
27080,Samsø,SAMSØ,1872,12,30,1016.2,1016.6,1017.2,2.7,4.5,3.6,,,1.0,5.4,6.1,5.7,96,97,97,2.0,1.0,1.0,SSV,S,S,2,2,2,,,,,0.0,
27080,Samsø,SAMSØ,1872,12,31,1013.8,1013.4,1012.2,4.3,5.3,4.3,,,2.6,6.2,6.7,6.2,100,100,100,2.0,2.0,2.0,SSV,SV,S,4,4,0,,,,,0.0,
