#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
34360,Tasiilaq,ANGMAGSALIK,1894,11,1,1015.1,1014.3,1013.6,-7.2,,-8.1,,,-9.6,2.2,,2.1,87,,88,,,1.0,,,ENE,10,,10,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,2,1014.0,1013.5,1012.0,-8.7,-8.7,-8.7,,,-9.2,2.2,1.2,1.7,94,52,73,1.0,2.0,3.0,N,NNW,N,8,7,2,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,3,1004.6,997.0,995.2,-6.2,-5.2,-0.1,,,-9.6,2.4,2.5,3.3,84,80,72,3.0,2.0,3.0,NNE,WNW,ENE,10,10,10,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,4,1000.6,1003.9,1008.7,-1.2,0.6,-2.0,,,-6.9,3.8,4.6,3.5,90,96,90,2.0,2.0,0.0,SSE,NE,,10,10,10,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,5,1005.8,1003.6,1004.7,-4.0,-0.5,0.6,,,-4.3,3.2,2.1,2.6,95,48,54,,0.0,1.0,,,N,10,10,10,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,6,1003.4,1002.3,1001.9,-3.8,-3.7,-3.5,,,-4.4,2.4,2.5,2.7,71,73,78,1.0,0.0,2.0,WNW,,N,10,10,8,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,7,1002.3,1002.6,1003.2,-3.4,-4.1,-6.3,,,-5.8,3.3,2.2,2.2,93,66,79,,1.0,1.0,,W,W,9,4,0,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,8,1002.3,999.5,996.6,-3.9,-3.5,-4.1,,,-6.9,2.4,2.3,2.6,71,65,77,0.0,1.0,0.0,,W,,10,9,10,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,9,995.5,997.0,999.1,-4.9,-5.4,-7.7,,,-5.9,2.5,2.2,2.0,81,73,81,0.0,0.0,,,,,10,4,8,,,,,,
34360,Tasiilaq,ANGMAGSALIK,1894,11,10,999.6,999.6,1001.9,-7.2,-6.5,-7.7,,,-8.9,2.0,2.0,2.1,78,73,83,,,1.0,,,N,10,10,10,0.1,,,,,
