#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
,Berufjord,BERUFJORD,1873,11,10,1023.0,1027.1,1029.4,-1.8,-1.0,-0.4,,,,2.6,2.1,3.3,66,51,74,5.0,4.0,3.0,NNV,NNV,NNV,2,1,1,,,,,-0.6,
,Berufjord,BERUFJORD,1873,11,11,1029.8,1027.1,1024.6,-2.0,-0.2,-1.2,,,,2.8,4.5,4.0,72,100,96,1.0,1.0,,NV,NV,,1,1,0,,,,,0.3,
,Berufjord,BERUFJORD,1873,11,12,1022.4,1022.6,1021.6,3.2,4.3,4.8,,,,5.2,6.0,5.6,90,97,87,1.0,2.0,4.0,VSV,VSV,VSV,0,1,3,,,,,1.7,
,Berufjord,BERUFJORD,1873,11,13,1020.6,1017.0,1013.6,5.8,5.8,5.6,,,,5.6,6.1,6.4,82,88,94,4.0,4.0,3.0,SV,SSV,SSV,3,4,4,0.2,,,,2.8,
,Berufjord,BERUFJORD,1873,11,14,1007.6,1007.6,1013.0,5.8,3.8,-0.8,,,,6.7,6.0,4.2,97,100,96,1.0,1.0,4.0,SSV,NNV,NNV,0,1,3,2.6,,,,3.3,
,Berufjord,BERUFJORD,1873,11,15,1019.4,1018.2,1014.7,4.0,3.6,3.0,,,,4.7,4.9,5.1,77,83,90,2.0,0.0,4.0,ONO,O,O,4,3,4,0.2,,,,3.3,
,Berufjord,BERUFJORD,1873,11,16,1011.2,1009.2,1008.2,2.6,4.0,5.7,,,,5.3,5.7,6.1,96,93,90,0.0,1.0,3.0,O,SSV,SSV,4,3,4,0.6,,,,3.1,
,Berufjord,BERUFJORD,1873,11,17,1000.3,996.7,992.8,5.2,5.4,5.2,,,,6.4,6.4,5.8,97,95,87,2.0,3.0,3.0,S,S,SO,4,4,4,11.2,,,,3.9,
,Berufjord,BERUFJORD,1873,11,18,988.2,985.9,991.1,5.8,4.6,3.8,,,,5.8,5.5,5.0,85,87,83,3.0,3.0,3.0,SO,SO,SO,4,2,3,2.6,,,,3.9,
,Berufjord,BERUFJORD,1873,11,19,994.0,994.0,994.7,5.2,5.6,5.0,,,,5.8,5.8,5.7,87,85,87,3.0,4.0,4.0,ONO,O,O,4,3,3,2.2,,,,3.9,
,Berufjord,BERUFJORD,1873,11,20,991.8,990.4,989.0,4.6,4.2,5.0,,,,5.4,5.4,4.6,86,87,71,5.0,4.0,3.0,O,ONO,ONO,3,3,2,0.2,,,,3.9,
,Berufjord,BERUFJORD,1873,11,21,988.6,989.5,991.2,5.0,4.6,4.9,,,,5.7,5.9,5.8,87,94,90,4.0,4.0,4.0,ONO,ONO,ONO,4,4,4,5.8,,,,3.9,
,Berufjord,BERUFJORD,1873,11,22,991.4,992.4,994.7,4.8,4.2,3.7,,,,5.6,5.6,4.5,87,90,75,5.0,4.0,4.0,ONO,ONO,ONO,4,4,2,8.4,,,,4.2,
,Berufjord,BERUFJORD,1873,11,23,993.6,990.8,985.8,2.6,1.2,2.2,,,,4.2,3.1,3.8,75,62,72,2.0,3.0,3.0,NO,N,N,4,2,1,0.7,,,,3.1,
,Berufjord,BERUFJORD,1873,11,24,979.6,979.1,978.2,1.6,2.8,4.8,,,,3.8,3.5,4.2,75,62,65,4.6,4.6,4.0,N,N,N,3,1,2,,,,,2.2,
,Berufjord,BERUFJORD,1873,11,25,988.3,991.6,993.6,3.6,0.2,-0.2,,,,3.6,3.1,2.7,60,67,60,3.0,3.0,3.0,NNO,NNO,N,4,1,1,2.5,,,,2.2,
