#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
,Mørkefjord,Mørkefjord,1938,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,
,Mørkefjord,Mørkefjord,1938,9,17,,,,-6.1,-6.4,-8.4,,-5.3,-8.6,1.9,2.2,1.9,67,75,79,0.0,1.0,1.0,,W,NNW,10,10,2,,8,,5.0,,
,Mørkefjord,Mørkefjord,1938,9,18,,1003.2,,-8.3,-7.5,-10.4,,-7.0,-11.0,2.2,2.3,1.5,91,87,71,0.0,2.0,,E,NNW,,10,2,5,,9,,5.0,,
,Mørkefjord,Mørkefjord,1938,9,19,1008.4,1011.2,1013.4,-8.4,-8.2,-7.9,,-7.3,-10.9,2.0,1.9,1.9,81,75,74,2.0,2.0,2.0,W,N,N,5,10,10,,9,,5.0,,
,Mørkefjord,Mørkefjord,1938,9,20,1016.7,1018.3,1014.8,-7.3,-5.5,-5.2,,-4.7,-10.4,2.3,2.7,2.4,87,89,77,2.0,2.0,4.0,NW,N,N,,,,,,,5.0,,
,Mørkefjord,Mørkefjord,1938,9,21,1017.2,1014.3,1011.6,-4.8,-3.5,-4.0,,-3.5,-9.0,2.9,3.1,3.0,91,89,89,0.0,0.0,0.0,,,,10,9,9,0.3,5,,5.0,,
,Mørkefjord,Mørkefjord,1938,9,22,1007.9,1005.9,1004.7,-5.3,-3.6,-2.3,,-1.6,-7.6,2.6,3.1,2.4,84,86,64,1.0,4.0,8.0,N,NW,NW,6,,10,,10,,4.0,,
,Mørkefjord,Mørkefjord,1938,9,23,1003.9,1002.4,1000.7,-3.4,-2.0,-4.1,,-2.0,-7.8,3.1,3.2,3.3,85,81,96,0.0,0.0,0.0,,,,3,10,10,,6,,4.0,,
,Mørkefjord,Mørkefjord,1938,9,24,996.6,993.6,992.0,-4.8,-4.0,-3.4,,-3.3,-6.5,3.0,3.1,3.1,96,92,88,0.0,1.0,6.0,,N,N,,,,,,,4.0,,
,Mørkefjord,Mørkefjord,1938,9,25,992.3,992.8,995.2,-7.3,-6.6,-8.8,,-5.8,-10.5,1.7,1.9,1.8,64,66,76,4.0,4.0,2.0,NW,NW,NW,0,0,0,,9,,4.0,,
,Mørkefjord,Mørkefjord,1938,9,26,997.4,997.6,999.9,-9.8,-6.7,-5.2,,-4.7,-12.0,1.8,2.0,1.8,83,73,59,0.0,3.0,9.0,,NW,NW,2,,3,,4,,4.0,,
,Mørkefjord,Mørkefjord,1938,9,27,1002.3,1000.0,996.3,-8.4,-7.7,-9.2,,-7.7,-10.6,1.9,2.0,2.1,76,78,89,1.0,1.0,0.0,NW,N,N,0,0,0,,9,,4.0,,
,Mørkefjord,Mørkefjord,1938,9,28,995.1,994.8,995.0,-8.9,-6.4,-9.4,,-4.8,-11.7,2.1,2.4,2.1,89,83,91,0.0,1.0,0.0,,NW,NW,10,3,2,,9,,3.0,,
,Mørkefjord,Mørkefjord,1938,9,29,995.0,1000.7,1006.0,-7.4,-7.2,-8.2,,-5.5,-10.6,2.0,2.0,1.4,77,73,55,6.0,6.0,6.0,N,W,N,10,4,2,,9,,2.0,,
,Mørkefjord,Mørkefjord,1938,9,30,1009.8,1011.5,1015.6,-7.6,-8.3,-11.2,,-7.5,-11.0,1.4,1.4,1.2,53,55,61,2.0,3.0,6.0,NW,NW,NW,1,10,1,,9,,2.0,,
,Mørkefjord,Mørkefjord,1938,10,1,1021.8,1023.0,1023.4,-11.2,-9.5,-10.2,,-9.5,-12.0,1.3,1.6,1.8,66,69,85,4.0,2.0,9.0,NNW,W,W,,,,,,,2.0,,
,Mørkefjord,Mørkefjord,1938,10,2,1021.5,1020.8,1019.2,-10.4,-8.8,-10.2,,-7.2,-11.3,1.9,2.0,1.8,89,84,82,3.0,2.0,4.0,NW,NW,NW,5,10,10,,8,,2.0,,
,Mørkefjord,Mørkefjord,1938,10,3,1015.1,1014.4,1014.3,-7.3,-5.0,-6.0,,-2.5,-11.0,2.3,2.6,2.9,85,81,98,4.0,0.0,0.0,NW,,,10,10,10,0.1,8,,2.0,,
,Mørkefjord,Mørkefjord,1938,10,4,1011.1,1010.7,1008.3,-2.5,-3.1,1.6,,2.6,-7.8,3.5,3.5,4.3,91,96,84,4.0,3.0,6.0,NW,NW,NW,,,,,,,2.0,,
,Mørkefjord,Mørkefjord,1938,10,5,1005.1,1003.6,999.5,2.6,1.8,3.4,,3.5,-3.5,4.7,4.6,4.8,87,87,83,2.0,5.0,7.0,NW,NW,NW,,,,,,,2.0,,
,Mørkefjord,Mørkefjord,1938,10,6,997.8,997.8,997.4,0.8,2.2,2.8,,2.8,0.5,4.6,4.5,4.8,95,85,84,2.0,3.0,8.0,NW,NW,NW,,,,,,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,7,998.0,999.6,1001.5,0.8,0.9,0.2,,1.0,0.0,4.7,4.6,4.4,96,94,96,0.0,0.0,0.0,,,,9,9,10,23.1,10,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,8,1001.4,1000.3,1000.2,-0.3,-1.4,-4.5,,-0.3,-0.5,3.9,3.5,3.0,87,87,89,0.0,0.0,0.0,,,,9,3,2,0.4,9,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,9,1005.0,1008.4,1013.0,-5.3,-6.1,-6.5,,-4.4,-6.6,1.9,1.9,2.2,62,65,75,3.0,4.0,4.0,NNW,NW,NNW,1,4,10,,6,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,10,1015.6,1015.8,1013.9,-5.9,-6.1,-7.3,,-5.4,-6.8,2.5,2.7,2.5,85,93,95,4.0,0.0,0.0,NNW,,,10,10,10,0.1,7,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,11,1010.4,1009.4,1008.7,-12.7,-11.8,-15.9,,-11.3,-14.5,1.6,1.6,1.2,92,86,91,0.0,1.0,0.0,,NW,NW,3,5,4,,9,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,12,1008.4,1007.9,1008.7,-13.8,,-13.6,,-10.9,-16.9,1.3,,1.3,85,,80,0.0,0.0,0.0,,,,1,1,1,,9,,1.0,,
,Mørkefjord,Mørkefjord,1938,10,13,1008.7,1009.6,1011.5,-17.5,-15.9,-15.8,,-7.3,-18.0,1.1,1.2,1.1,91,90,85,0.0,0.0,0.0,,,,1,0,0,,9,,1.0,,
