#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
26380,Tønder,TØNDER,1921,4,1,1021.0,1025.0,1028.0,7.3,8.2,7.8,,9.0,0.6,6.3,7.4,7.5,83,92,94,4.0,4.0,2.0,W,WNW,W,9,10,2,,,,,,
26380,Tønder,TØNDER,1921,4,2,1026.3,1024.6,1023.9,5.4,13.0,5.9,,13.6,5.4,6.5,8.3,6.9,97,75,99,1.0,1.0,0.0,WNW,WNW,,0,1,0,,,,,,
26380,Tønder,TØNDER,1921,4,3,1021.0,1018.4,1014.3,5.3,10.9,5.9,,11.6,1.4,6.6,7.8,6.7,99,81,97,0.0,1.0,0.0,,SSE,,0,1,0,,,,,,
26380,Tønder,TØNDER,1921,4,4,1011.1,1015.6,1018.4,7.6,9.8,4.5,,10.6,5.3,7.6,4.0,5.2,98,44,82,3.0,6.0,3.0,WNW,NW,NW,10,1,0,,,,,,
26380,Tønder,TØNDER,1921,4,5,1018.4,1017.2,1016.8,6.3,8.3,7.0,,9.4,1.8,5.3,5.4,7.3,75,66,98,3.0,3.0,2.0,WNW,WNW,W,3,10,10,,,,,,
26380,Tønder,TØNDER,1921,4,6,1018.8,1032.0,1031.8,5.4,11.8,8.6,,11.8,4.3,5.1,2.7,3.9,77,26,48,4.0,,,NW,,,10,,,1.0,,,,,
26380,Tønder,TØNDER,1921,4,7,1033.0,1031.5,1031.8,4.6,11.8,8.6,,12.5,0.9,4.8,2.7,3.9,76,26,48,2.0,4.0,4.0,E,E,E,0,0,0,,,,,,
26380,Tønder,TØNDER,1921,4,8,1031.5,1031.5,1031.6,5.6,11.0,6.8,,11.0,0.9,4.7,7.4,5.9,69,75,80,4.0,4.0,,E,E,,0,0,10,,,,,,
26380,Tønder,TØNDER,1921,4,9,1034.4,1033.6,1033.5,6.8,12.6,6.8,,12.6,4.5,5.9,5.8,5.4,80,53,73,5.0,5.0,5.0,E,E,E,3,0,0,0.4,,,,,
26380,Tønder,TØNDER,1921,4,10,1030.7,1026.2,1026.3,7.6,14.4,7.9,,14.6,4.5,6.5,6.1,5.9,83,50,73,4.0,5.0,3.0,E,ESE,ESE,1,0,0,,,,,,
26380,Tønder,TØNDER,1921,4,11,1023.8,1022.6,1021.1,7.6,16.7,7.8,,16.9,2.1,6.1,5.2,6.7,79,37,85,1.0,1.0,0.0,E,E,,0,6,0,,,,,,
26380,Tønder,TØNDER,1921,4,12,1020.4,1019.2,1018.4,7.3,14.3,3.8,,15.4,0.9,6.0,5.2,5.8,79,51,97,1.0,3.0,0.0,N,N,,0,0,0,,,,,,
26380,Tønder,TØNDER,1921,4,13,1011.2,1007.6,1001.1,8.5,12.0,6.8,,12.1,3.4,5.9,7.5,6.5,71,72,88,2.0,6.0,4.0,W,W,W,10,7,,,,,,,
26380,Tønder,TØNDER,1921,4,14,989.5,986.8,980.6,6.8,6.9,2.6,,8.6,5.6,6.7,5.7,4.8,91,77,87,2.0,4.0,5.0,W,W,W,10,6,10,7.5,,,,,
26380,Tønder,TØNDER,1921,4,15,988.4,993.4,997.6,6.2,7.8,3.7,,8.6,1.5,3.2,5.1,4.7,74,64,78,4.0,4.0,0.0,WNW,WNW,,8,7,3,3.4,,,,,
26380,Tønder,TØNDER,1921,4,16,999.9,1002.4,1003.8,4.6,6.2,2.6,,7.5,1.0,3.8,4.9,4.5,60,69,80,1.0,2.0,0.0,WNW,WNW,,1,9,3,,,,,,
26380,Tønder,TØNDER,1921,4,17,1004.4,1004.3,1004.6,3.6,3.9,0.6,,7.0,0.0,4.8,4.6,4.2,82,75,89,0.0,1.0,0.0,,W,,2,10,1,0.6,,,,,
26380,Tønder,TØNDER,1921,4,18,1005.8,1006.6,1008.2,1.8,5.0,1.4,,9.0,-2.0,4.5,5.3,4.4,85,81,87,1.0,1.0,1.0,NNE,E,W,5,10,1,,,,,,
26380,Tønder,TØNDER,1921,4,19,1008.3,1011.9,1014.8,1.2,8.4,5.3,,10.0,0.5,4.1,4.9,5.1,82,60,76,2.0,,3.0,W,,W,1,1,10,4.7,,,,,
26380,Tønder,TØNDER,1921,4,20,1015.2,1016.6,1016.4,6.2,9.0,3.3,,9.5,3.5,5.8,7.7,5.4,82,91,93,5.0,3.0,1.0,NW,WNW,W,8,10,10,0.8,,,,,
26380,Tønder,TØNDER,1921,4,21,1015.5,1014.3,1017.1,4.2,8.2,6.0,,9.0,1.6,5.7,5.8,5.9,92,71,85,0.0,1.0,1.0,,W,W,5,7,7,,,,,,
26380,Tønder,TØNDER,1921,4,22,1019.2,1020.7,1022.0,5.8,11.2,6.2,,11.5,4.0,6.3,6.3,5.5,91,63,78,1.0,1.0,1.0,S,SW,S,9,2,2,4.0,,,,,
26380,Tønder,TØNDER,1921,4,23,1021.8,1019.8,1018.6,7.2,12.8,8.1,,14.0,1.0,5.9,4.5,5.6,77,40,70,0.0,1.0,1.0,,ENE,E,3,1,10,,,,,,
26380,Tønder,TØNDER,1921,4,24,1013.8,1017.8,1019.9,7.8,10.9,9.0,,12.1,5.5,7.2,6.0,7.8,92,62,92,3.0,4.0,2.0,E,E,E,10,10,10,4.4,,,,,
26380,Tønder,TØNDER,1921,4,25,1022.7,1023.6,1026.0,8.6,11.8,9.8,,12.6,7.5,8.1,8.6,8.1,98,84,89,1.0,3.0,0.0,E,ESE,,0,10,8,,,,,,
26380,Tønder,TØNDER,1921,4,26,1027.1,1027.4,1028.4,12.1,18.8,10.0,,18.8,8.0,7.5,7.1,7.0,72,45,76,2.0,3.0,2.0,ESE,E,E,8,2,1,0.3,,,,,
26380,Tønder,TØNDER,1921,4,27,1029.5,1028.4,1028.8,11.4,20.0,8.8,,20.5,6.9,7.4,8.5,5.1,73,49,60,2.0,4.0,,SE,ESE,,5,1,0,,,,,,
26380,Tønder,TØNDER,1921,4,28,1029.9,1030.3,1031.0,10.5,15.2,6.6,,15.6,5.6,6.4,5.3,5.8,68,41,80,2.0,3.0,0.0,ESE,ESE,,1,1,2,,,,,,
26380,Tønder,TØNDER,1921,4,29,1029.6,1027.2,1027.4,9.0,21.2,10.6,,22.4,2.3,6.7,5.4,7.8,78,34,83,0.0,2.0,1.0,,E,NNE,5,6,4,,,,,,
26380,Tønder,TØNDER,1921,4,30,1027.9,1025.8,1023.9,10.4,15.8,7.8,,17.0,4.4,6.3,5.7,6.4,68,42,81,,3.0,0.0,,NE,,2,1,1,,,,,,
26380,Tønder,TØNDER,1921,5,1,1022.0,1022.7,1024.4,10.4,14.8,7.0,,14.8,2.6,6.9,8.3,7.3,74,66,98,0.0,1.0,0.0,,SE,,0,2,1,,,,,,
26380,Tønder,TØNDER,1921,5,2,1012.7,1008.2,1006.8,8.2,8.4,7.9,,9.5,1.2,6.8,6.2,7.3,83,76,92,0.0,3.0,3.0,,W,W,0,10,10,,,,,,
26380,Tønder,TØNDER,1921,5,3,1004.8,1003.0,1004.2,7.2,8.8,1.4,,9.5,3.5,4.2,3.8,4.0,55,46,78,4.0,,1.0,NW,,NW,4,4,2,,,,,,
26380,Tønder,TØNDER,1921,5,4,1002.4,1002.6,1003.1,6.2,8.3,5.7,,9.0,0.5,,5.2,4.1,71,63,60,2.0,3.0,0.0,WNW,WNW,,4,8,8,0.4,,,,,
26380,Tønder,TØNDER,1921,5,5,1005.2,1007.9,1012.7,6.4,9.2,2.7,,10.1,1.4,4.7,4.3,4.6,65,50,82,1.0,4.0,0.0,NW,NW,,3,3,2,,,,,,
26380,Tønder,TØNDER,1921,5,6,1015.4,1015.0,1012.2,7.3,12.1,10.0,,12.5,-1.0,5.3,5.1,4.2,69,49,46,1.0,1.0,1.0,SW,SW,SW,10,4,10,,,,,,
26380,Tønder,TØNDER,1921,5,7,1006.7,1007.2,1005.9,10.1,13.6,12.0,,16.0,7.0,7.3,8.2,7.5,79,71,72,3.0,,1.0,S,,E,10,10,4,1.5,,,,,
26380,Tønder,TØNDER,1921,5,8,1004.2,1004.7,1006.2,14.9,21.5,12.4,,22.8,9.8,6.7,12.0,10.2,53,63,95,2.0,0.0,1.0,SSE,,SE,8,8,10,0.6,,,,,
26380,Tønder,TØNDER,1921,5,9,1011.5,1014.7,1016.4,13.3,14.4,11.0,,16.1,8.6,8.9,8.2,7.8,78,67,80,1.0,2.0,0.0,W,W,,5,10,8,2.6,,,,,
26380,Tønder,TØNDER,1921,5,10,1018.4,1018.7,1020.0,13.9,19.3,12.4,,19.4,7.5,8.5,8.1,10.0,72,49,94,1.0,1.0,0.0,S,W,,2,3,10,,,,,,
26380,Tønder,TØNDER,1921,5,11,1019.9,1020.3,1021.1,11.1,20.4,9.4,,16.5,10.2,9.2,9.1,7.3,94,51,84,0.0,2.0,2.0,,NW,NNW,10,6,3,7.5,,,,,
26380,Tønder,TØNDER,1921,5,12,1022.4,1022.6,1022.2,13.0,18.0,10.4,,18.5,5.7,7.8,5.1,6.7,70,33,72,1.0,1.0,0.0,S,SE,,5,2,3,,,,,,
26380,Tønder,TØNDER,1921,5,13,1023.2,1022.4,1022.4,14.1,19.0,12.4,,20.0,1.0,8.2,6.0,7.2,68,36,68,1.0,1.0,1.0,S,ESE,SE,4,2,1,,,,,,
26380,Tønder,TØNDER,1921,5,14,1022.3,1021.4,1020.7,15.2,23.4,14.4,,24.0,6.0,9.4,9.9,9.3,73,46,76,,,,,,,2,2,4,,,,,,
26380,Tønder,TØNDER,1921,5,15,1018.6,1018.8,1019.1,17.6,23.2,11.6,,24.5,8.4,8.4,9.5,9.4,56,45,94,,,,,,,1,1,8,,,,,,
26380,Tønder,TØNDER,1921,5,16,1020.8,1020.3,1018.3,11.8,17.6,10.2,,18.1,6.4,7.8,8.2,5.9,76,55,64,,,,,,,1,0,1,,,,,,
26380,Tønder,TØNDER,1921,5,17,1016.0,1014.7,1014.3,14.3,17.8,12.0,,18.8,4.2,6.9,5.4,7.2,57,35,69,,,,,,,3,9,6,,,,,,
26380,Tønder,TØNDER,1921,5,18,1014.8,1015.2,1016.7,11.2,17.1,11.4,,19.5,7.2,5.3,10.6,7.7,53,73,77,,,,,,,10,4,8,1.0,,,,,
26380,Tønder,TØNDER,1921,5,19,1017.5,1017.2,1016.8,9.5,15.4,9.4,,16.0,6.6,7.1,6.4,6.6,80,49,75,,2.0,0.0,,N,,9,2,1,3.1,,,,,
26380,Tønder,TØNDER,1921,5,20,1014.8,1016.4,1019.2,14.2,16.4,8.4,,19.0,3.5,7.9,9.8,7.3,65,70,89,,3.0,2.0,,WNW,WNW,2,8,4,0.1,,,,,
26380,Tønder,TØNDER,1921,5,21,1023.9,1027.0,1027.9,11.0,13.1,5.9,,13.6,8.0,7.4,6.8,6.6,75,61,96,3.0,4.0,0.0,NW,NW,,0,4,1,,,,,,
26380,Tønder,TØNDER,1921,5,22,1028.0,1026.7,1025.6,11.9,18.4,11.2,,19.5,0.0,7.4,6.3,8.0,72,40,80,1.0,0.0,,E,,,0,0,1,,,,,,
26380,Tønder,TØNDER,1921,5,23,1026.3,1025.1,1024.2,12.1,19.5,13.0,,20.1,4.0,9.3,10.8,10.2,89,64,93,,3.0,0.0,,NNW,,2,3,2,,,,,,
26380,Tønder,TØNDER,1921,5,24,1025.0,1023.2,1022.2,17.6,22.9,14.2,,23.0,6.8,10.3,12.2,9.9,68,59,83,,2.0,1.0,,ESE,E,1,0,3,,,,,,
26380,Tønder,TØNDER,1921,5,25,1019.1,1015.8,1012.4,18.9,25.0,18.4,,26.0,8.5,12.4,11.9,13.9,76,51,88,,2.0,2.0,,ESE,E,1,0,2,,,,,,
26380,Tønder,TØNDER,1921,5,26,1009.1,1007.6,1006.2,20.3,25.0,19.2,,26.3,12.0,10.9,14.5,13.1,62,75,79,,1.0,1.0,,WNW,WNW,4,4,10,,,,,,
26380,Tønder,TØNDER,1921,5,27,1003.8,1002.6,1003.6,16.6,21.6,14.0,,23.4,11.7,14.1,14.5,10.3,100,75,87,0.0,1.0,2.0,,W,NW,,6,10,1.8,,,,,
26380,Tønder,TØNDER,1921,5,28,1003.8,1003.9,1004.7,13.8,18.6,11.8,,19.0,11.5,8.7,9.4,8.6,74,59,84,,0.0,0.0,,,,8,8,10,,,,,,
26380,Tønder,TØNDER,1921,5,29,1006.3,1008.8,1010.7,13.0,14.0,10.2,,16.0,8.8,7.3,7.8,7.0,66,66,76,1.0,3.0,0.0,SSE,SE,,8,5,6,,,,,,
26380,Tønder,TØNDER,1921,5,30,1013.8,1012.3,1012.0,14.2,19.1,11.8,,19.7,9.4,8.1,15.3,8.3,67,93,81,,3.0,1.0,,E,SSE,2,3,8,,,,,,
26380,Tønder,TØNDER,1921,5,31,1012.2,1016.8,1018.0,16.4,19.0,14.8,,20.0,10.1,10.4,11.4,8.8,75,70,70,3.0,3.0,0.0,SSW,WSW,,9,2,4,,,,,,
26380,Tønder,TØNDER,1921,6,1,1022.3,1024.3,1026.2,19.6,22.6,16.0,,24.3,9.2,12.4,14.1,11.5,73,69,85,1.0,2.0,1.0,E,N,ENE,2,5,2,,,,,,
26380,Tønder,TØNDER,1921,6,2,1027.1,1027.0,1025.9,19.5,22.5,18.0,,23.0,9.3,9.7,10.4,10.2,57,52,66,3.0,3.0,3.0,N,ENE,NE,4,8,8,0.2,,,,,
26380,Tønder,TØNDER,1921,6,3,1025.9,1024.4,1023.6,19.0,25.1,16.3,,25.6,8.5,8.9,10.1,11.3,54,43,82,3.0,,1.0,NE,,NE,6,3,3,,,,,,
26380,Tønder,TØNDER,1921,6,4,1019.8,1017.6,1014.4,18.2,22.4,15.3,,24.0,12.2,10.6,11.7,11.4,68,58,88,2.0,1.0,1.0,NE,NE,NE,9,10,6,,,,,,
26380,Tønder,TØNDER,1921,6,5,1012.4,1011.4,1014.7,17.7,22.3,16.2,,23.0,12.5,11.5,12.6,8.4,76,63,61,2.0,4.0,2.0,N,N,E,2,0,1,4.5,,,,,
26380,Tønder,TØNDER,1921,6,6,1022.4,1024.3,1022.2,15.4,19.2,11.8,,20.0,5.5,6.4,8.7,6.3,49,53,61,3.0,3.0,4.0,E,E,N,1,1,3,,,,,,
26380,Tønder,TØNDER,1921,6,7,1022.6,1020.2,1017.9,15.0,16.8,12.2,,17.5,4.0,9.0,10.8,10.1,71,76,96,2.0,3.0,2.0,WNW,WNW,NNW,2,4,10,,,,,,
26380,Tønder,TØNDER,1921,6,8,1014.4,1010.3,1006.0,12.4,22.6,16.4,,24.5,10.2,9.2,10.3,12.4,87,50,89,1.0,,1.0,N,,E,10,2,10,,,,,,
26380,Tønder,TØNDER,1921,6,9,1001.5,1001.5,1003.5,13.5,11.9,9.3,,16.4,12.0,11.4,8.8,7.5,99,85,87,2.0,4.0,4.0,N,NNW,NW,9,10,8,4.5,,,,,
26380,Tønder,TØNDER,1921,6,10,999.9,1002.7,1006.6,11.6,13.6,10.8,,15.0,8.2,8.9,9.0,6.3,88,78,65,1.0,4.0,4.0,NW,NNW,NW,10,9,4,1.2,,,,,
26380,Tønder,TØNDER,1921,6,11,1008.6,1006.4,1007.1,12.5,13.6,10.0,,16.0,10.0,7.0,9.2,6.8,65,80,74,4.0,4.0,4.0,W,NW,NW,9,7,4,,,,,,
26380,Tønder,TØNDER,1921,6,12,1015.0,1017.1,1017.1,11.5,11.6,8.8,,14.0,9.5,6.8,7.7,6.5,68,76,77,4.0,5.0,2.0,NW,NW,WNW,5,9,4,2.8,,,,,
26380,Tønder,TØNDER,1921,6,13,1014.6,1012.0,1014.8,10.8,10.6,8.4,,12.5,7.0,8.4,8.9,6.6,89,94,81,1.0,1.0,2.0,W,ESE,WSW,9,10,2,1.5,,,,,
26380,Tønder,TØNDER,1921,6,14,1019.6,1021.1,1023.2,12.1,15.0,10.3,,15.6,5.0,9.1,8.4,7.5,88,66,79,2.0,3.0,1.0,N,N,NNW,10,8,9,5.0,,,,,
26380,Tønder,TØNDER,1921,6,15,1021.9,1022.0,1022.4,13.6,13.3,10.0,,14.5,8.6,9.1,10.2,7.3,79,90,80,1.0,3.0,3.0,NNW,NW,N,10,10,3,,,,,,
26380,Tønder,TØNDER,1921,6,16,1024.2,1025.8,1027.0,13.0,16.6,9.4,,17.5,8.0,8.5,7.7,5.9,76,55,67,3.0,4.0,3.0,N,NNW,NNW,1,2,2,,,,,,
26380,Tønder,TØNDER,1921,6,17,1025.6,1022.3,1015.4,13.0,16.8,13.0,,17.5,6.9,9.1,7.0,9.3,81,50,85,3.0,4.0,4.0,NW,WNW,W,7,6,10,,,,,,
26380,Tønder,TØNDER,1921,6,18,1014.7,1014.8,1012.3,10.7,12.2,8.9,,12.0,7.5,5.8,6.5,4.8,61,62,57,5.0,6.0,5.0,N,NW,NNW,7,5,8,,,,,,
26380,Tønder,TØNDER,1921,6,19,1006.3,1005.1,1005.2,10.0,12.7,9.6,,13.4,5.6,5.4,5.7,6.7,58,51,75,3.0,6.0,3.0,NNW,NNW,NNW,7,8,3,,,,,,
26380,Tønder,TØNDER,1921,6,20,1005.4,1005.6,1005.2,11.9,13.3,8.9,,14.4,7.5,8.0,8.1,5.0,77,72,59,4.0,5.0,4.0,NW,WNW,NW,8,9,3,,,,,,
26380,Tønder,TØNDER,1921,6,21,1002.6,1005.8,1010.0,10.3,12.4,8.8,,12.6,8.6,6.4,6.1,4.9,69,57,58,5.0,6.0,5.0,N,NNW,NNW,8,4,5,2.1,,,,,
26380,Tønder,TØNDER,1921,6,22,1011.6,1014.0,1018.4,9.5,13.0,9.8,,13.5,7.4,6.0,6.3,5.6,67,56,62,4.0,4.0,1.0,N,NNW,NW,9,3,5,,,,,,
26380,Tønder,TØNDER,1921,6,23,1016.8,1015.1,1017.4,10.9,13.0,11.4,,14.0,7.5,8.9,10.6,8.4,92,96,84,1.0,3.0,2.0,W,NW,NW,10,10,10,,,,,,
26380,Tønder,TØNDER,1921,6,24,1019.9,1021.4,1022.2,12.2,14.2,10.2,,14.9,10.0,8.2,8.9,8.7,78,74,94,3.0,4.0,2.0,NNW,NNW,NW,9,5,1,4.8,,,,,
26380,Tønder,TØNDER,1921,6,25,1021.2,1020.7,1020.6,12.5,18.4,17.5,,20.0,9.2,8.0,9.8,12.9,77,62,87,2.0,2.0,0.0,NNW,NNW,,8,3,1,,,,,,
26380,Tønder,TØNDER,1921,6,26,1016.4,1014.0,1011.5,16.4,22.8,13.6,,24.2,9.0,9.4,10.9,8.5,68,53,73,0.0,1.0,0.0,,W,,5,6,2,,,,,,
26380,Tønder,TØNDER,1921,6,27,1014.4,1018.0,1019.2,11.3,13.4,10.0,,14.2,9.5,7.2,6.6,6.1,72,58,67,4.0,4.0,3.0,N,NW,NW,3,8,3,,,,,,
