#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
24290,Herning,HERNING,1874,1,1,,,,3.4,2.4,3.4,3.1,,3.4,5.2,4.9,5.6,90,89,97,,,,,,,10,5,8,2.2,,,,,
24290,Herning,HERNING,1874,1,2,,,,5.0,6.0,3.0,4.7,0.0,,6.3,6.8,5.1,97,97,90,,,,,,,10,10,0,,,,,,
24290,Herning,HERNING,1874,1,3,,,,3.2,3.8,1.1,2.7,0.7,,5.6,5.6,4.9,97,93,98,,,,,,,3,10,10,2.9,,,,,
24290,Herning,HERNING,1874,1,4,,,,3.2,3.2,1.8,2.7,,-0.6,4.6,4.8,4.7,80,83,90,3.0,2.0,1.0,SW,SW,SW,0,2,10,5.2,,,,,
24290,Herning,HERNING,1874,1,5,,,,2.8,1.6,-1.6,0.9,,-0.6,4.8,5.0,3.7,86,96,92,2.0,1.0,0.0,WSW,WSW,,8,8,0,,,,,,
24290,Herning,HERNING,1874,1,6,,,,4.2,5.6,5.4,5.1,,2.5,6.0,6.4,6.4,97,94,94,1.0,2.0,2.0,WSW,WSW,WSW,8,10,8,1.4,,,,,
24290,Herning,HERNING,1874,1,7,,,,5.8,5.8,3.0,4.9,,5.3,6.7,6.7,5.7,97,97,100,1.0,1.0,1.0,WSW,WSW,SW,10,10,10,,,,,,
24290,Herning,HERNING,1874,1,8,,,,-0.6,1.1,-2.0,-0.5,,-1.2,4.2,4.1,3.5,96,83,88,1.0,1.0,2.0,S,SE,SE,10,5,10,0.6,,,,,
24290,Herning,HERNING,1874,1,9,,,,-0.2,2.2,2.2,1.4,,-3.7,3.2,3.7,5.2,70,68,96,2.0,2.0,2.0,SE,S,SSW,10,5,8,,,,,,
24290,Herning,HERNING,1874,1,10,,,,2.4,4.0,2.4,2.9,,0.7,5.3,6.1,5.5,96,100,100,0.0,0.0,0.0,,,,8,8,10,2.1,,,,,
24290,Herning,HERNING,1874,1,11,,,,0.2,2.8,1.2,1.4,,-1.2,4.3,4.8,4.1,92,86,82,0.0,1.0,1.0,,S,S,8,5,0,1.3,,,,,
24290,Herning,HERNING,1874,1,12,,,,2.2,5.2,2.4,3.3,,-2.2,5.0,6.2,5.3,93,94,96,2.0,3.0,1.0,SW,W,NW,10,5,8,1.7,,,,,
24290,Herning,HERNING,1874,1,13,,,,0.2,1.6,3.0,1.6,,-1.2,4.3,4.6,5.5,92,89,96,1.5,1.0,2.0,NW,WNW,W,5,8,10,4.1,,,,,
