#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
31620,Gedser Fyr,GEDSER FYR,1976,1,1,1001.9,1004.4,1005.9,3.6,4.0,3.7,,4.3,3.0,5.4,5.3,5.0,92,87,83,6.0,7.0,6.0,27,27,32,2,1,5,7.6,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,2,1003.4,1012.2,1004.4,2.6,3.2,1.1,,4.0,1.9,5.1,4.7,4.4,93,81,88,6.0,2.0,6.0,32,32,14,7,1,8,0.1,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,3,976.4,972.9,987.5,4.0,4.4,1.3,,4.5,0.5,6.1,5.5,4.9,100,87,98,10.0,9.0,6.0,29,29,34,8,8,8,4.0,+6+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,4,1010.9,1016.0,1020.8,0.4,-0.8,-2.3,,1.2,-0.6,4.3,3.9,3.3,91,90,85,3.0,2.0,1.0,34,34,32,7,8,3,2.2,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,5,999.5,991.1,1000.4,1.2,4.1,1.6,,4.3,-3.2,4.5,5.0,3.8,90,82,75,9.0,8.0,5.0,23,27,32,8,4,1,1.7,+7+,4,2.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,6,1011.1,1013.8,1019.3,-1.0,0.0,-1.8,,0.9,-1.7,3.6,3.9,3.4,83,85,85,3.0,1.0,0.0,32,34,0,7,5,6,0.4,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,7,1017.3,1012.5,1012.6,0.9,3.1,4.3,,5.0,-2.8,4.4,5.7,6.2,90,100,100,6.0,6.0,5.0,20,23,23,8,8,8,,+5+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,8,1011.6,1011.1,1012.2,5.0,5.2,4.9,,5.2,0.8,5.8,6.2,6.4,89,94,98,6.0,6.0,5.0,25,25,25,8,8,8,1.5,+4,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,9,1014.8,1016.0,1017.7,4.6,4.7,3.4,,4.9,4.1,6.1,5.8,5.8,95,91,100,5.0,4.0,4.0,27,32,32,8,7,4,0.5,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,10,1016.8,1014.2,1003.4,1.5,1.9,3.2,,4.2,0.9,4.9,4.7,5.4,96,89,93,0.0,1.0,6.0,0,25,20,1,8,8,,+2+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,11,999.8,1002.4,1007.1,3.8,5.1,4.2,,5.8,1.1,5.3,6.0,5.6,88,91,90,7.0,6.0,5.0,27,27,29,4,6,8,4.1,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,12,1004.9,1006.2,1009.7,5.8,5.7,3.9,,6.2,3.7,6.3,6.3,5.9,91,91,97,7.0,6.0,4.0,27,29,32,7,8,8,0.6,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,13,1010.3,1011.5,1015.0,1.0,2.3,1.1,,2.3,0.7,4.3,4.7,4.1,88,87,82,4.0,6.0,4.0,32,32,32,6,5,6,5.2,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,14,1012.3,1009.2,1004.5,2.2,1.7,0.6,,2.4,0.8,5.0,4.8,4.8,93,92,100,4.0,1.0,4.0,29,23,9,8,8,8,,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,15,1019.1,1020.6,1024.3,-1.5,0.0,-3.7,,0.1,-1.9,3.8,3.5,3.3,92,76,93,1.0,1.0,2.0,36,9,36,7,6,1,8.4,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,16,1026.5,1022.0,1014.4,-5.2,0.1,2.2,,2.6,-5.5,2.8,3.7,5.2,91,80,96,1.0,4.0,4.0,32,23,32,7,8,7,,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,17,1016.5,1018.8,1020.4,1.4,1.6,1.0,,3.3,-5.2,4.2,4.0,4.6,82,78,94,3.0,3.0,3.0,32,32,27,2,0,4,0.3,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,18,1015.1,1013.1,1010.4,3.2,4.0,3.5,,4.8,0.3,5.6,5.5,5.8,97,90,98,4.0,5.0,5.0,29,27,25,7,8,8,1.2,+2+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,19,1005.9,1005.1,1003.2,3.2,3.8,3.6,,4.7,2.9,5.4,5.5,5.7,93,92,97,5.0,5.0,5.0,23,23,23,3,5,8,0.1,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,20,987.9,983.0,983.0,4.7,5.3,3.8,,6.1,3.1,6.2,6.1,5.3,97,91,88,7.0,7.0,8.0,23,27,27,8,8,8,8.4,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,21,986.2,990.3,986.0,4.1,4.6,4.2,,4.9,2.3,5.0,5.2,5.4,82,81,87,8.0,7.0,6.0,27,27,27,6,1,4,9.6,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,22,991.6,994.2,991.7,2.5,3.3,0.1,,3.5,1.4,4.7,4.0,4.6,85,69,100,6.0,5.0,0.0,32,32,0,2,4,8,0.9,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,23,989.0,989.8,995.5,0.5,0.7,-0.4,,1.1,-0.3,4.8,4.3,3.7,100,90,85,0.0,2.0,1.0,0,34,32,8,7,1,3.4,+7+,4,2.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,24,999.5,1000.8,1001.9,-1.6,0.0,-2.3,,0.4,-2.3,3.7,4.0,3.5,91,87,90,1.0,2.0,0.0,32,27,0,3,6,0,,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,25,1004.2,1005.3,1006.5,-4.0,-0.1,-0.8,,0.2,-4.9,2.9,3.9,3.7,85,86,85,0.0,3.0,2.0,0,29,32,1,7,8,,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,26,1006.9,1006.0,1004.1,-1.6,-1.5,-2.9,,-1.3,-4.5,3.7,3.5,3.4,91,85,91,3.0,4.0,5.0,27,25,23,5,7,8,,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,27,1004.3,1006.0,1009.8,-5.4,-5.0,-3.0,,-2.9,-5.5,2.9,2.8,3.1,92,87,84,2.0,1.0,3.0,14,14,9,8,8,8,,+4+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,28,1014.2,1014.9,1017.2,-3.8,-0.8,-3.2,,-0.4,-5.7,3.2,3.7,2.7,92,85,75,1.0,1.0,0.0,14,11,0,4,4,1,,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,29,1019.8,1020.0,1021.1,-3.3,-2.4,-3.9,,-1.1,-4.1,3.2,3.6,3.1,90,94,92,0.0,0.0,0.0,0,0,0,7,6,8,,+7+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,30,1020.9,1021.1,1021.8,-2.2,-1.5,-2.7,,-1.2,-5.1,3.3,3.7,3.0,85,90,79,3.0,5.0,5.0,11,11,11,7,2,1,0.3,+8+,4,1.0,,
31620,Gedser Fyr,GEDSER FYR,1976,1,31,1020.9,1019.7,1018.6,-3.8,-1.9,-2.6,,-1.1,-4.2,3.0,2.9,3.2,87,72,84,5.0,5.0,4.0,11,11,9,1,0,0,0.0,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,2,1,1015.5,1015.4,1015.4,-1.0,0.6,0.1,,1.1,-4.0,3.6,3.9,4.1,83,81,89,5.0,4.0,4.0,9,9,9,1,1,0,0.0,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,2,2,1015.9,1015.1,1013.7,-1.8,-0.3,-0.8,,-0.1,-2.9,3.4,3.5,3.7,85,77,85,5.0,4.0,6.0,9,9,9,0,0,1,,+8+,0,0.0,,
31620,Gedser Fyr,GEDSER FYR,1976,2,3,1010.6,1010.0,1010.3,-2.2,-1.0,-1.4,,0.1,-4.2,3.3,3.5,3.4,85,82,84,6.0,5.0,4.0,9,9,9,4,5,2,,+7+,0,0.0,,
