#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
34250,Nuuk,GODTHAAB,1873,10,1,998.3,995.0,996.0,3.7,6.4,2.5,,,,4.6,4.1,4.7,77,57,84,2.0,2.0,2.0,OSO,OSO,S,10,10,5,0.4,,,,,
34250,Nuuk,GODTHAAB,1873,10,2,997.2,998.2,999.1,2.0,2.5,1.0,,,,4.8,4.9,4.4,91,89,89,2.0,1.0,2.0,SSO,S,SV,10,10,10,4.5,,,,,
34250,Nuuk,GODTHAAB,1873,10,3,997.4,996.4,995.9,0.4,2.0,-2.2,,,,4.3,3.9,3.5,90,73,89,2.0,2.0,0.0,SV,SV,O,8,8,0,0.1,,,,,
34250,Nuuk,GODTHAAB,1873,10,4,996.7,1000.4,1002.7,-5.7,1.5,-1.5,,,,2.6,3.4,3.3,87,66,80,0.0,1.0,1.0,O,SSO,O,2,8,2,0.5,,,,,
34250,Nuuk,GODTHAAB,1873,10,5,1005.2,1008.3,1012.7,-2.5,0.2,-4.1,,,,2.8,3.4,3.0,74,73,89,2.0,2.0,0.0,O,O,O,0,0,0,,,,,,
34250,Nuuk,GODTHAAB,1873,10,6,1014.8,1010.3,1001.9,-3.3,1.1,1.0,,,,2.8,3.3,3.7,78,65,73,1.0,1.0,0.0,O,S,S,2,5,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,7,985.6,996.0,1001.2,4.4,1.5,0.2,,,,5.5,4.4,3.6,89,85,76,5.0,3.0,0.0,S,S,S,10,10,0,12.5,,,,,
34250,Nuuk,GODTHAAB,1873,10,8,995.9,989.5,984.0,-0.1,2.6,0.7,,,,3.5,4.1,3.8,78,74,78,2.0,0.0,2.0,O,O,N,8,8,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,9,983.0,988.7,997.1,-0.8,1.9,0.3,,,,3.7,3.5,4.2,86,65,89,0.0,0.0,0.0,O,S,N,10,8,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,10,1000.7,1004.7,1009.1,-0.1,1.0,0.1,,,,3.9,3.9,3.5,85,77,76,2.0,2.0,2.0,N,N,N,10,8,10,0.6,,,,,
34250,Nuuk,GODTHAAB,1873,10,11,1011.1,1011.5,1009.4,-0.5,1.9,-0.7,,,,3.7,3.5,3.1,85,66,71,1.0,0.0,0.0,NO,S,S,10,8,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,12,1004.3,1002.4,998.7,1.4,3.5,3.4,,,,3.8,4.9,5.4,74,83,93,3.0,4.0,4.0,S,S,S,10,10,10,1.7,,,,,
34250,Nuuk,GODTHAAB,1873,10,13,1002.7,1003.2,990.7,2.3,3.5,2.9,,,,5.0,5.4,4.8,93,92,85,3.0,2.0,1.0,S,ONO,S,10,10,10,18.3,,,,,
34250,Nuuk,GODTHAAB,1873,10,14,981.9,981.2,987.2,5.1,3.7,0.6,,,,6.4,5.6,4.6,97,93,96,2.0,5.0,3.0,S,S,S,10,10,10,13.6,,,,,
34250,Nuuk,GODTHAAB,1873,10,15,995.8,1000.4,998.4,0.0,-1.3,-1.7,,,,,3.8,,,92,,3.0,2.0,3.0,NV,V,S,10,10,10,5.6,,,,,
34250,Nuuk,GODTHAAB,1873,10,16,996.4,995.4,994.7,-1.8,-2.0,-3.3,,,,,,,,,,3.0,2.0,2.0,NV,V,S,8,8,10,3.9,,,,,
34250,Nuuk,GODTHAAB,1873,10,17,997.5,1001.6,1005.1,-9.8,-7.4,-10.5,,,,,2.2,1.8,,86,90,1.0,0.0,0.0,O,S,S,0,0,0,2.1,,,,,
34250,Nuuk,GODTHAAB,1873,10,18,1007.4,1008.7,1008.6,-4.5,-3.7,-6.7,,,,2.8,2.9,2.1,88,87,76,1.0,2.0,1.0,NO,O,OSO,8,5,0,2.7,,,,,
34250,Nuuk,GODTHAAB,1873,10,19,1001.6,989.6,987.2,-1.9,1.9,,,,,3.2,4.7,,80,90,,3.0,4.0,5.0,S,S,S,10,10,10,19.2,,,,,
34250,Nuuk,GODTHAAB,1873,10,20,994.3,1007.8,1012.8,1.9,0.9,-3.3,,,,4.7,4.1,3.4,90,82,96,4.0,3.0,3.0,SV,SV,V,10,10,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,21,1016.0,1015.8,1019.9,-4.1,-5.5,-8.1,,,,2.1,2.3,2.0,64,75,82,3.0,2.0,0.0,NV,S,O,8,10,2,4.3,,,,,
34250,Nuuk,GODTHAAB,1873,10,22,1020.7,1023.8,1025.8,-8.1,-6.6,-7.5,,,,1.6,2.1,1.8,68,76,72,1.0,2.0,2.0,O,O,O,2,0,0,1.7,,,,,
34250,Nuuk,GODTHAAB,1873,10,23,1022.4,1012.7,1002.2,-8.1,-6.9,-2.8,,,,1.7,1.8,3.6,71,68,96,2.0,2.0,3.0,O,O,S,2,5,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,24,996.0,998.7,1002.0,-2.3,-2.1,-2.0,,,,3.6,3.0,3.7,94,77,94,3.0,1.0,1.0,S,NV,S,10,10,10,2.1,,,,,
34250,Nuuk,GODTHAAB,1873,10,25,999.0,1005.5,1011.2,-2.8,-3.8,-6.4,,,,3.3,2.8,2.4,89,82,87,0.0,3.0,1.0,O,NV,N,8,10,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,26,1011.9,1007.5,1005.2,-8.0,-6.2,-12.8,,,,1.9,2.0,1.4,80,71,84,1.0,3.0,1.0,O,ONO,O,2,0,0,,,,,,
34250,Nuuk,GODTHAAB,1873,10,27,1004.3,1004.8,1009.0,-9.7,-8.0,-5.6,,,,1.7,1.8,2.4,77,74,80,0.0,2.0,0.0,O,O,O,0,2,8,,,,,,
34250,Nuuk,GODTHAAB,1873,10,28,1011.2,1004.6,991.5,-4.1,-5.3,-4.5,,,,2.7,2.3,2.2,82,76,68,0.0,0.0,2.0,O,O,O,10,10,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,29,988.2,996.4,1003.0,-3.2,-0.3,-1.8,,,,2.8,3.1,3.9,78,68,98,1.0,2.0,3.0,NO,SV,SV,10,8,10,,,,,,
34250,Nuuk,GODTHAAB,1873,10,30,1007.0,1009.0,1009.0,-4.3,-4.3,-5.7,,,,2.8,2.7,2.1,86,81,72,1.0,1.0,3.0,SV,SV,S,10,10,8,0.9,,,,,
34250,Nuuk,GODTHAAB,1873,10,31,1009.6,1015.5,1019.2,-10.3,-3.0,-3.8,,,,1.6,2.8,2.6,80,76,75,1.0,2.0,2.0,O,V,S,2,10,10,0.9,,,,,
34250,Nuuk,GODTHAAB,1873,11,1,1021.9,1024.2,1017.8,-2.5,-2.6,-3.9,,,,2.6,3.0,2.1,68,81,62,3.0,1.0,2.0,S,O,O,10,8,2,,,,,,
34250,Nuuk,GODTHAAB,1873,11,2,1010.7,1003.5,1000.0,-5.5,-2.9,-1.0,,,,2.0,2.3,2.8,65,61,65,1.0,2.0,0.0,OSO,O,O,10,8,8,,,,,,
34250,Nuuk,GODTHAAB,1873,11,3,1003.2,1004.4,1006.7,-0.5,0.7,-0.3,,,,3.2,3.0,3.6,71,61,81,1.0,2.0,1.0,O,O,O,10,10,10,,,,,,
34250,Nuuk,GODTHAAB,1873,11,4,1006.6,1004.6,999.2,1.1,1.8,1.4,,,,3.4,3.6,3.4,66,68,66,2.0,0.0,3.0,O,O,S,8,8,10,,,,,,
34250,Nuuk,GODTHAAB,1873,11,5,994.8,995.0,999.5,2.3,5.9,1.9,,,,4.4,3.7,4.1,80,53,78,4.0,0.0,2.0,S,O,S,10,10,10,0.6,,,,,
34250,Nuuk,GODTHAAB,1873,11,6,991.8,990.0,994.3,5.5,0.8,-3.2,,,,3.3,4.1,2.0,49,85,55,2.5,4.6,1.5,SSO,SV,SO,10,10,2,,,,,,
34250,Nuuk,GODTHAAB,1873,11,7,994.0,997.9,1001.9,-1.3,0.0,-0.6,,,,2.8,2.7,3.6,69,58,81,3.5,2.0,3.5,SSO,SSO,SSO,10,8,8,,,,,,
34250,Nuuk,GODTHAAB,1873,11,8,1002.3,1002.4,1002.3,-1.3,-1.2,-2.0,,,,3.0,3.5,3.4,73,84,86,2.0,2.0,2.0,S,S,S,8,8,10,0.2,,,,,
34250,Nuuk,GODTHAAB,1873,11,9,1005.2,1011.2,1011.2,-1.5,-1.1,0.4,,,,2.9,3.9,3.9,70,92,83,3.0,2.0,2.0,S,S,S,10,10,10,0.8,,,,,
34250,Nuuk,GODTHAAB,1873,11,10,1005.8,1002.0,1001.9,-0.1,1.8,2.2,,,,4.1,4.7,4.5,90,90,84,3.0,2.0,2.0,O,O,O,10,10,10,2.2,,,,,
