#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,1,1013.0,1015.1,1017.9,1.6,2.2,2.3,2.0,1.9,-0.5,5.2,5.4,5.4,100,100,100,1.0,2.0,2.0,SW,SW,SW,10,10,10,3.5,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,2,1013.2,1008.7,1006.6,2.5,2.7,3.7,3.0,2.4,2.0,5.2,5.5,5.8,94,98,97,,3.0,2.0,,SSW,WSW,10,10,10,,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,3,1006.8,1004.4,993.9,3.4,3.7,2.4,3.2,3.4,2.5,5.6,5.8,5.4,97,97,98,2.0,,3.0,SW,,S,10,10,10,1.5,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,4,994.4,995.8,994.8,3.5,3.6,2.8,3.3,4.4,1.5,4.6,5.2,5.1,78,88,91,3.0,9.0,3.0,S,S,SSW,8,10,10,6.2,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,5,1002.2,1006.4,1010.4,2.2,3.2,1.2,2.2,4.4,1.5,4.4,5.2,4.8,82,90,96,3.0,2.0,2.0,S,SSW,SW,10,5,10,,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,6,1014.4,1017.8,1019.9,1.8,3.6,3.8,3.1,3.9,-0.5,5.1,5.7,5.6,96,96,93,2.0,2.0,2.0,S,SSW,SSW,8,10,10,0.9,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,7,1023.1,1024.4,1026.2,3.4,3.2,1.8,2.8,3.9,3.0,5.4,5.4,4.9,93,93,93,2.0,2.0,2.0,SSW,SSW,SSW,10,10,10,,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,8,1025.5,1022.8,1021.1,0.4,-0.4,0.2,0.1,3.9,-0.4,4.4,4.5,4.5,92,100,96,2.0,2.0,2.0,SSE,S,S,10,8,5,,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,9,1020.2,1019.9,1019.2,0.2,1.8,1.4,1.1,1.9,-1.8,4.5,4.3,4.3,96,82,85,2.0,1.0,1.0,S,S,S,2,2,0,,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,10,1018.3,1018.0,1016.6,0.8,1.4,1.4,1.2,1.9,-0.5,4.1,5.0,4.9,85,100,96,1.0,1.0,1.0,SSW,SW,SW,8,8,10,0.5,,,,,
30210,Meteorologisk Institut,KJØBENHAVN,1874,1,11,1015.0,1013.5,1011.5,0.4,1.6,1.4,1.1,1.9,0.0,4.7,5.2,5.6,100,100,93,0.0,0.0,0.0,,,,10,10,10,,,,,,
