#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
28280,Årslev,ÅRSLEV,1976,1,1,996.6,998.6,1001.0,2.5,3.9,2.3,,4.2,0.2,4.0,4.2,4.3,73,69,80,4.0,4.0,2.0,27,29,27,4,3,6,7.8,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,2,1000.5,1006.2,999.0,0.8,1.8,1.1,,4.5,0.8,4.3,4.3,4.6,88,83,92,2.0,1.0,2.0,27,25,14,8,0,8,0.6,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,3,965.1,964.3,991.0,4.5,3.4,0.4,,4.6,-1.0,6.1,5.2,4.2,97,90,90,7.0,6.0,5.0,27,27,9,8,8,8,11.4,3-3,2,2.0,,
28280,Årslev,ÅRSLEV,1976,1,4,1009.0,1015.4,1016.5,-0.5,-0.9,-4.3,,0.9,-1.2,4.0,3.1,3.0,91,73,91,2.0,3.0,1.0,32,36,18,8,5,6,7.0,3-+,4,2.0,,
28280,Årslev,ÅRSLEV,1976,1,5,991.4,987.3,997.5,0.5,4.5,1.7,,4.5,-5.0,4.4,4.1,2.9,92,65,56,6.0,7.0,4.0,23,29,27,8,6,3,5.0,3-+,3,4.0,,
28280,Årslev,ÅRSLEV,1976,1,6,1005.9,1011.1,1015.0,-2.3,-1.1,-3.5,,0.7,-2.4,2.7,3.3,3.3,69,78,94,2.0,2.0,1.0,32,32,14,7,3,4,0.7,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,7,1010.1,1007.0,1007.5,0.5,3.7,5.5,,6.3,-3.6,4.6,6.0,6.6,96,100,97,4.0,3.0,3.0,23,23,23,8,8,7,1.9,+3+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,8,1004.4,1004.9,1006.5,6.3,6.7,6.9,,7.1,0.4,6.1,7.1,6.7,86,97,91,7.0,6.0,3.0,25,25,27,8,8,8,,+4+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,9,1009.8,1011.4,1014.0,4.7,5.7,1.9,,6.0,4.7,6.2,6.2,5.1,97,90,96,2.0,2.0,1.0,27,27,23,6,4,1,,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,10,1012.4,1007.6,991.0,-0.6,0.6,1.9,,6.3,-0.6,4.3,4.6,5.1,97,96,96,1.0,1.0,4.0,23,23,18,1,8,8,,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,11,995.7,1000.5,1001.5,4.1,5.5,3.5,,8.1,-1.0,4.8,5.9,5.7,79,87,97,5.0,4.0,1.0,27,27,23,6,1,8,7.7,+-3,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,12,1000.2,1002.1,1001.5,7.5,7.1,4.1,,8.1,3.2,6.6,6.5,5.8,85,86,95,7.0,7.0,2.0,27,29,29,8,7,8,0.7,+-3,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,13,1007.5,1008.2,1010.5,0.9,2.1,0.9,,2.1,0.4,4.1,3.3,3.5,84,62,71,4.0,2.0,1.0,32,32,29,7,2,7,,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,14,1008.0,1002.2,1010.5,1.3,0.5,0.1,,1.5,0.4,4.7,4.6,4.6,94,96,100,2.0,1.0,1.0,29,23,36,8,8,8,,+43,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,15,1012.9,1017.5,1022.0,-0.1,-0.9,-4.9,,0.1,-0.1,3.8,3.6,2.8,84,84,89,2.0,2.0,1.0,32,14,9,8,8,3,10.1,+-+,4,1.0,,
28280,Årslev,ÅRSLEV,1976,1,16,1022.0,1016.5,1012.5,-4.1,-0.9,2.1,,4.0,-8.4,2.6,3.1,4.4,76,73,83,2.0,2.0,1.0,20,23,29,8,8,4,0.2,+-+,4,1.0,,
28280,Årslev,ÅRSLEV,1976,1,17,1008.4,1011.4,1011.0,0.1,2.9,-0.1,,5.2,-4.1,4.3,4.0,4.4,93,71,98,2.0,1.0,1.0,32,23,27,4,2,4,,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,18,1008.0,1006.3,1001.0,5.0,5.1,5.7,,7.9,-0.3,5.7,6.2,6.1,88,94,94,2.0,2.0,3.0,32,32,23,6,5,8,,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,19,1000.3,1002.0,999.5,2.7,4.9,5.3,,7.9,2.2,4.6,5.6,6.0,82,86,90,2.0,3.0,4.0,25,25,27,3,8,8,,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,20,981.5,974.4,977.0,7.7,7.4,4.1,,8.3,2.2,7.5,5.9,4.3,95,77,70,7.0,7.0,7.0,27,27,27,8,7,4,4.2,+-+,0,0.0,,
28280,Årslev,ÅRSLEV,1976,1,21,980.6,987.8,981.0,3.5,4.9,5.1,,5.1,1.8,4.7,4.6,5.5,80,71,85,7.0,6.0,6.0,34,29,27,4,5,8,8.9,+-+,0,0.0,,
