#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
31290,Næsgaard,Næsgaard,1867,12,1,993.1,987.4,978.6,4.0,4.6,7.1,,,,6.3,,,100,,,3.0,2.0,4.0,SV,SV,SV,1,3,3,,,,,,
31290,Næsgaard,Næsgaard,1867,12,2,962.6,972.1,979.1,7.2,4.4,-0.4,,,,4.6,,,74,,,4.0,4.0,3.0,S,SV,V,2,1,3,3.8,,,,,
31290,Næsgaard,Næsgaard,1867,12,3,996.0,1006.6,1017.4,-1.7,-2.8,-4.4,,,,2.8,,,74,,,4.0,3.0,2.0,NV,NV,N,3,1,0,10.7,,,,,
31290,Næsgaard,Næsgaard,1867,12,4,1024.8,1024.4,1022.4,-7.2,-3.0,-4.8,,,,3.2,,,87,,,0.0,1.0,0.0,S,V,S,0,0,0,0.4,,,,,
31290,Næsgaard,Næsgaard,1867,12,5,1017.2,1012.7,1008.4,-4.2,-3.0,-4.6,,,,2.7,,,74,,,0.0,1.0,1.0,S,S,SO,0,2,,,,,,,
31290,Næsgaard,Næsgaard,1867,12,6,1004.4,1003.4,1005.8,-3.2,-2.8,-2.6,,,,3.6,,,96,,,0.0,1.0,2.0,S,N,N,3,2,3,1.4,,,,,
31290,Næsgaard,Næsgaard,1867,12,7,1004.0,1007.0,1012.0,-0.1,-1.0,-2.8,,,,4.3,,,100,,,3.0,4.0,3.0,NO,NO,N,3,3,2,1.6,,,,,
31290,Næsgaard,Næsgaard,1867,12,8,1013.8,1014.6,1017.1,-5.4,-5.6,-6.4,,,,2.1,,,70,,,2.0,3.0,2.0,NO,NO,NO,0,0,0,2.6,,,,,
31290,Næsgaard,Næsgaard,1867,12,9,1020.4,1020.1,1013.2,-8.2,-8.2,-4.3,,,,2.0,,,82,,,1.0,1.0,2.0,S,SV,SV,0,2,0,,,,,,
31290,Næsgaard,Næsgaard,1867,12,10,998.3,998.7,988.4,0.0,1.2,2.6,,,,5.0,,,100,,,2.0,0.0,3.0,SV,V,SV,2,1,2,1.6,,,,,
31290,Næsgaard,Næsgaard,1867,12,11,990.3,,983.3,1.1,,3.7,,,,,,,,,,2.0,2.0,2.0,NV,V,V,3,0,2,,,,,,
31290,Næsgaard,Næsgaard,1867,12,12,994.5,998.1,992.2,1.0,1.8,-0.9,,,,4.5,,,85,,,1.0,2.0,0.0,NV,NV,O,1,0,0,0.8,,,,,
31290,Næsgaard,Næsgaard,1867,12,13,998.8,1006.6,1014.0,-6.9,-9.8,-5.6,,,,1.6,,,74,,,2.0,1.0,2.0,NV,NV,S,0,0,3,0.8,,,,,
31290,Næsgaard,Næsgaard,1867,12,14,1014.5,1011.2,994.9,-8.6,-3.0,-1.6,,,,3.2,,,87,,,1.0,0.0,2.0,SV,SV,S,0,2,3,2.8,,,,,
