#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,1,997.8,1000.2,1002.1,4.6,4.6,2.9,,5.7,2.2,5.5,5.2,2.9,89,86,84,5.0,9.0,9.0,25,27,27,3,2,,8.1,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,2,1002.1,1009.4,1009.7,2.2,1.6,1.1,,3.0,2.2,4.9,3.5,3.9,91,69,78,4.0,3.0,2.0,32,2,23,8,3,7,1.2,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,3,975.3,973.7,983.1,1.0,3.2,2.4,,3.9,0.7,4.9,5.6,4.6,100,97,85,7.0,3.0,10.0,14,11,7,8,8,8,7.4,+6+,4,4.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,4,1007.8,1014.2,1017.8,-0.4,-1.0,-1.4,,0.8,-0.4,3.9,4.2,4.1,98,100,36,,4.0,,-9,2,-9,8,4,3,9.6,+8+,1,1.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,5,1004.2,985.7,992.1,-0.4,4.0,-0.2,,4.3,-2.6,4.4,5.1,3.6,100,84,79,5.0,9.0,10.0,20,29,29,8,7,2,,+7+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,6,1008.1,1011.7,1019.6,-1.0,0.5,0.5,,1.1,-1.8,4.0,3.9,4.5,92,81,94,4.0,4.0,3.0,36,36,5,6,7,7,2.4,+8+,1,1.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,7,1020.6,1011.9,1011.0,0.8,0.8,5.4,,5.7,-1.4,3.8,4.5,6.5,78,92,97,4.0,6.0,6.0,23,23,23,7,8,8,,+6+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,8,1007.9,1007.4,1007.9,5.4,6.0,6.0,,6.2,0.7,6.3,5.9,6.7,94,84,96,6.0,7.0,7.0,23,27,27,8,8,8,6.1,+6+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,9,1011.0,1011.8,1015.8,5.4,5.6,4.1,,5.7,5.3,6.2,5.9,5.3,93,87,87,6.0,5.0,5.0,29,27,29,7,7,3,,+7+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,10,1015.8,1013.1,1003.4,2.7,1.8,1.4,,5.2,2.5,5.1,4.7,4.6,91,90,90,2.0,2.0,4.0,29,25,20,7,7,8,,+7+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,11,992.5,997.1,1004.2,4.6,4.8,3.2,,6.5,1.2,4.6,4.8,4.6,72,75,79,8.0,8.0,6.0,29,29,29,6,4,3,6.2,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,12,997.7,998.7,1002.7,6.4,6.4,3.8,,7.4,1.8,6.8,4.1,4.2,94,57,70,7.0,8.0,7.0,27,29,29,8,4,7,1.2,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,13,1005.0,1005.7,1010.9,0.0,1.6,2.2,,2.6,-0.8,4.0,4.5,5.2,87,88,96,4.0,7.0,8.0,32,32,32,7,2,2,0.6,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,14,1010.5,1008.6,1007.8,0.8,1.4,0.7,,2.3,-1.0,4.9,4.1,4.5,100,80,94,3.0,3.0,2.0,32,29,29,5,7,7,,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,15,1016.8,1020.7,1024.3,-2.0,-3.2,-4.4,,-1.8,-2.2,3.2,3.2,3.0,89,91,91,5.0,5.0,3.0,2,5,2,3,1,4,,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,16,1026.0,1022.0,1009.0,-4.8,-3.0,2.9,,3.3,-5.8,2.9,3.6,5.3,90,95,36,,3.0,6.0,-9,27,25,7,8,8,,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,17,1011.0,1017.0,1018.4,0.4,1.0,-5.4,,3.7,-5.4,3.7,4.1,4.9,89,100,100,7.0,6.0,3.0,2,36,29,8,4,7,1.6,+8+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,18,1011.5,1009.4,1009.1,3.6,4.2,4.5,,4.8,-0.4,5.7,5.9,5.9,95,94,94,4.0,4.0,4.0,27,29,27,8,8,8,1.5,+6+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,19,1001.7,1003.4,1002.1,4.2,4.4,4.8,,5.3,3.2,5.5,5.1,5.6,89,81,89,6.0,6.0,6.0,27,27,27,5,2,4,0.2,+7+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,20,987.0,981.4,977.8,5.2,6.2,3.6,,6.3,3.7,6.4,6.7,4.9,97,94,83,8.0,8.0,10.0,25,25,27,8,8,5,5.2,+7+,0,0.0,,
32020,Hammerodde Fyr,HAMMERODDE FYR,1976,1,21,977.3,984.7,985.0,4.9,4.8,3.2,,5.1,2.0,4.9,4.6,5.4,75,72,93,10.0,8.0,8.0,29,29,27,8,7,7,5.9,+8+,0,0.0,,
