#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
24420,Studsgaard,STUDSGAARD,1921,4,1,1014.6,,1018.6,7.3,11.1,7.0,,12.0,4.8,6.4,8.0,7.5,85,81,100,6.0,6.0,4.0,WNW,WNW,NW,2,2,10,0.4,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,2,1021.2,,1016.4,5.7,15.2,6.3,,15.6,4.2,,8.3,7.1,,64,99,1.0,2.0,1.0,WNW,W,W,10,0,0,0.2,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,3,1013.4,,1007.9,7.0,10.4,9.2,,11.1,3.5,7.5,7.8,8.7,100,84,100,2.0,4.0,1.0,SW,SW,W,6,10,10,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,4,1004.0,,1010.3,7.2,9.0,2.7,,9.7,6.7,7.5,8.6,,99,100,,1.0,6.0,3.0,WSW,WNW,W,8,6,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,5,1010.2,,1008.8,5.4,8.2,6.4,,10.0,1.0,6.7,,,100,,,2.0,3.0,2.0,W,NW,NW,8,10,10,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,6,1012.6,,1022.2,4.7,7.7,2.6,,9.7,2.9,6.4,7.7,5.5,100,99,100,1.0,5.0,2.0,NW,NE,ENE,10,8,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,7,1027.2,,1027.6,3.6,12.1,3.3,,12.4,-1.4,5.7,10.5,5.8,97,100,100,2.0,7.0,2.0,NE,NE,NE,0,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,8,1027.1,,1027.9,3.4,11.4,4.7,,11.6,-2.3,5.6,10.1,5.2,97,100,81,3.0,7.0,2.0,ENE,NE,ENE,0,1,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,9,1031.0,,1030.3,7.1,11.6,6.8,,12.8,3.4,5.4,5.7,5.7,71,56,77,6.0,8.0,5.0,E,E,E,1,,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,10,1027.2,,1021.6,7.3,14.4,7.4,,15.4,3.2,6.5,6.0,5.9,86,49,77,4.0,7.0,3.0,SSE,ESE,ESE,5,1,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,11,1018.4,,1015.5,8.3,19.2,4.9,,22.4,-0.7,6.2,5.1,6.1,75,31,96,1.0,0.0,,ESE,,,0,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,12,1013.8,,1010.8,7.2,12.5,5.4,,13.2,-0.5,6.9,5.9,6.1,91,54,91,1.0,4.0,3.0,WNW,NW,WNW,0,1,9,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,13,1001.1,,991.8,7.9,12.5,6.2,,15.2,4.0,6.4,4.3,6.8,81,40,96,7.0,4.0,5.0,W,W,WSW,8,10,10,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,14,981.6,,972.9,5.4,6.1,-0.1,,7.2,3.4,6.5,5.0,4.5,97,72,98,2.0,3.0,0.0,SSW,WSW,,10,7,1,3.2,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,15,979.5,,989.0,5.6,8.0,2.5,,9.3,-0.7,5.0,4.7,4.7,74,59,84,3.0,5.0,1.0,NNW,WNW,W,2,5,2,1.8,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,16,991.1,,996.2,4.8,8.0,0.2,,8.6,0.6,4.9,3.5,4.3,76,44,92,1.0,2.0,0.0,W,WSW,,2,4,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,17,996.8,,998.6,3.1,3.8,0.8,,7.5,-4.0,5.1,4.7,4.7,90,78,98,1.0,1.0,0.0,SSW,S,,1,9,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,18,999.6,,1000.3,2.7,8.2,0.2,,9.6,-2.1,5.2,4.0,,93,50,89,1.0,3.0,1.0,N,N,WNW,2,4,0,5.9,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,19,1001.1,,1006.0,5.5,9.2,4.4,,10.0,-1.5,4.8,3.9,5.5,71,45,89,1.0,3.0,0.0,NW,WNW,,1,7,10,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,20,1008.4,,1009.1,4.6,9.6,2.0,,11.1,-1.2,6.2,3.6,4.2,98,40,78,0.0,1.0,0.0,,NNE,,5,7,3,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,21,1008.3,,1009.9,0.8,8.3,3.2,,10.7,-1.7,4.3,4.0,5.2,89,50,90,0.0,3.0,0.0,,NW,,6,7,8,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,22,1012.3,,1014.8,4.4,9.8,6.2,,10.7,0.7,5.7,5.5,6.5,92,60,91,1.0,1.0,2.0,SSW,S,S,10,8,9,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,23,1015.1,,1013.4,6.5,14.2,8.0,,14.7,2.1,5.6,4.9,5.2,78,40,64,2.0,1.0,1.0,SSE,SSE,ESE,10,3,9,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,24,1009.8,,1014.4,7.2,12.2,8.7,,12.3,4.9,6.8,7.0,8.3,90,66,99,3.0,2.0,1.0,NE,E,ENE,10,10,10,0.7,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,25,1017.6,,1021.2,9.9,12.7,10.8,,14.7,6.9,8.3,9.0,8.1,91,83,84,2.0,3.0,1.0,E,E,E,9,8,7,6.6,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,26,1023.1,,1023.9,14.3,20.1,12.0,,20.6,8.1,8.2,7.7,7.1,67,44,68,3.0,2.0,,E,ESE,,3,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,27,1025.0,,1023.5,14.1,22.3,11.5,,22.5,7.0,8.2,7.5,7.4,68,38,74,1.0,2.0,1.0,E,ESE,ESE,0,1,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,28,1025.1,,1025.1,11.4,17.0,8.2,,17.3,3.2,6.6,5.2,6.2,65,36,77,2.0,2.0,0.0,E,E,,1,1,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,29,1023.4,,1021.8,11.4,20.8,9.4,,22.7,5.4,7.6,7.5,7.3,76,41,83,0.0,3.0,0.0,,NNE,,6,7,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,4,30,1021.9,,1018.3,12.2,17.5,9.6,,18.2,2.8,6.8,5.7,6.4,64,39,71,,,2.0,,,ENE,1,1,1,1.5,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,1,1016.0,,1010.6,12.4,17.5,7.4,,17.6,1.9,7.5,6.0,7.2,70,41,94,0.0,1.0,,,SSE,,0,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,2,1005.2,,999.6,6.7,7.9,5.6,,8.4,5.2,7.0,5.5,5.3,96,61,79,2.0,2.0,3.0,W,WNW,NW,10,10,9,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,3,996.3,,996.4,5.5,5.8,1.6,,7.2,1.4,5.5,6.1,4.7,82,88,91,,3.0,1.0,,N,NW,8,7,2,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,4,994.2,,995.6,4.9,8.2,1.6,,9.8,-1.8,6.0,4.2,4.4,94,52,85,2.0,3.0,1.0,WSW,NW,NW,3,4,2,1.0,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,5,997.4,,1004.2,6.3,9.1,2.6,,11.3,-1.7,5.7,4.0,4.8,79,46,85,1.0,2.0,0.0,NW,NW,,2,4,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,6,1007.0,,1005.1,8.3,10.5,6.4,,12.0,-2.1,4.8,4.5,5.0,59,47,69,2.0,3.0,0.0,W,W,,1,3,10,0.3,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,7,998.7,,999.6,7.8,11.2,11.4,,13.9,5.3,7.6,8.6,9.1,96,86,91,4.0,6.0,1.0,S,SW,SSE,10,10,9,4.7,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,8,997.2,,998.4,13.7,18.4,12.2,,20.4,7.7,8.0,8.9,10.3,96,57,98,4.0,6.0,0.0,SSE,SE,,7,6,4,1.4,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,9,1004.0,,1009.6,12.3,18.3,9.8,,18.9,8.5,9.4,9.0,8.8,89,58,98,3.0,2.0,0.0,SW,WSW,,5,3,9,1.8,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,10,1011.4,,1012.3,12.2,17.6,11.6,,18.9,7.5,7.7,7.6,9.4,73,51,94,0.0,2.0,0.0,,SW,,1,4,6,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,11,1013.1,1013.9,1014.4,10.8,16.6,9.0,,17.1,9.0,9.4,7.2,7.5,98,51,88,1.0,2.0,1.0,WSW,WNW,NNW,7,3,1,6.2,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,12,1015.9,1015.9,1015.9,12.3,17.6,8.6,,18.1,1.4,7.7,7.7,7.9,72,52,95,0.0,2.0,1.0,,N,NNE,0,3,2,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,13,1016.6,1016.2,1015.6,14.4,19.2,10.1,,20.9,2.7,7.5,8.1,7.9,61,49,86,0.0,0.0,1.0,,,NE,2,3,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,14,1016.0,1014.7,1014.2,16.1,23.2,13.5,,23.8,3.8,8.2,9.0,9.0,60,42,79,1.0,2.0,1.0,SE,SW,SE,0,2,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,15,1011.8,1010.6,1012.4,18.5,23.7,10.8,,24.3,10.7,8.5,8.4,8.8,54,38,42,3.0,2.0,1.0,S,WSW,N,0,1,9,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,16,1014.7,1014.2,1012.8,11.6,17.5,9.2,,18.3,5.2,7.4,6.7,6.5,73,46,75,3.0,2.0,1.0,N,NNW,N,0,0,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,17,1009.8,1008.7,1008.4,13.0,17.2,12.2,,20.6,1.2,6.7,6.9,8.3,61,47,79,1.0,0.0,0.0,NE,,,2,7,8,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,18,1008.3,1009.5,1010.6,12.1,14.1,9.6,,16.2,7.7,9.5,9.6,7.7,91,80,87,,3.0,2.0,,N,NE,6,7,3,1.5,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,19,1011.0,1010.4,1009.5,11.2,16.3,8.3,,17.5,3.5,7.4,6.3,6.9,94,45,86,2.0,1.0,0.0,NE,NW,,4,2,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,20,1008.0,1010.0,1011.5,12.2,16.5,9.7,,18.7,0.3,6.6,10.3,7.8,63,73,87,4.0,6.0,2.0,SSW,WSW,WNW,2,8,2,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,21,1016.6,1019.1,1020.7,10.3,13.8,6.2,,14.4,7.4,7.0,6.9,6.7,75,59,94,6.0,7.0,1.0,NW,WNW,NW,8,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,22,1021.4,1020.4,1019.5,12.8,18.5,9.2,,19.5,1.7,8.0,8.2,7.5,73,52,87,1.0,1.0,0.0,WSW,W,,0,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,23,1019.6,1018.8,1019.0,12.7,20.6,11.0,,21.3,5.4,7.4,7.4,7.8,68,42,80,1.0,1.0,1.0,NNW,N,NNE,0,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,24,1019.5,1017.4,1016.3,16.7,24.6,14.0,,24.8,2.9,7.2,10.7,9.0,51,47,76,2.0,1.0,0.0,SE,S,,0,1,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,25,1013.8,1010.6,1007.6,19.8,27.0,17.2,,27.8,5.7,10.9,10.5,,63,40,,1.0,3.0,2.0,ENE,SSE,ESE,0,0,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,26,1004.0,1001.4,1000.2,20.9,27.2,17.6,,28.2,1.7,9.1,10.0,12.6,50,37,84,5.0,6.0,0.0,SE,SE,,0,2,8,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,27,997.6,995.5,996.8,18.4,22.6,14.0,,23.8,13.7,14.2,12.9,9.6,90,63,81,1.0,4.0,2.0,SE,WSW,WNW,2,4,9,2.5,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,28,997.6,997.9,997.4,11.4,16.4,9.4,,18.1,9.8,6.3,6.5,8.1,63,47,92,2.0,3.0,1.0,W,W,NW,5,3,5,,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,29,997.6,1001.4,1003.5,11.7,13.8,7.7,,14.4,6.2,6.8,9.8,6.5,67,84,83,5.0,6.0,2.0,WSW,SW,SSW,3,7,2,5.0,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,30,1006.7,1005.8,1005.2,11.4,16.4,14.9,,17.2,3.6,7.0,5.2,7.1,70,37,56,4.0,7.0,2.0,SSE,SSW,S,5,4,8,1.5,,,,,
24420,Studsgaard,STUDSGAARD,1921,5,31,1004.3,1008.0,1012.8,16.0,18.1,10.3,,18.8,11.0,8.8,8.9,7.7,64,58,82,6.0,9.0,1.0,SSW,SW,SW,7,4,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,1,1017.2,1018.6,1020.6,16.6,20.7,13.4,,22.1,3.7,6.8,9.4,10.0,49,52,88,1.0,3.0,0.0,SSE,N,,1,6,2,0.2,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,2,1022.2,1021.2,1021.5,18.7,23.0,13.8,,23.5,7.4,8.0,9.4,7.8,50,45,67,2.0,2.0,1.0,NNE,NNE,NNE,0,3,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,3,1021.1,1019.1,1018.3,15.1,25.3,15.3,,26.5,7.1,7.9,6.0,8.3,62,25,64,2.0,3.0,1.0,N,NE,NE,1,2,,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,4,1015.1,1012.7,1009.8,20.3,27.5,18.2,,28.1,7.4,7.5,8.0,12.2,43,30,78,,,,,,,1,2,7,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,5,1006.0,1006.4,1009.9,15.8,22.8,12.8,,23.2,11.4,10.3,7.5,5.4,77,37,49,,,,,,,4,1,1,1.9,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,6,1017.2,1017.5,1017.4,15.8,20.1,10.9,,20.5,3.8,5.0,4.9,5.9,37,28,61,,,,,,,1,0,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,7,1015.0,1013.5,1011.1,14.2,16.2,10.1,,17.2,6.2,8.4,8.5,8.3,69,62,89,,,,,,,2,3,3,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,8,1008.2,1004.2,1001.8,11.4,22.6,13.7,,23.7,8.7,8.7,7.8,9.8,87,39,85,0.0,,,,,,1,10,8,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,9,996.7,996.4,995.9,13.3,13.1,10.3,,13.6,10.2,9.5,10.3,7.9,85,93,85,,3.0,5.0,,N,NW,8,10,7,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,10,992.3,994.6,997.5,12.1,12.1,10.8,,14.8,5.5,7.3,7.6,7.3,69,67,75,,6.0,8.0,,WNW,WNW,8,9,10,3.0,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,11,999.0,999.4,1002.3,11.6,12.0,8.8,,13.7,9.2,6.7,7.8,8.2,65,74,98,8.0,5.0,2.0,WNW,WSW,WNW,8,9,5,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,12,1006.2,1007.8,1008.3,10.4,13.2,8.3,,13.9,6.7,6.6,6.2,6.3,70,54,77,7.0,8.0,2.0,WNW,WNW,WNW,4,6,2,7.9,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,13,1006.8,1005.9,1008.0,10.5,11.9,10.2,,15.5,5.4,6.4,7.5,6.8,68,73,63,,,1.0,,,NNW,8,7,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,14,1012.7,1013.8,1015.9,12.8,15.2,9.6,,18.6,3.5,8.1,6.1,6.9,74,48,78,0.0,4.0,1.0,,NW,NW,2,5,6,0.1,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,15,1013.9,1013.4,1014.2,11.8,15.1,10.1,,15.7,6.9,9.7,7.1,7.3,95,55,79,3.0,6.0,3.0,W,NW,NW,10,2,0,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,16,1017.5,1018.6,1019.5,14.3,19.3,9.3,,19.8,5.4,6.3,5.1,5.9,52,31,67,3.0,3.0,1.0,N,N,NW,1,1,1,0.4,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,17,1017.0,1013.1,1006.8,14.1,16.9,12.3,,18.2,6.5,9.1,7.8,9.4,76,54,89,3.0,6.0,3.0,WNW,WNW,W,9,4,10,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,18,1006.4,1006.2,1004.0,8.8,13.0,8.1,,13.3,5.9,4.8,4.7,5.6,56,42,70,7.0,9.0,4.0,NW,WNW,NW,4,3,1,0.7,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,19,998.0,996.8,997.5,9.6,14.1,8.4,,15.1,6.2,4.6,4.2,5.9,52,35,71,6.0,8.0,3.0,NW,NW,NW,3,8,1,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,20,996.6,996.2,995.8,11.7,12.0,6.2,,13.8,4.4,6.4,6.3,5.1,62,61,72,7.0,9.0,3.0,WNW,WNW,WNW,9,8,3,,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,21,994.7,998.2,1001.2,10.2,13.4,8.0,,14.9,6.0,6.6,10.7,5.5,71,94,68,6.0,7.0,6.0,NW,NW,NW,6,5,8,0.9,,,,,
24420,Studsgaard,STUDSGAARD,1921,6,22,1003.9,1006.6,1010.6,11.7,15.7,8.3,,16.4,5.8,6.9,7.3,5.0,68,48,73,3.0,2.0,0.0,NW,NW,,2,3,4,,,,,,
