1861,05,09,Thursday,DWR_1861_05-7.jpg
NAIRN, 29.72, 36
ABERDEEN, 29.61, 37
LEITH, 29.72, 45
BERWICK, 29.64, 44
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.76, 43
PORTRUSH, 29.80, 42
SHIELDS, 29.75, 40
SCARBOROUGH, 29.76, 43
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.82, 47
HOLYHEAD, 999.00, 999
GALWAY, 29.89, 50
HELDER, 999.00, 999
YARMOUTH, 29.01, 43
VALENTIA, 29.87, 48
QUEENSTOWN, 29.86, 52
LONDON, 29.82, 44
DOVER, 29.82, 45
PORTSMOUTH, 29.73, 49
WEYMOUTH, 999.00, 999
PORTLAND, 29.78, 47
PLYMOUTH, 29.75, 47
PENZANCE, 29.80, 49
JERSEY, 29.76, 55
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
