1861,05,25,Saturday,DWR_1861_05-20.jpg
NAIRN, 29.35, 56
ABERDEEN, 29.42, 50
LEITH, 29.46, 56
BERWICK, 29.50, 54
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.50, 51
PORTRUSH, 29.45, 54
SHIELDS, 29.60, 54
SCARBOROUGH, 29.70, 52
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.70, 54
HOLYHEAD, 999.00, 999
GALWAY, 29.56, 59
HELDER, 999.00, 999
YARMOUTH, 29.83, 57
VALENTIA, 29.65, 54
QUEENSTOWN, 29.63, 60
LONDON, 29.86, 57
DOVER, 29.88, 63
PORTSMOUTH, 29.87, 55
WEYMOUTH, 999.00, 999
PORTLAND, 29.87, 54
PLYMOUTH, 29.83, 57
PENZANCE, 29.86, 58
JERSEY, 29.94, 61
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
