1861,05,16,Thursday,DWR_1861_05-12.jpg
NAIRN, 30.22, 48
ABERDEEN, 30.14, 50
LEITH, 30.20, 58
BERWICK, 30.20, 54
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.27, 53
PORTRUSH, 30.32, 55
SHIELDS, 30.22, 54
SCARBOROUGH, 30.22, 54
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.31, 58
HOLYHEAD, 999.00, 999
GALWAY, 30.38, 60
HELDER, 999.00, 999
YARMOUTH, 30.22, 56
VALENTIA, 30.38, 60
QUEENSTOWN, 30.32, 63
LONDON, 30.25, 60
DOVER, 30.21, 65
PORTSMOUTH, 30.25, 63
WEYMOUTH, 999.00, 999
PORTLAND, 30.28, 63
PLYMOUTH, 30.26, 59
PENZANCE, 30.30, 61
JERSEY, 30.28, 61
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
