1861,05,24,Friday,DWR_1861_05-19.jpg
NAIRN, 29.87, 51
ABERDEEN, 29.84, 52
LEITH, 29.91, 56
BERWICK, 29.90, 54
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.97, 51
PORTRUSH, 30.00, 53
SHIELDS, 29.94, 52
SCARBOROUGH, 29.96, 55
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.07, 55
HOLYHEAD, 999.00, 999
GALWAY, 30.12, 57
HELDER, 999.00, 999
YARMOUTH, 29.99, 55
VALENTIA, 30.18, 55
QUEENSTOWN, 30.14, 58
LONDON, 30.04, 56
DOVER, 30.01, 57
PORTSMOUTH, 30.04, 62
WEYMOUTH, 999.00, 999
PORTLAND, 30.08, 58
PLYMOUTH, 30.10, 58
PENZANCE, 30.14, 59
JERSEY, 30.09, 59
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
